sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,dispositions,1,622,1014,Helvetica,#000,162,215,432,441,,,
O,I,de,1,622,1014,Helvetica,#000,220,231,432,441,,,
O,I,l'article,1,622,1014,Helvetica,#000,236,268,432,441,,Suspect,
O,I,356,1,622,1014,Helvetica,#000,274,291,432,441,,,
O,I,de,1,622,1014,Helvetica,#000,296,306,432,441,,,
O,I,la,1,622,1014,Helvetica,#000,312,319,432,441,,Suspect,
O,I,LOI,1,622,1014,Times-Italic,#000,325,341,432,441,,Suspect,
O,I,SUR,1,622,1014,Times-Italic,#000,345,363,432,441,,,
O,I,LES,1,622,1014,Times-Italic,#000,369,386,432,441,,,
O,I,CITÉS,1,622,1014,Times-Italic,#000,391,418,432,441,,,
O,I,ET,1,622,1014,Times-Italic,#000,424,435,432,441,,,
O,I,VILLES,1,622,1014,Times-Italic,#000,440,471,432,441,,,
O,I,(L.R.Q.,1,622,1014,Helvetica,#000,477,508,432,441,,,
O,I,"1977,",1,622,1014,Helvetica,#000,69,94,443,452,,,
O,I,ch.,1,622,1014,Helvetica,#000,98,111,443,452,,,
O,I,"C-19),",1,622,1014,Helvetica,#000,115,143,443,452,,,
O,I,le,1,622,1014,Helvetica,#000,147,155,443,452,,Suspect,
O,I,greffier,1,622,1014,Helvetica,#000,158,191,443,452,,,
O,I,est,1,622,1014,Helvetica,#000,194,208,443,452,,,
O,I,dispensé,1,622,1014,Helvetica,#000,211,250,443,452,,,
O,I,de,1,622,1014,Helvetica,#000,254,264,443,452,,,
O,I,la,1,622,1014,Helvetica,#000,268,275,443,452,,Suspect,
O,I,lecture,1,622,1014,Helvetica,#000,279,310,443,452,,Suspect,
O,I,du,1,622,1014,Helvetica,#000,313,324,443,452,,,
O,I,règlement.,1,622,1014,Helvetica,#000,328,376,443,452,,Suspect,
O,B-Alinea,Projet,1,622,1014,Helvetica-Bold,#000,69,100,466,475,,,
O,I,de,1,622,1014,Helvetica-Bold,#000,107,120,466,475,,,
O,I,règlement,1,622,1014,Helvetica-Bold,#000,128,179,466,475,,,
O,I,numéro,1,622,1014,Helvetica-Bold,#000,188,226,466,475,,,
B-Numero,I,1000-2008-PPC,1,622,1014,Helvetica-Bold,#000,235,314,466,475,,,
O,I,relatif,1,622,1014,Helvetica-Bold,#000,322,353,466,475,,Suspect,
O,I,aux,1,622,1014,Helvetica-Bold,#000,361,379,466,475,,,
O,I,projets,1,622,1014,Helvetica-Bold,#000,387,422,466,475,,,
O,I,particuliers,1,622,1014,Helvetica-Bold,#000,431,488,466,475,,Suspect,
O,I,de,1,622,1014,Helvetica-Bold,#000,496,508,466,475,,,
O,I,"construction,",1,622,1014,Helvetica-Bold,#000,69,135,477,486,,,
O,I,de,1,622,1014,Helvetica-Bold,#000,138,150,477,486,,,
O,I,modification,1,622,1014,Helvetica-Bold,#000,154,216,477,486,,,
O,I,ou,1,622,1014,Helvetica-Bold,#000,220,232,477,486,,,
O,I,d'occupation,1,622,1014,Helvetica-Bold,#000,236,300,477,486,,,
O,I,d'un,1,622,1014,Helvetica-Bold,#000,303,325,477,486,,,
O,I,immeuble.,1,622,1014,Helvetica-Bold,#000,329,381,477,486,,,
O,B-Alinea,ATIENDU,1,622,1014,Helvetica,#000,69,111,500,509,,,
O,I,QUE,1,622,1014,Helvetica,#000,115,134,500,509,,,
O,I,l'avis,1,622,1014,Helvetica,#000,139,161,500,509,,Suspect,
O,I,de,1,622,1014,Helvetica,#000,165,175,500,509,,,
O,I,motion,1,622,1014,Helvetica,#000,179,210,500,509,,,
O,I,du,1,622,1014,Helvetica,#000,214,224,500,509,,,
O,I,présent,1,622,1014,Helvetica,#000,229,263,500,509,,,
O,I,règlement,1,622,1014,Helvetica,#000,266,312,500,509,,Suspect,
O,I,a,1,622,1014,Helvetica,#000,316,321,500,509,,,
O,I,été,1,622,1014,Helvetica,#000,325,338,500,509,,,
O,I,donné,1,622,1014,Helvetica,#000,342,370,500,509,,,
O,I,lors,1,622,1014,Helvetica,#000,374,390,500,509,,Suspect,
O,I,de,1,622,1014,Helvetica,#000,394,404,500,509,,,
O,I,la,1,622,1014,Helvetica,#000,408,415,500,509,,Suspect,
O,I,séance,1,622,1014,Helvetica,#000,419,450,500,509,,,
O,I,ordinaire,1,622,1014,Helvetica,#000,454,493,500,509,,,
O,I,du,1,622,1014,Helvetica,#000,497,508,500,509,,,
O,I,15,1,622,1014,Helvetica,#000,70,80,511,520,,,
O,I,septembre,1,622,1014,Helvetica,#000,84,132,511,520,,,
O,I,"2008,",1,622,1014,Helvetica,#000,135,161,511,520,,Suspect,
O,I,par,1,622,1014,Helvetica,#000,165,179,511,520,,,
O,I,Monsieur,1,622,1014,Helvetica,#000,182,223,511,520,,,
O,I,le,1,622,1014,Helvetica,#000,227,234,511,520,,Suspect,
O,I,Conseiller,1,622,1014,Helvetica,#000,237,282,511,520,,Suspect,
O,I,Jean-Pierre,1,622,1014,Helvetica,#000,285,336,511,520,,,
O,I,Pariseau.,1,622,1014,Helvetica,#000,339,380,511,520,,,
O,B-Alinea,QU'IL,1,622,1014,Helvetica-Bold,#000,69,98,533,542,,,
O,I,SOIT,1,622,1014,Helvetica-Bold,#000,101,126,533,542,,Suspect,
O,I,STATUÉ,1,622,1014,Helvetica-Bold,#000,129,168,533,542,,Suspect,
O,I,ET,1,622,1014,Helvetica-Bold,#000,171,184,533,542,,,
O,I,ORDONNÉ,1,622,1014,Helvetica-Bold,#000,187,237,533,542,,Suspect,
O,I,PAR,1,622,1014,Helvetica-Bold,#000,241,262,533,542,,,
O,I,LE,1,622,1014,Helvetica-Bold,#000,265,276,533,542,,,
O,I,PRÉSENT,1,622,1014,Helvetica-Bold,#000,280,326,533,542,,Suspect,
O,I,RÈGLEMENT,1,622,1014,Helvetica-Bold,#000,329,390,533,542,,,
O,I,CE,1,622,1014,Helvetica-Bold,#000,393,405,533,542,,,
O,I,QUI,1,622,1014,Helvetica-Bold,#000,409,428,533,542,,,
O,I,"SUIT,",1,622,1014,Helvetica-Bold,#000,432,459,533,542,,Suspect,
O,I,à,1,622,1014,Times-Bold,#000,463,468,532,542,,,
O,I,savoir:,1,622,1014,Helvetica-Bold,#000,472,505,533,542,,,
O,O,Article,1,622,1014,Helvetica-Bold,#000,69,102,602,610,,Suspect,
O,O,1,1,622,1014,Helvetica-Bold,#000,106,111,602,610,,,
O,O,Article,1,622,1014,Helvetica-Bold,#000,69,102,667,676,,Suspect,
O,O,2,1,622,1014,Helvetica-Bold,#000,106,111,667,676,,,
O,O,Article,1,622,1014,Helvetica-Bold,#000,70,102,755,763,,Suspect,
O,O,3,1,622,1014,Helvetica-Bold,#000,106,111,755,763,,,
O,O,Article,1,622,1014,Helvetica-Bold,#000,70,103,842,850,,Suspect,
O,O,4,1,622,1014,Helvetica-Bold,#000,106,112,842,850,,,
O,B-Chapitre,Chapitre,1,622,1014,Helvetica-Bold,#000,269,316,555,564,,,
O,I,1,1,622,1014,Helvetica-Bold,#000,321,327,555,564,,,
O,I,DISPOSITIONS,1,622,1014,Times-Bold,#000,142,227,567,577,,Suspect,
O,I,"DÉCLARATOIRES,",1,622,1014,Times-Bold,#000,231,328,567,577,,,
O,I,INTERPRÉTATIVES,1,622,1014,Times-Bold,#000,332,438,567,577,,,
O,I,ET,1,622,1014,Times-Bold,#000,442,455,567,577,,,
O,I,ADMINISTRATIVES,1,622,1014,Times-Bold,#000,244,352,579,589,,,
O,B-Article,TITRE,1,622,1014,Helvetica-Bold,#000,139,169,602,610,,,
O,I,DU,1,622,1014,Helvetica-Bold,#000,173,187,602,610,,,
O,I,RÈGLEMENT,1,622,1014,Helvetica-Bold,#000,191,252,602,610,,,
O,B-Alinea,Le,1,622,1014,Helvetica,#000,141,150,624,633,,,
O,I,présent,1,622,1014,Helvetica,#000,156,190,624,633,,,
O,I,règlement,1,622,1014,Helvetica,#000,195,241,624,633,,Suspect,
O,I,s'intitule,1,622,1014,Helvetica,#000,246,284,624,633,,Suspect,
O,I,«,1,622,1014,Helvetica,#000,290,295,624,632,,Suspect,
B-Titre,I,Règlement,1,622,1014,Helvetica-Oblique,#000,300,349,624,632,,,
I-Titre,I,relatif,1,622,1014,Helvetica-Oblique,#000,354,381,624,632,,,
I-Titre,I,aux,1,622,1014,Helvetica-Oblique,#000,385,402,624,632,,,
I-Titre,I,projets,1,622,1014,Helvetica-Oblique,#000,406,438,624,632,,,
I-Titre,I,particuliers,1,622,1014,Helvetica-Oblique,#000,443,493,624,632,,,
I-Titre,I,de,1,622,1014,Helvetica-Oblique,#000,498,509,624,632,,,
I-Titre,I,"construction,",1,622,1014,Helvetica-Oblique,#000,140,198,635,643,,,
I-Titre,I,de,1,622,1014,Helvetica-Oblique,#000,202,213,635,643,,,
I-Titre,I,modification,1,622,1014,Helvetica-Oblique,#000,217,271,635,643,,,
I-Titre,I,ou,1,622,1014,Helvetica-Oblique,#000,275,286,635,643,,,
I-Titre,I,d'occupation,1,622,1014,Helvetica-Oblique,#000,289,346,635,643,,,
I-Titre,I,d'un,1,622,1014,Helvetica-Oblique,#000,349,368,635,643,,,
I-Titre,I,immeuble».,1,622,1014,Helvetica-Oblique,#000,372,428,635,643,,Suspect,
O,B-Titre,TERRITOIRE,1,622,1014,Helvetica-Bold,#000,140,203,667,676,,,
O,I,ASSUJETTI,1,622,1014,Helvetica-Bold,#000,206,261,667,676,,Suspect,
O,B-Alinea,Le,1,622,1014,Helvetica,#000,141,150,689,698,,,
O,I,présent,1,622,1014,Helvetica,#000,155,188,689,698,,,
O,I,règlement,1,622,1014,Helvetica,#000,192,238,689,698,,Suspect,
O,I,s'applique,1,622,1014,Helvetica,#000,242,287,689,698,,Suspect,
O,I,à,1,622,1014,Times-Roman,#000,290,295,689,698,,,
O,I,l'ensemble,1,622,1014,Helvetica,#000,299,347,689,698,,Suspect,
O,I,du,1,622,1014,Helvetica,#000,351,362,689,698,,,
O,I,territoire,1,622,1014,Helvetica,#000,366,405,689,698,,,
O,I,soumis,1,622,1014,Helvetica,#000,409,441,689,698,,,
O,I,à,1,622,1014,Times-Roman,#000,444,449,689,698,,,
O,I,la,1,622,1014,Helvetica,#000,453,460,689,698,,Suspect,
O,I,juridiction,1,622,1014,Helvetica,#000,464,509,689,698,,,
O,I,de,1,622,1014,Helvetica,#000,141,151,700,709,,,
O,I,la,1,622,1014,Helvetica,#000,156,163,700,709,,Suspect,
O,I,Ville,1,622,1014,Helvetica,#000,167,185,700,709,,Suspect,
O,I,de,1,622,1014,Helvetica,#000,190,200,700,709,,,
O,I,Sainte-Adèle,1,622,1014,Helvetica,#000,204,262,700,709,,Suspect,
O,I,à,1,622,1014,Helvetica,#000,266,271,699,709,,,
O,I,l'exception,1,622,1014,Helvetica,#000,275,323,700,709,,Suspect,
O,I,de,1,622,1014,Helvetica,#000,327,338,700,709,,,
O,I,toute,1,622,1014,Helvetica,#000,342,365,700,709,,,
O,I,partie,1,622,1014,Helvetica,#000,369,395,700,709,,,
O,I,du,1,622,1014,Helvetica,#000,399,410,700,709,,,
O,I,territoire,1,622,1014,Helvetica,#000,414,453,700,709,,,
O,I,située,1,622,1014,Helvetica,#000,457,484,700,709,,,
O,I,dans,1,622,1014,Helvetica,#000,488,509,700,709,,,
O,I,une,1,622,1014,Helvetica,#000,141,157,711,720,,,
O,I,zone,1,622,1014,Helvetica,#000,161,182,711,720,,,
O,I,où,1,622,1014,Helvetica,#000,186,196,711,720,,,
O,I,l'occupation,1,622,1014,Helvetica,#000,201,254,711,720,,Suspect,
O,I,du,1,622,1014,Helvetica,#000,258,269,711,720,,,
O,I,sol,1,622,1014,Helvetica,#000,273,285,711,720,,Suspect,
O,I,est,1,622,1014,Helvetica,#000,290,303,711,720,,,
O,I,soumise,1,622,1014,Helvetica,#000,307,344,711,720,,,
O,I,à,1,622,1014,Times-Roman,#000,348,353,710,720,,,
O,I,des,1,622,1014,Helvetica,#000,357,372,711,720,,,
O,I,contraintes,1,622,1014,Helvetica,#000,376,426,711,720,,,
O,I,particulières,1,622,1014,Helvetica,#000,430,485,711,720,,Suspect,
O,I,pour,1,622,1014,Helvetica,#000,489,510,711,720,,,
O,I,des,1,622,1014,Helvetica,#000,141,156,722,731,,,
O,I,raisons,1,622,1014,Helvetica,#000,160,191,722,731,,,
O,I,de,1,622,1014,Helvetica,#000,195,206,722,731,,,
O,I,sécurité,1,622,1014,Helvetica,#000,209,245,722,731,,,
O,I,publique.,1,622,1014,Helvetica,#000,248,289,722,731,,Suspect,
O,B-Article,DOMAINE,1,622,1014,Helvetica-Bold,#000,141,189,755,763,,,
O,I,D'APPLICATION,1,622,1014,Helvetica-Bold,#000,193,273,755,763,,,
O,B-Alinea,L'autorisation,1,622,1014,Helvetica,#000,141,202,776,785,,,
O,I,par,1,622,1014,Helvetica,#000,211,226,776,785,,,
O,I,le,1,622,1014,Helvetica,#000,235,242,776,785,,Suspect,
O,I,Conseil,1,622,1014,Helvetica,#000,252,283,776,785,,Suspect,
O,I,d'un,1,622,1014,Helvetica,#000,293,312,776,785,,,
O,I,projet,1,622,1014,Helvetica,#000,321,348,776,785,,,
O,I,particulier,1,622,1014,Helvetica,#000,357,403,776,785,,Suspect,
O,I,de,1,622,1014,Helvetica,#000,412,422,776,785,,,
O,I,"construction,",1,622,1014,Helvetica,#000,432,489,776,785,,,
O,I,de,1,622,1014,Helvetica,#000,499,509,776,785,,,
O,I,modification,1,622,1014,Helvetica,#000,141,196,787,796,,,
O,I,d'un,1,622,1014,Helvetica,#000,201,220,787,796,,,
O,I,immeuble,1,622,1014,Helvetica,#000,225,269,787,796,,Suspect,
O,I,ou,1,622,1014,Helvetica,#000,274,284,787,796,,,
O,I,d'occupation,1,622,1014,Helvetica,#000,290,346,787,796,,,
O,I,d'un,1,622,1014,Helvetica,#000,351,370,787,796,,,
O,I,immeuble,1,622,1014,Helvetica,#000,375,419,787,796,,Suspect,
O,I,qui,1,622,1014,Helvetica,#000,424,437,787,796,,,
O,I,déroge,1,622,1014,Helvetica,#000,443,473,787,796,,,
O,I,à,1,622,1014,Times-Roman,#000,479,483,787,797,,,
O,I,l'une,1,622,1014,Helvetica,#000,489,509,787,796,,Suspect,
O,I,ou,1,622,1014,Helvetica,#000,141,151,798,807,,,
O,I,l'autre,1,622,1014,Helvetica,#000,163,191,798,807,,Suspect,
O,I,des,1,622,1014,Helvetica,#000,202,217,798,807,,,
O,I,dispositions,1,622,1014,Helvetica,#000,228,280,798,807,,,
O,I,des,1,622,1014,Helvetica,#000,291,307,798,807,,,
O,I,règlements,1,622,1014,Helvetica,#000,318,368,798,807,,Suspect,
O,I,concernés,1,622,1014,Helvetica,#000,378,423,798,807,,,
O,I,doit,1,622,1014,Helvetica,#000,434,451,798,807,,,
O,I,être,1,622,1014,Helvetica,#000,462,479,798,807,,,
O,I,faite,1,622,1014,Helvetica,#000,490,510,798,807,,,
O,I,conformément,1,622,1014,Helvetica,#000,141,207,809,818,,,
O,I,aux,1,622,1014,Helvetica,#000,210,226,809,818,,,
O,I,dispositions,1,622,1014,Helvetica,#000,230,282,809,818,,,
O,I,du,1,622,1014,Helvetica,#000,286,296,809,818,,,
O,I,présent,1,622,1014,Helvetica,#000,300,335,809,818,,,
O,I,règlement.,1,622,1014,Helvetica,#000,338,386,809,818,,Suspect,
O,B-Article,RÈGLES,1,622,1014,Helvetica-Bold,#000,141,179,842,850,,Suspect,
O,I,DE,1,622,1014,Helvetica-Bold,#000,182,195,842,850,,,
O,I,PRÉSÉANCE,1,622,1014,Helvetica-Bold,#000,199,258,842,850,,,
O,I,DES,1,622,1014,Helvetica-Bold,#000,262,282,842,850,,Suspect,
O,I,DISPOSITIONS,1,622,1014,Helvetica-Bold,#000,285,362,842,850,,Suspect,
O,B-Alinea,Dans,1,622,1014,Helvetica,#000,141,164,864,872,,,
O,I,le,1,622,1014,Helvetica,#000,172,179,864,872,,Suspect,
O,I,présent,1,622,1014,Helvetica,#000,187,221,864,872,,,
O,I,"règlement,",1,622,1014,Helvetica,#000,229,277,864,872,,Suspect,
O,I,à,1,622,1014,Times-Roman,#000,286,291,863,873,,,
O,I,moins,1,622,1014,Helvetica,#000,299,326,864,872,,,
O,I,d'indication,1,622,1014,Helvetica,#000,334,385,864,872,,,
O,I,"contraire,",1,622,1014,Helvetica,#000,393,436,864,872,,,
O,I,les,1,622,1014,Helvetica,#000,444,457,864,872,,Suspect,
O,I,règles,1,622,1014,Helvetica,#000,465,491,864,872,,Suspect,
O,I,de,1,622,1014,Helvetica,#000,499,510,864,872,,,
O,I,préséance,1,622,1014,Helvetica,#000,141,187,875,883,,,
O,I,suivantes,1,622,1014,Helvetica,#000,191,233,875,883,,,
O,I,s'appliquent,1,622,1014,Helvetica,#000,237,291,875,883,,Suspect,
O,I,:,1,622,1014,Helvetica,#000,295,298,875,883,,,
O,B-Liste,a),1,622,1014,Helvetica,#000,143,151,896,905,,,
O,I,En,1,622,1014,Helvetica,#000,170,180,896,905,,,
O,I,cas,1,622,1014,Helvetica,#000,184,199,896,905,,,
O,I,d'incompatibilité,1,622,1014,Helvetica,#000,202,276,896,905,,,
O,I,entre,1,622,1014,Helvetica,#000,280,303,896,905,,,
O,I,le,1,622,1014,Helvetica,#000,307,314,896,905,,Suspect,
O,I,texte,1,622,1014,Helvetica,#000,318,340,896,905,,,
O,I,et,1,622,1014,Helvetica,#000,344,353,896,905,,,
O,I,un,1,622,1014,Helvetica,#000,356,367,896,905,,,
O,I,"titre,",1,622,1014,Helvetica,#000,371,392,896,905,,,
O,I,le,1,622,1014,Helvetica,#000,396,403,896,905,,Suspect,
O,I,texte,1,622,1014,Helvetica,#000,407,430,896,905,,,
O,I,prévaut.,1,622,1014,Helvetica,#000,433,470,896,905,,,
O,B-Liste,b),1,622,1014,Helvetica,#000,143,152,913,922,,,
O,I,En,1,622,1014,Helvetica,#000,170,180,913,922,,,
O,I,cas,1,622,1014,Helvetica,#000,184,199,913,922,,,
O,I,d'incompatibilité,1,622,1014,Helvetica,#000,202,277,913,922,,,
O,I,entre,1,622,1014,Helvetica,#000,280,304,913,922,,,
O,I,le,1,622,1014,Helvetica,#000,308,315,913,922,,Suspect,
O,I,texte,1,622,1014,Helvetica,#000,319,342,913,922,,,
O,I,et,1,622,1014,Helvetica,#000,345,354,913,922,,,
O,I,toute,1,622,1014,Helvetica,#000,358,381,913,922,,,
O,I,autre,1,622,1014,Helvetica,#000,385,408,913,922,,,
O,I,forme,1,622,1014,Helvetica,#000,412,438,913,922,,,
O,I,"d'expression,",1,622,1014,Helvetica,#000,442,501,913,922,,,
O,I,à,1,622,1014,Times-Roman,#000,505,510,913,922,,,
O,I,l'exception,1,622,1014,Helvetica,#000,170,217,924,933,,Suspect,
O,I,de,1,622,1014,Helvetica,#000,221,232,924,933,,,
O,I,la,1,622,1014,Helvetica,#000,236,243,924,933,,Suspect,
O,I,grille,1,622,1014,Helvetica,#000,247,268,924,933,,Suspect,
O,I,des,1,622,1014,Helvetica,#000,272,288,924,933,,,
O,I,"spécifications,",1,622,1014,Helvetica,#000,291,354,924,933,,,
O,I,le,1,622,1014,Helvetica,#000,358,365,924,933,,Suspect,
O,I,texte,1,622,1014,Helvetica,#000,369,392,924,933,,,
O,I,prévaut.,1,622,1014,Helvetica,#000,395,432,924,933,,,
O,O,Article,2,616,1010,Helvetica-Bold,#000,66,99,104,113,,Suspect,
O,O,5,2,616,1010,Helvetica-Bold,#000,103,108,104,113,,,
O,O,Article,2,616,1010,Helvetica-Bold,#000,67,100,181,190,,Suspect,
O,O,6,2,616,1010,Helvetica-Bold,#000,103,109,181,190,,,
O,O,Article,2,616,1010,Helvetica-Bold,#000,67,100,268,277,,Suspect,
O,O,7,2,616,1010,Helvetica-Bold,#000,104,109,268,277,,,
O,O,Article,2,616,1010,Helvetica-Bold,#000,68,101,366,375,,Suspect,
O,O,8,2,616,1010,Helvetica-Bold,#000,104,110,366,375,,,
O,O,Article,2,616,1010,Helvetica-Bold,#000,68,101,432,441,,Suspect,
O,O,9,2,616,1010,Helvetica-Bold,#000,105,110,432,441,,,
