sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,du,2,612,1008,BCDGEE+ArialNarrow,#222,167,177,411,422,66,Span,Document;TOC;TOCI;Link;Span
O,I,règlement,2,612,1008,BCDGEE+ArialNarrow,#222,179,215,411,422,66,Span,Document;TOC;TOCI;Link;Span
O,I,......................................................................................................................................,2,612,1008,BCDGEE+ArialNarrow,#222,217,522,411,422,67,P,Document;TOC;TOCI;Span
O,I,6,2,612,1008,BCDGEE+ArialNarrow,#222,523,527,411,422,68,Span,Document;TOC;TOCI;Link
O,I,14.,2,612,1008,BCDGEE+ArialNarrow,#222,85,96,428,440,70,Span,Document;TOC;TOCI;Link;Span
O,I,Autorité,2,612,1008,BCDGEE+ArialNarrow,#222,113,142,428,440,70,Span,Document;TOC;TOCI;Link;Span
O,I,compétente,2,612,1008,BCDGEE+ArialNarrow,#222,144,187,428,440,70,Span,Document;TOC;TOCI;Link;Span
O,I,...................................................................................................................................................,2,612,1008,BCDGEE+ArialNarrow,#222,187,522,428,440,71,P,Document;TOC;TOCI;Span
O,I,6,2,612,1008,BCDGEE+ArialNarrow,#222,523,527,428,440,72,Span,Document;TOC;TOCI;Link
O,I,15.,2,612,1008,BCDGEE+ArialNarrow,#222,85,96,446,457,74,Span,Document;TOC;TOCI;Link;Span
O,I,Devoirs,2,612,1008,BCDJEE+ArialNarrow,#222,113,141,446,457,74,Span,Document;TOC;TOCI;Link;Span
O,I,et,2,612,1008,BCDJEE+ArialNarrow,#222,143,150,446,457,74,Span,Document;TOC;TOCI;Link;Span
O,I,pouvoirs,2,612,1008,BCDJEE+ArialNarrow,#222,153,183,446,457,74,Span,Document;TOC;TOCI;Link;Span
O,I,de,2,612,1008,BCDJEE+ArialNarrow,#222,186,195,446,457,74,Span,Document;TOC;TOCI;Link;Span
O,I,l’autorité,2,612,1008,BCDJEE+ArialNarrow,#222,197,228,446,457,74,Span,Document;TOC;TOCI;Link;Span
O,I,compétente,2,612,1008,BCDJEE+ArialNarrow,#222,230,273,446,457,74,Span,Document;TOC;TOCI;Link;Span
O,I,.............................................................................................................,2,612,1008,BCDGEE+ArialNarrow,#222,274,522,446,457,75,P,Document;TOC;TOCI;Span
O,I,6,2,612,1008,BCDGEE+ArialNarrow,#222,523,527,446,457,76,Span,Document;TOC;TOCI;Link
O,I,16.,2,612,1008,BCDGEE+ArialNarrow,#222,85,96,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,Devoirs,2,612,1008,BCDJEE+ArialNarrow,#222,113,141,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,du,2,612,1008,BCDJEE+ArialNarrow,#222,143,152,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,"propriétaire,",2,612,1008,BCDJEE+ArialNarrow,#222,155,199,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,de,2,612,1008,BCDJEE+ArialNarrow,#222,201,210,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,"l’occupant,",2,612,1008,BCDJEE+ArialNarrow,#222,212,251,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,du,2,612,1008,BCDJEE+ArialNarrow,#222,254,263,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,requérant,2,612,1008,BCDJEE+ArialNarrow,#222,265,300,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,ou,2,612,1008,BCDJEE+ArialNarrow,#222,302,312,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,de,2,612,1008,BCDJEE+ArialNarrow,#222,314,323,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,l’exécutant,2,612,1008,BCDJEE+ArialNarrow,#222,325,364,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,de,2,612,1008,BCDJEE+ArialNarrow,#222,367,376,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,travaux,2,612,1008,BCDJEE+ArialNarrow,#222,378,405,463,474,78,Span,Document;TOC;TOCI;Link;Span
O,I,...................................................,2,612,1008,BCDGEE+ArialNarrow,#222,406,522,463,474,79,P,Document;TOC;TOCI;Span
O,I,6,2,612,1008,BCDGEE+ArialNarrow,#222,523,527,463,474,80,Span,Document;TOC;TOCI;Link
O,I,17.,2,612,1008,BCDGEE+ArialNarrow,#222,85,96,480,492,82,Span,Document;TOC;TOCI;Link;Span
O,I,Infractions,2,612,1008,BCDGEE+ArialNarrow,#222,113,151,480,492,82,Span,Document;TOC;TOCI;Link;Span
O,I,et,2,612,1008,BCDGEE+ArialNarrow,#222,153,160,480,492,82,Span,Document;TOC;TOCI;Link;Span
O,I,pénalités,2,612,1008,BCDGEE+ArialNarrow,#222,163,195,480,492,82,Span,Document;TOC;TOCI;Link;Span
O,I,...............................................................................................................................................,2,612,1008,BCDGEE+ArialNarrow,#222,196,522,480,492,83,P,Document;TOC;TOCI;Span
O,I,6,2,612,1008,BCDGEE+ArialNarrow,#222,523,527,480,492,84,Span,Document;TOC;TOCI;Link
O,I,CHAPITRE,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,85,135,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,2,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,138,144,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,DISPOSITIONS,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,160,230,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,APPLICABLES,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,233,302,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,À,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,305,312,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,UNE,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,315,335,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,DEMANDE,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,338,388,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,DE,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,391,404,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,DÉROGATION,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,407,474,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,MINEURE,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,477,522,505,518,86,Span,Document;TOC;TOCI;Link;Span
O,I,..................................................................................................................................,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,160,519,520,533,87,P,Document;TOC;TOCI;Span
O,I,7,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,522,527,520,533,88,Span,Document;TOC;TOCI;Link
O,I,SECTION,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,85,121,539,551,90,Span,Document;TOC;TOCI;Link;Span
O,I,1,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,124,128,539,551,90,Span,Document;TOC;TOCI;Link;Span
O,I,RECEVABILITÉ,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,160,220,539,551,90,Span,Document;TOC;TOCI;Link;Span
O,I,ET,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,222,233,539,551,90,Span,Document;TOC;TOCI;Link;Span
O,I,CONDITIONS,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,235,287,539,551,90,Span,Document;TOC;TOCI;Link;Span
O,I,PRÉALABLES,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,289,344,539,551,90,Span,Document;TOC;TOCI;Link;Span
O,I,.............................................................................,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,347,522,539,551,91,P,Document;TOC;TOCI;Span
O,I,8,2,612,1008,BCDHEE+ArialNarrow-Bold,#222,523,527,539,551,92,Span,Document;TOC;TOCI;Link
O,I,18.,2,612,1008,BCDGEE+ArialNarrow,#222,85,96,557,568,94,Span,Document;TOC;TOCI;Link;Span
O,I,Recevabilité,2,612,1008,BCDJEE+ArialNarrow,#222,113,158,557,568,94,Span,Document;TOC;TOCI;Link;Span
O,I,d’une,2,612,1008,BCDJEE+ArialNarrow,#222,160,180,557,568,94,Span,Document;TOC;TOCI;Link;Span
O,I,demande,2,612,1008,BCDJEE+ArialNarrow,#222,182,217,557,568,94,Span,Document;TOC;TOCI;Link;Span
O,I,de,2,612,1008,BCDJEE+ArialNarrow,#222,219,228,557,568,94,Span,Document;TOC;TOCI;Link;Span
O,I,dérogation,2,612,1008,BCDJEE+ArialNarrow,#222,230,269,557,568,94,Span,Document;TOC;TOCI;Link;Span
O,I,mineure,2,612,1008,BCDJEE+ArialNarrow,#222,271,301,557,568,94,Span,Document;TOC;TOCI;Link;Span
O,I,................................................................................................,2,612,1008,BCDGEE+ArialNarrow,#222,303,522,557,568,95,P,Document;TOC;TOCI;Span
O,I,8,2,612,1008,BCDGEE+ArialNarrow,#222,523,527,557,568,96,Span,Document;TOC;TOCI;Link
O,I,19.,2,612,1008,BCDGEE+ArialNarrow,#222,85,96,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,Dispositions,2,612,1008,BCDJEE+ArialNarrow,#222,113,157,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,du,2,612,1008,BCDJEE+ArialNarrow,#222,160,169,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,Règlement,2,612,1008,BCDJEE+ArialNarrow,#222,171,211,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,de,2,612,1008,BCDJEE+ArialNarrow,#222,213,222,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,zonage,2,612,1008,BCDJEE+ArialNarrow,#222,224,251,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,pouvant,2,612,1008,BCDJEE+ArialNarrow,#222,254,283,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,faire,2,612,1008,BCDJEE+ArialNarrow,#222,285,301,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,l’objet,2,612,1008,BCDJEE+ArialNarrow,#222,303,325,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,d’une,2,612,1008,BCDJEE+ArialNarrow,#222,327,347,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,dérogation,2,612,1008,BCDJEE+ArialNarrow,#222,349,388,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,mineure,2,612,1008,BCDJEE+ArialNarrow,#222,390,420,574,586,98,Span,Document;TOC;TOCI;Link;Span
O,I,............................................,2,612,1008,BCDGEE+ArialNarrow,#222,422,522,574,586,99,P,Document;TOC;TOCI;Span
O,I,8,2,612,1008,BCDGEE+ArialNarrow,#222,523,527,574,586,100,Span,Document;TOC;TOCI;Link
O,I,20.,2,612,1008,BCDGEE+ArialNarrow,#222,85,96,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,Dispositions,2,612,1008,BCDGEE+ArialNarrow,#222,113,157,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,du,2,612,1008,BCDJEE+ArialNarrow,#222,160,169,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,Règlement,2,612,1008,BCDJEE+ArialNarrow,#222,171,211,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,de,2,612,1008,BCDJEE+ArialNarrow,#222,213,222,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,lotissement,2,612,1008,BCDJEE+ArialNarrow,#222,224,266,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,pouvant,2,612,1008,BCDJEE+ArialNarrow,#222,268,297,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,faire,2,612,1008,BCDJEE+ArialNarrow,#222,300,316,592,603,102,Span,Document;TOC;TOCI;Link;Span
O,I,l’objet,2,612,1008,BCDJEE+ArialNarrow,#222,318,339,592,603,102,Span,Document;TOC;TOCI;Link;Span
