sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,1,1,612,1008,BOWBWB+Arial,#000,379,385,252,267,40,Span,Document;P
O,B-Liste,Monsieur,1,612,1008,BOWBWB+Arial,#000,106,152,264,279,41,Span,Document;P
O,I,Roch,1,612,1008,BOWBWB+Arial,#000,155,181,264,279,41,Span,Document;P
O,I,Bédard,1,612,1008,BOWBWB+Arial,#000,184,219,264,279,41,Span,Document;P
O,I,Conseiller,1,612,1008,BOWBWB+Arial,#000,276,325,264,279,41,Span,Document;P
O,I,du,1,612,1008,BOWBWB+Arial,#000,328,341,264,279,41,Span,Document;P
O,I,district,1,612,1008,BOWBWB+Arial,#000,344,375,264,279,41,Span,Document;P
O,I,2,1,612,1008,BOWBWB+Arial,#000,379,385,264,279,41,Span,Document;P
O,B-Liste,Monsieur,1,612,1008,BOWBWB+Arial,#000,106,152,277,292,42,Span,Document;P
O,I,Martin,1,612,1008,BOWBWB+Arial,#000,155,185,277,292,42,Span,Document;P
O,I,Jolicoeur,1,612,1008,BOWBWB+Arial,#000,189,232,277,292,42,Span,Document;P
O,I,Conseiller,1,612,1008,BOWBWB+Arial,#000,276,325,277,292,42,Span,Document;P
O,I,du,1,612,1008,BOWBWB+Arial,#000,328,341,277,292,42,Span,Document;P
O,I,district,1,612,1008,BOWBWB+Arial,#000,344,375,277,292,42,Span,Document;P
O,I,4,1,612,1008,BOWBWB+Arial,#000,379,385,277,292,42,Span,Document;P
O,B-Liste,Madame,1,612,1008,BOWBWB+Arial,#000,106,149,290,305,43,Span,Document;P
O,I,Frédérike,1,612,1008,BOWBWB+Arial,#000,152,199,290,305,43,Span,Document;P
O,I,Cavezzali,1,612,1008,BOWBWB+Arial,#000,202,250,290,305,43,Span,Document;P
O,I,Conseillère,1,612,1008,BOWBWB+Arial,#000,276,331,290,305,43,Span,Document;P
O,I,du,1,612,1008,BOWBWB+Arial,#000,334,347,290,305,43,Span,Document;P
O,I,district,1,612,1008,BOWBWB+Arial,#000,350,381,290,305,43,Span,Document;P
O,I,5,1,612,1008,BOWBWB+Arial,#000,385,391,290,305,43,Span,Document;P
O,B-Alinea,Monsieur,1,612,1008,BOWBWB+Arial,#000,106,152,315,330,45,Span,Document;P
O,I,le,1,612,1008,BOWBWB+Arial,#000,155,163,315,330,45,Span,Document;P
O,I,conseiller,1,612,1008,BOWBWB+Arial,#000,166,213,315,330,45,Span,Document;P
O,I,Robert,1,612,1008,BOWBWB+Arial,#000,216,249,315,330,45,Span,Document;P
O,I,Bélisle,1,612,1008,BOWBWB+Arial,#000,252,284,315,330,45,Span,Document;P
O,I,est,1,612,1008,BOWBWB+Arial,#000,287,302,315,330,45,Span,Document;P
O,I,absent,1,612,1008,BOWBWB+Arial,#000,305,338,315,330,45,Span,Document;P
O,I,pour,1,612,1008,BOWBWB+Arial,#000,341,363,315,330,45,Span,Document;P
O,I,toute,1,612,1008,BOWBWB+Arial,#000,366,391,315,330,45,Span,Document;P
O,I,la,1,612,1008,BOWBWB+Arial,#000,394,402,315,330,45,Span,Document;P
O,I,durée,1,612,1008,BOWBWB+Arial,#000,406,434,315,330,45,Span,Document;P
O,I,de,1,612,1008,BOWBWB+Arial,#000,437,449,315,330,45,Span,Document;P
O,I,la,1,612,1008,BOWBWB+Arial,#000,452,461,315,330,45,Span,Document;P
O,I,séance.,1,612,1008,BOWBWB+Arial,#000,464,502,315,330,45,Span,Document;P
O,B-Alinea,Sous,1,612,1008,BOWBWB+Arial,#000,106,132,340,355,47,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,135,143,340,355,49,Span,Document;P;Span
O,I,présidence,1,612,1008,BOWBWB+Arial,#000,146,200,340,355,51,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,203,215,340,355,53,Span,Document;P;Span
O,I,madame,1,612,1008,BOWBWB+Arial,#000,218,261,340,355,55,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,264,273,340,355,57,Span,Document;P;Span
O,I,mairesse,1,612,1008,BOWBWB+Arial,#000,276,321,340,355,59,Span,Document;P;Span
O,I,Nadine,1,612,1008,BOWBWB+Arial,#000,324,358,340,355,61,Span,Document;P;Span
O,I,Brière.,1,612,1008,BOWBWB+Arial,#000,362,394,340,355,63,Span,Document;P;Span
O,B-Alinea,ATTENDU,1,612,1008,BOWBWB+Arial,#000,106,158,365,381,67,Span,Document;P;Span
O,I,QU’il,1,612,1008,BOWBWB+Arial,#000,162,186,365,381,69,Span,Document;P;Span
O,I,y,1,612,1008,BOWBWB+Arial,#000,189,195,365,381,72,Span,Document;P;Span
O,I,a,1,612,1008,BOWBWB+Arial,#000,198,204,365,381,74,Span,Document;P;Span
O,I,lieu,1,612,1008,BOWBWB+Arial,#000,208,225,365,381,76,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,228,240,365,381,78,Span,Document;P;Span
O,I,reconnaître,1,612,1008,BOWBWB+Arial,#000,244,299,365,381,80,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,303,311,365,381,82,Span,Document;P;Span
O,I,contribution,1,612,1008,BOWBWB+Arial,#000,315,372,365,381,84,Span,Document;P;Span
O,I,significative,1,612,1008,BOWBWB+Arial,#000,375,432,365,381,86,Span,Document;P;Span
O,I,d’un,1,612,1008,BOWBWB+Arial,#000,435,456,365,381,88,Span,Document;P;Span
O,I,personnage,1,612,1008,BOWBWB+Arial,#000,460,518,365,381,90,Span,Document;P;Span
O,I,historique,1,612,1008,BOWBWB+Arial,#000,106,154,378,393,92,Span,Document;P;Span
O,I,décédé,1,612,1008,BOWBWB+Arial,#000,157,193,378,393,94,Span,Document;P;Span
O,I,en,1,612,1008,BOWBWB+Arial,#000,196,209,378,393,100,Span,Document;P;Span
O,I,lui,1,612,1008,BOWBWB+Arial,#000,212,223,378,393,102,Span,Document;P;Span
O,I,attribuant,1,612,1008,BOWBWB+Arial,#000,226,272,378,393,104,Span,Document;P;Span
O,I,le,1,612,1008,BOWBWB+Arial,#000,275,283,378,393,106,Span,Document;P;Span
O,I,statut,1,612,1008,BOWBWB+Arial,#000,286,313,378,393,108,Span,Document;P;Span
O,I,"d’identification,",1,612,1008,BOWBWB+Arial,#000,316,389,378,393,110,Span,Document;P;Span
O,I,en,1,612,1008,BOWBWB+Arial,#000,392,404,378,393,112,Span,Document;P;Span
O,I,conformité,1,612,1008,BOWBWB+Arial,#000,408,459,378,393,114,Span,Document;P;Span
O,I,aux,1,612,1008,BOWBWB+Arial,#000,462,480,378,393,116,Span,Document;P;Span
O,I,articles,1,612,1008,BOWBWB+Arial,#000,483,518,378,393,118,Span,Document;P;Span
O,I,121,1,612,1008,BOWBWB+Arial,#000,106,125,391,406,120,Span,Document;P;Span
O,I,à,1,612,1008,BOWBWB+Arial,#000,128,134,391,406,122,Span,Document;P;Span
O,I,126,1,612,1008,BOWBWB+Arial,#000,137,156,391,406,124,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,159,171,391,406,126,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,174,182,391,406,128,Span,Document;P;Span
O,I,Loi,1,612,1008,Arial-ItalicMT,#000,186,200,392,405,130,Span,Document;P;Span
O,I,sur,1,612,1008,Arial-ItalicMT,#000,203,219,392,405,132,Span,Document;P;Span
O,I,le,1,612,1008,Arial-ItalicMT,#000,222,230,392,405,134,Span,Document;P;Span
O,I,patrimoine,1,612,1008,Arial-ItalicMT,#000,233,285,392,405,136,Span,Document;P;Span
O,I,culturel;,1,612,1008,Arial-ItalicMT,#000,288,326,391,406,138,Span,Document;P;Span
O,B-Alinea,ATTENDU,1,612,1008,BOWBWB+Arial,#000,106,158,416,431,142,Span,Document;P;Span
O,I,QUE,1,612,1008,BOWBWB+Arial,#000,161,185,416,431,144,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,187,196,416,431,146,Span,Document;P;Span
O,I,recommandation,1,612,1008,BOWBWB+Arial,#000,198,280,416,431,148,Span,Document;P;Span
O,I,favorable,1,612,1008,BOWBWB+Arial,#000,283,328,416,431,150,Span,Document;P;Span
O,I,du,1,612,1008,BOWBWB+Arial,#000,330,343,416,431,152,Span,Document;P;Span
O,I,comité,1,612,1008,BOWBWB+Arial,#000,345,377,416,431,154,Span,Document;P;Span
O,I,du,1,612,1008,BOWBWB+Arial,#000,380,392,416,431,156,Span,Document;P;Span
O,I,patrimoine,1,612,1008,BOWBWB+Arial,#000,395,446,416,431,158,Span,Document;P;Span
O,I,a,1,612,1008,BOWBWB+Arial,#000,448,455,416,431,160,Span,Document;P;Span
O,I,été,1,612,1008,BOWBWB+Arial,#000,457,472,416,431,162,Span,Document;P;Span
O,I,formulée,1,612,1008,BOWBWB+Arial,#000,475,518,416,431,166,Span,Document;P;Span
O,I,en,1,612,1008,BOWBWB+Arial,#000,106,119,429,444,170,Span,Document;P;Span
O,I,faveur,1,612,1008,BOWBWB+Arial,#000,122,152,429,444,172,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,156,168,429,444,174,Span,Document;P;Span
O,I,cette,1,612,1008,BOWBWB+Arial,#000,171,195,429,444,176,Span,Document;P;Span
O,I,"nomination,",1,612,1008,BOWBWB+Arial,#000,198,255,429,444,178,Span,Document;P;Span
O,I,dès,1,612,1008,BOWBWB+Arial,#000,258,275,429,444,180,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,278,287,429,444,182,Span,Document;P;Span
O,I,rencontre,1,612,1008,BOWBWB+Arial,#000,290,337,429,444,184,Span,Document;P;Span
O,I,du,1,612,1008,BOWBWB+Arial,#000,340,352,429,444,186,Span,Document;P;Span
O,I,17,1,612,1008,BOWBWB+Arial,#000,355,367,429,444,188,Span,Document;P;Span
O,I,mars,1,612,1008,BOWBWB+Arial,#000,370,395,429,444,190,Span,Document;P;Span
O,I,2021;,1,612,1008,BOWBWB+Arial,#000,398,425,429,444,192,Span,Document;P;Span
O,B-Alinea,ATTENDU,1,612,1008,BOWBWB+Arial,#000,106,158,454,469,195,Span,Document;P;Span
O,I,QU’une,1,612,1008,BOWBWB+Arial,#000,161,199,454,469,197,Span,Document;P;Span
O,I,séance,1,612,1008,BOWBWB+Arial,#000,202,237,454,469,200,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,240,253,454,469,202,Span,Document;P;Span
O,I,consultation,1,612,1008,BOWBWB+Arial,#000,256,314,454,469,204,Span,Document;P;Span
O,I,publique,1,612,1008,BOWBWB+Arial,#000,317,359,454,469,206,Span,Document;P;Span
O,I,s’est,1,612,1008,BOWBWB+Arial,#000,362,385,454,469,208,Span,Document;P;Span
O,I,tenue,1,612,1008,BOWBWB+Arial,#000,388,415,454,469,210,Span,Document;P;Span
O,I,le,1,612,1008,BOWBWB+Arial,#000,418,427,454,469,212,Span,Document;P;Span
O,I,11,1,612,1008,BOWBWB+Arial,#000,430,442,454,469,214,Span,Document;P;Span
O,I,mai,1,612,1008,BOWBWB+Arial,#000,445,463,454,469,216,Span,Document;P;Span
O,I,2021;,1,612,1008,BOWBWB+Arial,#000,466,494,454,469,218,Span,Document;P;Span
O,B-Alinea,ATTENDU,1,612,1008,BOWBWB+Arial,#000,106,158,479,494,222,Span,Document;P;Span
O,I,QU'un,1,612,1008,BOWBWB+Arial,#000,161,192,479,494,224,Span,Document;P;Span
O,I,avis,1,612,1008,BOWBWB+Arial,#000,195,215,479,494,226,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,217,230,479,494,228,Span,Document;P;Span
O,I,motion,1,612,1008,BOWBWB+Arial,#000,232,265,479,494,230,Span,Document;P;Span
O,I,du,1,612,1008,BOWBWB+Arial,#000,268,281,479,494,232,Span,Document;P;Span
O,I,présent,1,612,1008,BOWBWB+Arial,#000,283,320,479,494,234,Span,Document;P;Span
O,I,règlement,1,612,1008,BOWBWB+Arial,#000,323,372,479,494,236,Span,Document;P;Span
O,I,a,1,612,1008,BOWBWB+Arial,#000,375,381,479,494,238,Span,Document;P;Span
O,I,été,1,612,1008,BOWBWB+Arial,#000,384,399,479,494,240,Span,Document;P;Span
O,I,donné,1,612,1008,BOWBWB+Arial,#000,402,432,479,494,244,Span,Document;P;Span
O,I,lors,1,612,1008,BOWBWB+Arial,#000,435,453,479,494,246,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,456,468,479,494,248,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,471,479,479,494,250,Span,Document;P;Span
O,I,séance,1,612,1008,BOWBWB+Arial,#000,482,518,479,494,252,Span,Document;P;Span
O,I,ordinaire,1,612,1008,BOWBWB+Arial,#000,106,149,492,507,254,Span,Document;P;Span
O,I,du,1,612,1008,BOWBWB+Arial,#000,152,165,492,507,256,Span,Document;P;Span
O,I,19,1,612,1008,BOWBWB+Arial,#000,168,180,492,507,258,Span,Document;P;Span
O,I,avril,1,612,1008,BOWBWB+Arial,#000,183,203,492,507,260,Span,Document;P;Span
O,I,2021,1,612,1008,BOWBWB+Arial,#000,206,231,492,507,262,Span,Document;P;Span
O,I,par,1,612,1008,BOWBWB+Arial,#000,234,250,492,507,264,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,253,261,492,507,267,Span,Document;P;Span
O,I,conseillère,1,612,1008,BOWBWB+Arial,#000,264,317,492,507,269,Span,Document;P;Span
O,I,Frédérike,1,612,1008,BOWBWB+Arial,#000,320,366,492,507,271,P,Document;P;Span
O,I,Cavezzali,1,612,1008,BOWBWB+Arial,#000,370,417,492,507,273,P,Document;P;Span
O,I,;,1,612,1008,BOWBWB+Arial,#000,420,423,492,507,275,Span,Document;P;Span
O,B-Alinea,ATTENDU,1,612,1008,BOWBWB+Arial,#000,106,158,517,532,278,Span,Document;P;Span
O,I,QU’un,1,612,1008,BOWBWB+Arial,#000,161,192,517,532,280,Span,Document;P;Span
O,I,projet,1,612,1008,BOWBWB+Arial,#000,195,223,517,532,283,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,226,238,517,532,285,Span,Document;P;Span
O,I,règlement,1,612,1008,BOWBWB+Arial,#000,241,290,517,532,287,Span,Document;P;Span
O,I,a,1,612,1008,BOWBWB+Arial,#000,293,299,517,532,289,Span,Document;P;Span
O,I,été,1,612,1008,BOWBWB+Arial,#000,301,317,517,532,291,Span,Document;P;Span
O,I,déposé,1,612,1008,BOWBWB+Arial,#000,320,356,517,532,295,P,Document;P;Span
O,I,et,1,612,1008,BOWBWB+Arial,#000,359,368,517,532,300,Span,Document;P;Span
O,I,présenté,1,612,1008,BOWBWB+Arial,#000,371,413,517,532,302,Span,Document;P;Span
O,I,avec,1,612,1008,BOWBWB+Arial,#000,416,439,517,532,307,Span,Document;P;Span
O,I,l’avis,1,612,1008,BOWBWB+Arial,#000,442,467,517,532,309,Span,Document;P;Span
O,I,de,1,612,1008,BOWBWB+Arial,#000,470,482,517,532,311,Span,Document;P;Span
O,I,motion,1,612,1008,BOWBWB+Arial,#000,485,518,517,532,313,Span,Document;P;Span
O,I,;,1,612,1008,BOWBWB+Arial,#000,106,110,530,545,315,Span,Document;P;Span
O,B-Alinea,ATTENDU,1,612,1008,BOWBWB+Arial,#000,106,158,555,570,318,Span,Document;P;Span
O,I,QU’une,1,612,1008,BOWBWB+Arial,#000,165,202,555,570,320,Span,Document;P;Span
O,I,copie,1,612,1008,BOWBWB+Arial,#000,208,235,555,570,323,Span,Document;P;Span
O,I,du,1,612,1008,BOWBWB+Arial,#000,241,253,555,570,325,Span,Document;P;Span
O,I,règlement,1,612,1008,BOWBWB+Arial,#000,260,309,555,570,327,Span,Document;P;Span
O,I,a,1,612,1008,BOWBWB+Arial,#000,315,321,555,570,329,Span,Document;P;Span
O,I,été,1,612,1008,BOWBWB+Arial,#000,328,343,555,570,331,Span,Document;P;Span
O,I,remise,1,612,1008,BOWBWB+Arial,#000,349,382,555,570,335,Span,Document;P;Span
O,I,aux,1,612,1008,BOWBWB+Arial,#000,389,406,555,570,337,Span,Document;P;Span
O,I,membres,1,612,1008,BOWBWB+Arial,#000,413,458,555,570,339,Span,Document;P;Span
O,I,du,1,612,1008,BOWBWB+Arial,#000,465,477,555,570,341,Span,Document;P;Span
O,I,conseil,1,612,1008,BOWBWB+Arial,#000,483,518,555,570,343,Span,Document;P;Span
O,I,municipal,1,612,1008,BOWBWB+Arial,#000,106,153,568,583,345,Span,Document;P;Span
O,I,dans,1,612,1008,BOWBWB+Arial,#000,156,180,568,583,347,Span,Document;P;Span
O,I,les,1,612,1008,BOWBWB+Arial,#000,183,197,568,583,349,Span,Document;P;Span
O,I,délais,1,612,1008,BOWBWB+Arial,#000,200,229,568,583,351,Span,Document;P;Span
O,I,impartis,1,612,1008,BOWBWB+Arial,#000,232,270,568,583,353,Span,Document;P;Span
O,I,par,1,612,1008,BOWBWB+Arial,#000,274,289,568,583,355,Span,Document;P;Span
O,I,la,1,612,1008,BOWBWB+Arial,#000,292,301,568,583,357,Span,Document;P;Span
O,I,Loi,1,612,1008,BOWBWB+Arial,#000,304,319,568,583,359,Span,Document;P;Span
O,I,;,1,612,1008,BOWBWB+Arial,#000,322,325,568,583,361,Span,Document;P;Span
O,B-Alinea,ATTENDU,1,612,1008,BOWBWB+Arial,#000,106,158,581,596,363,Span,Document;P
O,I,QUE,1,612,1008,BOWBWB+Arial,#000,165,188,581,596,363,Span,Document;P
O,I,tous,1,612,1008,BOWBWB+Arial,#000,195,216,581,596,363,Span,Document;P
O,I,les,1,612,1008,BOWBWB+Arial,#000,222,236,581,596,363,Span,Document;P
O,I,membres,1,612,1008,BOWBWB+Arial,#000,242,288,581,596,363,Span,Document;P
O,I,du,1,612,1008,BOWBWB+Arial,#000,294,306,581,596,363,Span,Document;P
O,I,conseil,1,612,1008,BOWBWB+Arial,#000,312,347,581,596,363,Span,Document;P
O,I,présents,1,612,1008,BOWBWB+Arial,#000,353,395,581,596,363,Span,Document;P
O,I,déclarent,1,612,1008,BOWBWB+Arial,#000,401,447,581,596,363,Span,Document;P
O,I,avoir,1,612,1008,BOWBWB+Arial,#000,453,476,581,596,363,Span,Document;P
O,I,lu,1,612,1008,BOWBWB+Arial,#000,483,491,581,596,363,Span,Document;P
O,I,ledit,1,612,1008,BOWBWB+Arial,#000,498,517,581,596,363,Span,Document;P
O,I,règlement,1,612,1008,BOWBWB+Arial,#000,106,155,593,608,363,Span,Document;P
O,I,et,1,612,1008,BOWBWB+Arial,#000,160,169,593,608,363,Span,Document;P
O,I,renoncent,1,612,1008,BOWBWB+Arial,#000,173,222,593,608,363,Span,Document;P
O,I,à,1,612,1008,BOWBWB+Arial,#000,226,232,593,608,363,Span,Document;P
O,I,sa,1,612,1008,BOWBWB+Arial,#000,236,247,593,608,363,Span,Document;P
O,I,"lecture,",1,612,1008,BOWBWB+Arial,#000,251,287,593,608,363,Span,Document;P
O,I,conformément,1,612,1008,BOWBWB+Arial,#000,292,362,593,608,363,Span,Document;P
O,I,à,1,612,1008,BOWBWB+Arial,#000,366,372,593,608,363,Span,Document;P
O,I,l’article,1,612,1008,BOWBWB+Arial,#000,376,410,593,608,363,Span,Document;P
O,I,356,1,612,1008,BOWBWB+Arial,#000,414,433,593,608,363,Span,Document;P
O,I,de,1,612,1008,BOWBWB+Arial,#000,437,449,593,608,363,Span,Document;P
O,I,la,1,612,1008,BOWBWB+Arial,#000,453,461,593,608,363,Span,Document;P
O,I,Loi,1,612,1008,Arial-ItalicMT,#000,465,480,595,607,363,Span,Document;P
O,I,sur,1,612,1008,Arial-ItalicMT,#000,484,499,595,607,363,Span,Document;P
O,I,les,1,612,1008,Arial-ItalicMT,#000,504,518,595,607,363,Span,Document;P
O,I,cités,1,612,1008,Arial-ItalicMT,#000,106,129,607,620,363,Span,Document;P
