sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,personnage,1,612,1008,HAIJFP+Arial,#000,459,517,334,349,18,P,Document;P
O,I,historique,1,612,1008,HAIJFP+Arial,#000,106,154,346,361,18,P,Document;P
O,I,décédé,1,612,1008,HAIJFP+Arial,#000,157,193,346,361,18,P,Document;P
O,I,en,1,612,1008,HAIJFP+Arial,#000,196,209,346,361,18,P,Document;P
O,I,lui,1,612,1008,HAIJFP+Arial,#000,212,223,346,361,18,P,Document;P
O,I,attribuant,1,612,1008,HAIJFP+Arial,#000,226,272,346,361,18,P,Document;P
O,I,le,1,612,1008,HAIJFP+Arial,#000,275,283,346,361,18,P,Document;P
O,I,statut,1,612,1008,HAIJFP+Arial,#000,286,313,346,361,18,P,Document;P
O,I,"d’identification,",1,612,1008,HAIJFP+Arial,#000,316,389,346,361,18,P,Document;P
O,I,en,1,612,1008,HAIJFP+Arial,#000,392,404,346,361,18,P,Document;P
O,I,conformité,1,612,1008,HAIJFP+Arial,#000,407,459,346,361,18,P,Document;P
O,I,aux,1,612,1008,HAIJFP+Arial,#000,462,479,346,361,18,P,Document;P
O,I,articles,1,612,1008,HAIJFP+Arial,#000,483,517,346,361,18,P,Document;P
O,I,121,1,612,1008,HAIJFP+Arial,#000,106,125,359,374,18,P,Document;P
O,I,à,1,612,1008,HAIJFP+Arial,#000,128,134,359,374,18,P,Document;P
O,I,126,1,612,1008,HAIJFP+Arial,#000,137,156,359,374,18,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,159,171,359,374,18,P,Document;P
O,I,la,1,612,1008,HAIJFP+Arial,#000,174,182,359,374,18,P,Document;P
O,I,Loi,1,612,1008,Arial-ItalicMT,#000,186,200,360,373,18,P,Document;P
O,I,sur,1,612,1008,Arial-ItalicMT,#000,203,219,360,373,18,P,Document;P
O,I,le,1,612,1008,Arial-ItalicMT,#000,222,230,360,373,18,P,Document;P
O,I,patrimoine,1,612,1008,Arial-ItalicMT,#000,233,285,360,373,18,P,Document;P
O,I,culturel;,1,612,1008,Arial-ItalicMT,#000,288,326,359,374,18,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,HAIJFP+Arial,#000,106,158,384,399,20,P,Document;P
O,I,QUE,1,612,1008,HAIJFP+Arial,#000,161,185,384,399,20,P,Document;P
O,I,la,1,612,1008,HAIJFP+Arial,#000,187,196,384,399,20,P,Document;P
O,I,recommandation,1,612,1008,HAIJFP+Arial,#000,198,280,384,399,20,P,Document;P
O,I,favorable,1,612,1008,HAIJFP+Arial,#000,283,328,384,399,20,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,330,343,384,399,20,P,Document;P
O,I,comité,1,612,1008,HAIJFP+Arial,#000,345,377,384,399,20,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,380,392,384,399,20,P,Document;P
O,I,patrimoine,1,612,1008,HAIJFP+Arial,#000,395,446,384,399,20,P,Document;P
O,I,a,1,612,1008,HAIJFP+Arial,#000,448,454,384,399,20,P,Document;P
O,I,été,1,612,1008,HAIJFP+Arial,#000,457,472,384,399,20,P,Document;P
O,I,formulée,1,612,1008,HAIJFP+Arial,#000,475,517,384,399,20,P,Document;P
O,I,en,1,612,1008,HAIJFP+Arial,#000,106,119,397,412,20,P,Document;P
O,I,faveur,1,612,1008,HAIJFP+Arial,#000,122,152,397,412,20,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,156,168,397,412,20,P,Document;P
O,I,cette,1,612,1008,HAIJFP+Arial,#000,171,195,397,412,20,P,Document;P
O,I,"nomination,",1,612,1008,HAIJFP+Arial,#000,198,255,397,412,20,P,Document;P
O,I,dès,1,612,1008,HAIJFP+Arial,#000,258,275,397,412,20,P,Document;P
O,I,la,1,612,1008,HAIJFP+Arial,#000,278,287,397,412,20,P,Document;P
O,I,rencontre,1,612,1008,HAIJFP+Arial,#000,290,337,397,412,20,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,340,352,397,412,20,P,Document;P
O,I,17,1,612,1008,HAIJFP+Arial,#000,355,367,397,412,20,P,Document;P
O,I,mars,1,612,1008,HAIJFP+Arial,#000,370,395,397,412,20,P,Document;P
O,I,2021;,1,612,1008,HAIJFP+Arial,#000,398,425,397,412,20,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,HAIJFP+Arial,#000,106,158,422,437,22,P,Document;P
O,I,QU’une,1,612,1008,HAIJFP+Arial,#000,161,199,422,437,22,P,Document;P
O,I,séance,1,612,1008,HAIJFP+Arial,#000,202,237,422,437,22,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,240,253,422,437,22,P,Document;P
O,I,consultation,1,612,1008,HAIJFP+Arial,#000,256,314,422,437,22,P,Document;P
O,I,publique,1,612,1008,HAIJFP+Arial,#000,317,359,422,437,22,P,Document;P
O,I,s’est,1,612,1008,HAIJFP+Arial,#000,362,385,422,437,22,P,Document;P
O,I,tenue,1,612,1008,HAIJFP+Arial,#000,388,415,422,437,22,P,Document;P
O,I,le,1,612,1008,HAIJFP+Arial,#000,418,427,422,437,22,P,Document;P
O,I,11,1,612,1008,HAIJFP+Arial,#000,430,442,422,437,22,P,Document;P
O,I,mai,1,612,1008,HAIJFP+Arial,#000,445,463,422,437,22,P,Document;P
O,I,2021;,1,612,1008,HAIJFP+Arial,#000,466,494,422,437,22,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,HAIJFP+Arial,#000,106,158,447,463,24,P,Document;P
O,I,QU'un,1,612,1008,HAIJFP+Arial,#000,161,192,447,463,24,P,Document;P
O,I,avis,1,612,1008,HAIJFP+Arial,#000,195,215,447,463,24,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,217,229,447,463,24,P,Document;P
O,I,motion,1,612,1008,HAIJFP+Arial,#000,232,265,447,463,24,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,268,280,447,463,24,P,Document;P
O,I,présent,1,612,1008,HAIJFP+Arial,#000,283,320,447,463,24,P,Document;P
O,I,règlement,1,612,1008,HAIJFP+Arial,#000,323,372,447,463,24,P,Document;P
O,I,a,1,612,1008,HAIJFP+Arial,#000,374,381,447,463,24,P,Document;P
O,I,été,1,612,1008,HAIJFP+Arial,#000,383,399,447,463,24,P,Document;P
O,I,donné,1,612,1008,HAIJFP+Arial,#000,402,432,447,463,24,P,Document;P
O,I,lors,1,612,1008,HAIJFP+Arial,#000,435,453,447,463,24,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,455,468,447,463,24,P,Document;P
O,I,la,1,612,1008,HAIJFP+Arial,#000,470,479,447,463,24,P,Document;P
O,I,séance,1,612,1008,HAIJFP+Arial,#000,482,517,447,463,24,P,Document;P
O,I,ordinaire,1,612,1008,HAIJFP+Arial,#000,106,149,460,475,24,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,152,165,460,475,24,P,Document;P
O,I,19,1,612,1008,HAIJFP+Arial,#000,168,180,460,475,24,P,Document;P
O,I,avril,1,612,1008,HAIJFP+Arial,#000,183,203,460,475,24,P,Document;P
O,I,2021,1,612,1008,HAIJFP+Arial,#000,206,231,460,475,24,P,Document;P
O,I,par,1,612,1008,HAIJFP+Arial,#000,234,250,460,475,24,P,Document;P
O,I,la,1,612,1008,HAIJFP+Arial,#000,253,261,460,475,24,P,Document;P
O,I,conseillère,1,612,1008,HAIJFP+Arial,#000,264,317,460,475,24,P,Document;P
O,I,Frédérike,1,612,1008,HAIJFP+Arial,#000,320,366,460,475,24,P,Document;P
O,I,Cavezzali,1,612,1008,HAIJFP+Arial,#000,370,417,460,475,24,P,Document;P
O,I,;,1,612,1008,HAIJFP+Arial,#000,420,423,460,475,24,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,HAIJFP+Arial,#000,106,158,485,500,26,P,Document;P
O,I,QU’un,1,612,1008,HAIJFP+Arial,#000,161,192,485,500,26,P,Document;P
O,I,projet,1,612,1008,HAIJFP+Arial,#000,195,222,485,500,26,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,224,237,485,500,26,P,Document;P
O,I,règlement,1,612,1008,HAIJFP+Arial,#000,239,288,485,500,26,P,Document;P
O,I,a,1,612,1008,HAIJFP+Arial,#000,290,296,485,500,26,P,Document;P
O,I,été,1,612,1008,HAIJFP+Arial,#000,299,314,485,500,26,P,Document;P
O,I,déposé,1,612,1008,HAIJFP+Arial,#000,316,352,485,500,26,P,Document;P
O,I,et,1,612,1008,HAIJFP+Arial,#000,355,364,485,500,26,P,Document;P
O,I,présenté,1,612,1008,HAIJFP+Arial,#000,367,409,485,500,26,P,Document;P
O,I,avec,1,612,1008,HAIJFP+Arial,#000,412,435,485,500,26,P,Document;P
O,I,l’avis,1,612,1008,HAIJFP+Arial,#000,437,462,485,500,26,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,464,476,485,500,26,P,Document;P
O,I,motion,1,612,1008,HAIJFP+Arial,#000,479,512,485,500,26,P,Document;P
O,I,;,1,612,1008,HAIJFP+Arial,#000,514,517,485,500,26,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,HAIJFP+Arial,#000,106,158,511,526,28,P,Document;P
O,I,QU’une,1,612,1008,HAIJFP+Arial,#000,165,202,511,526,28,P,Document;P
O,I,copie,1,612,1008,HAIJFP+Arial,#000,208,235,511,526,28,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,241,253,511,526,28,P,Document;P
O,I,règlement,1,612,1008,HAIJFP+Arial,#000,260,309,511,526,28,P,Document;P
O,I,a,1,612,1008,HAIJFP+Arial,#000,315,321,511,526,28,P,Document;P
O,I,été,1,612,1008,HAIJFP+Arial,#000,328,343,511,526,28,P,Document;P
O,I,remise,1,612,1008,HAIJFP+Arial,#000,349,382,511,526,28,P,Document;P
O,I,aux,1,612,1008,HAIJFP+Arial,#000,388,406,511,526,28,P,Document;P
O,I,membres,1,612,1008,HAIJFP+Arial,#000,412,458,511,526,28,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,465,477,511,526,28,P,Document;P
O,I,conseil,1,612,1008,HAIJFP+Arial,#000,483,517,511,526,28,P,Document;P
O,I,municipal,1,612,1008,HAIJFP+Arial,#000,106,153,523,538,28,P,Document;P
O,I,dans,1,612,1008,HAIJFP+Arial,#000,156,180,523,538,28,P,Document;P
O,I,les,1,612,1008,HAIJFP+Arial,#000,183,197,523,538,28,P,Document;P
O,I,délais,1,612,1008,HAIJFP+Arial,#000,200,229,523,538,28,P,Document;P
O,I,impartis,1,612,1008,HAIJFP+Arial,#000,232,270,523,538,28,P,Document;P
O,I,par,1,612,1008,HAIJFP+Arial,#000,273,289,523,538,28,P,Document;P
O,I,la,1,612,1008,HAIJFP+Arial,#000,292,301,523,538,28,P,Document;P
O,I,Loi,1,612,1008,HAIJFP+Arial,#000,304,319,523,538,28,P,Document;P
O,I,;,1,612,1008,HAIJFP+Arial,#000,322,325,523,538,28,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,HAIJFP+Arial,#000,106,158,549,564,30,P,Document;P
O,I,QUE,1,612,1008,HAIJFP+Arial,#000,165,188,549,564,30,P,Document;P
O,I,tous,1,612,1008,HAIJFP+Arial,#000,195,215,549,564,30,P,Document;P
O,I,les,1,612,1008,HAIJFP+Arial,#000,222,236,549,564,30,P,Document;P
O,I,membres,1,612,1008,HAIJFP+Arial,#000,242,288,549,564,30,P,Document;P
O,I,du,1,612,1008,HAIJFP+Arial,#000,294,306,549,564,30,P,Document;P
O,I,conseil,1,612,1008,HAIJFP+Arial,#000,312,347,549,564,30,P,Document;P
O,I,présents,1,612,1008,HAIJFP+Arial,#000,353,395,549,564,30,P,Document;P
O,I,déclarent,1,612,1008,HAIJFP+Arial,#000,401,446,549,564,30,P,Document;P
O,I,avoir,1,612,1008,HAIJFP+Arial,#000,452,476,549,564,30,P,Document;P
O,I,lu,1,612,1008,HAIJFP+Arial,#000,482,491,549,564,30,P,Document;P
O,I,ledit,1,612,1008,HAIJFP+Arial,#000,497,517,549,564,30,P,Document;P
O,I,règlement,1,612,1008,HAIJFP+Arial,#000,106,155,561,576,30,P,Document;P
O,I,et,1,612,1008,HAIJFP+Arial,#000,159,169,561,576,30,P,Document;P
O,I,renoncent,1,612,1008,HAIJFP+Arial,#000,173,222,561,576,30,P,Document;P
O,I,à,1,612,1008,HAIJFP+Arial,#000,225,232,561,576,30,P,Document;P
O,I,sa,1,612,1008,HAIJFP+Arial,#000,236,247,561,576,30,P,Document;P
O,I,"lecture,",1,612,1008,HAIJFP+Arial,#000,251,287,561,576,30,P,Document;P
O,I,conformément,1,612,1008,HAIJFP+Arial,#000,291,362,561,576,30,P,Document;P
O,I,à,1,612,1008,HAIJFP+Arial,#000,366,372,561,576,30,P,Document;P
O,I,l’article,1,612,1008,HAIJFP+Arial,#000,376,410,561,576,30,P,Document;P
O,I,356,1,612,1008,HAIJFP+Arial,#000,414,432,561,576,30,P,Document;P
O,I,de,1,612,1008,HAIJFP+Arial,#000,436,449,561,576,30,P,Document;P
O,I,la,1,612,1008,HAIJFP+Arial,#000,453,461,561,576,30,P,Document;P
O,I,Loi,1,612,1008,Arial-ItalicMT,#000,465,480,563,575,30,P,Document;P
O,I,sur,1,612,1008,Arial-ItalicMT,#000,484,499,563,575,30,P,Document;P
O,I,les,1,612,1008,Arial-ItalicMT,#000,503,518,563,575,30,P,Document;P
O,I,cités,1,612,1008,Arial-ItalicMT,#000,106,129,575,588,30,P,Document;P
O,I,et,1,612,1008,Arial-ItalicMT,#000,132,141,575,588,30,P,Document;P
O,I,villes;,1,612,1008,Arial-ItalicMT,#000,144,172,574,589,30,P,Document;P
O,B-Alinea,LE,1,612,1008,Arial-BoldMT,#000,106,121,601,613,32,P,Document;P
O,I,CONSEIL,1,612,1008,Arial-BoldMT,#000,125,174,601,613,32,P,Document;P
O,I,MUNICIPAL,1,612,1008,Arial-BoldMT,#000,179,240,601,613,32,P,Document;P
O,I,décrète,1,612,1008,Arial-BoldMT,#000,245,284,601,613,32,P,Document;P
O,I,qu’il,1,612,1008,Arial-BoldMT,#000,289,312,601,613,32,P,Document;P
O,I,soit,1,612,1008,Arial-BoldMT,#000,317,336,601,613,32,P,Document;P
O,I,statué,1,612,1008,Arial-BoldMT,#000,341,373,601,613,32,P,Document;P
O,I,et,1,612,1008,Arial-BoldMT,#000,378,388,601,613,32,P,Document;P
O,I,ordonné,1,612,1008,Arial-BoldMT,#000,393,437,601,613,32,P,Document;P
O,I,par,1,612,1008,Arial-BoldMT,#000,442,459,601,613,32,P,Document;P
O,I,le,1,612,1008,Arial-BoldMT,#000,464,473,601,613,32,P,Document;P
O,I,présent,1,612,1008,Arial-BoldMT,#000,478,517,601,613,32,P,Document;P
O,I,règlement,1,612,1008,Arial-BoldMT,#000,106,159,613,626,32,P,Document;P
O,I,ce,1,612,1008,Arial-BoldMT,#000,162,175,613,626,32,P,Document;P
O,I,qui,1,612,1008,Arial-BoldMT,#000,177,194,613,626,32,P,Document;P
O,I,suit,1,612,1008,Arial-BoldMT,#000,197,217,613,626,32,P,Document;P
O,I,:,1,612,1008,Arial-BoldMT,#000,220,223,613,626,32,P,Document;P
