sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,le,1,604,995,ABCDEE+Arial,#000,383,391,262,274,14,P,Part;P
O,I,caractère,1,604,995,ABCDEE+Arial,#000,394,440,262,274,14,P,Part;P
O,I,exécutoire,1,604,995,ABCDEE+Arial,#000,443,494,262,274,14,P,Part;P
O,I,des,1,604,995,ABCDEE+Arial,#000,88,106,275,287,14,P,Part;P
O,I,règlements,1,604,995,ABCDEE+Arial,#000,109,163,275,287,14,P,Part;P
O,I,et,1,604,995,ABCDEE+Arial,#000,166,175,275,287,14,P,Part;P
O,I,"amendements,",1,604,995,ABCDEE+Arial,#000,178,251,275,287,14,P,Part;P
O,I,tels,1,604,995,ABCDEE+Arial,#000,254,271,275,287,14,P,Part;P
O,I,que,1,604,995,ABCDEE+Arial,#000,274,293,275,287,14,P,Part;P
O,I,sanctionnés,1,604,995,ABCDEE+Arial,#000,296,354,275,287,14,P,Part;P
O,I,dans,1,604,995,ABCDEE+Arial,#000,358,381,275,287,14,P,Part;P
O,I,leur,1,604,995,ABCDEE+Arial,#000,384,403,275,287,14,P,Part;P
O,I,version,1,604,995,ABCDEE+Arial,#000,406,441,275,287,14,P,Part;P
O,I,originale,1,604,995,ABCDEE+Arial,#000,444,486,275,287,14,P,Part;P
O,I,disponible,1,604,995,ABCDEE+Arial,#000,88,137,287,300,14,P,Part;P
O,I,au,1,604,995,ABCDEE+Arial,#000,140,153,287,300,14,P,Part;P
O,I,Service,1,604,995,ABCDEE+Arial,#000,156,192,287,300,14,P,Part;P
O,I,du,1,604,995,ABCDEE+Arial,#000,195,208,287,300,14,P,Part;P
O,I,greffe.,1,604,995,ABCDEE+Arial,#000,211,242,287,300,14,P,Part;P
O,I,Pour,1,604,995,ABCDEE+Arial,#000,245,268,287,300,14,P,Part;P
O,I,vérifier,1,604,995,ABCDEE+Arial,#000,271,304,287,300,14,P,Part;P
O,I,les,1,604,995,ABCDEE+Arial,#000,307,321,287,300,14,P,Part;P
O,I,dispositions,1,604,995,ABCDEE+Arial,#000,324,382,287,300,14,P,Part;P
O,I,"applicables,",1,604,995,ABCDEE+Arial,#000,385,443,287,300,14,P,Part;P
O,I,le,1,604,995,ABCDEE+Arial,#000,446,454,287,300,14,P,Part;P
O,I,lecteur,1,604,995,ABCDEE+Arial,#000,458,491,287,300,14,P,Part;P
O,I,pourra,1,604,995,ABCDEE+Arial,#000,88,120,300,312,14,P,Part;P
O,I,consulter,1,604,995,ABCDEE+Arial,#000,123,167,300,312,14,P,Part;P
O,I,le,1,604,995,ABCDEE+Arial,#000,170,179,300,312,14,P,Part;P
O,I,texte,1,604,995,ABCDEE+Arial,#000,182,206,300,312,14,P,Part;P
O,I,officiel,1,604,995,ABCDEE+Arial,#000,209,240,300,312,14,P,Part;P
O,I,au,1,604,995,ABCDEE+Arial,#000,243,255,300,312,14,P,Part;P
O,I,Service,1,604,995,ABCDEE+Arial,#000,258,295,300,312,14,P,Part;P
O,I,du,1,604,995,ABCDEE+Arial,#000,298,310,300,312,14,P,Part;P
O,I,greffe,1,604,995,ABCDEE+Arial,#000,313,341,300,312,14,P,Part;P
O,I,de,1,604,995,ABCDEE+Arial,#000,344,357,300,312,14,P,Part;P
O,I,la,1,604,995,ABCDEE+Arial,#000,360,368,300,312,14,P,Part;P
O,I,ville,1,604,995,ABCDEE+Arial,#000,371,390,300,312,14,P,Part;P
O,I,de,1,604,995,ABCDEE+Arial,#000,393,406,300,312,14,P,Part;P
O,I,Sainte-Adèle.,1,604,995,ABCDEE+Arial,#000,409,475,300,312,14,P,Part;P
O,B-Alinea,La,1,604,995,ABCDEE+Arial,#000,88,100,325,338,16,P,Part;P
O,I,"mention,",1,604,995,ABCDEE+Arial,#000,103,145,325,338,16,P,Part;P
O,I,à,1,604,995,ABCDEE+Arial,#000,148,155,325,338,16,P,Part;P
O,I,la,1,604,995,ABCDEE+Arial,#000,158,166,325,338,16,P,Part;P
O,I,fin,1,604,995,ABCDEE+Arial,#000,169,181,325,338,16,P,Part;P
O,I,d’un,1,604,995,ABCDEE+Arial,#000,184,205,325,338,16,P,Part;P
O,I,"article,",1,604,995,ABCDEE+Arial,#000,208,240,325,338,16,P,Part;P
O,I,d’un,1,604,995,ABCDEE+Arial,#000,243,264,325,338,16,P,Part;P
O,I,numéro,1,604,995,ABCDEE+Arial,#000,267,304,325,338,16,P,Part;P
O,I,séquentiel,1,604,995,ABCDEE+Arial,#000,307,357,325,338,16,P,Part;P
O,I,de,1,604,995,ABCDEE+Arial,#000,360,373,325,338,16,P,Part;P
O,I,règlement,1,604,995,ABCDEE+Arial,#000,376,425,325,338,16,P,Part;P
O,I,indique,1,604,995,ABCDEE+Arial,#000,428,463,325,338,16,P,Part;P
O,I,que,1,604,995,ABCDEE+Arial,#000,466,485,325,338,16,P,Part;P
O,I,le,1,604,995,ABCDEE+Arial,#000,488,496,325,338,16,P,Part;P
O,I,règlement,1,604,995,ABCDEE+Arial,#000,88,137,338,350,16,P,Part;P
O,I,original,1,604,995,ABCDEE+Arial,#000,140,175,338,350,16,P,Part;P
O,I,a,1,604,995,ABCDEE+Arial,#000,178,184,338,350,16,P,Part;P
O,I,fait,1,604,995,ABCDEE+Arial,#000,187,202,338,350,16,P,Part;P
O,I,l’objet,1,604,995,ABCDEE+Arial,#000,205,234,338,350,16,P,Part;P
O,I,d'une,1,604,995,ABCDEE+Arial,#000,237,264,338,350,16,P,Part;P
O,I,ou,1,604,995,ABCDEE+Arial,#000,267,279,338,350,16,P,Part;P
O,I,plusieurs,1,604,995,ABCDEE+Arial,#000,282,326,338,350,16,P,Part;P
O,I,modifications,1,604,995,ABCDEE+Arial,#000,329,393,338,350,16,P,Part;P
O,I,dont,1,604,995,ABCDEE+Arial,#000,396,418,338,350,16,P,Part;P
O,I,la,1,604,995,ABCDEE+Arial,#000,421,429,338,350,16,P,Part;P
O,I,référence,1,604,995,ABCDEE+Arial,#000,432,479,338,350,16,P,Part;P
O,I,est,1,604,995,ABCDEE+Arial,#000,482,496,338,350,16,P,Part;P
O,I,alors,1,604,995,ABCDEE+Arial,#000,88,112,351,363,16,P,Part;P
O,I,précisée,1,604,995,ABCDEE+Arial,#000,115,156,351,363,16,P,Part;P
O,I,"(règlement,",1,604,995,ABCDEE+Arial,#000,159,215,351,363,16,P,Part;P
O,I,article).,1,604,995,ABCDEE+Arial,#000,218,254,351,363,16,P,Part;P
B-Titre,B-Titre,RÈGLEMENT,1,604,995,"ABCDEE+Arial,Bold",#000,88,157,388,401,19,P,Part;P
I-Titre,I,1251,1,604,995,"ABCDEE+Arial,Bold",#000,160,184,388,401,19,P,Part;P
I-Titre,B-Titre,Relatif,1,604,995,"ABCDEE+Arial,Bold",#f00,88,121,414,426,21,P,Part;P
I-Titre,I,à,1,604,995,"ABCDEE+Arial,Bold",#f00,125,131,414,426,21,P,Part;P
I-Titre,I,la,1,604,995,"ABCDEE+Arial,Bold",#f00,134,143,414,426,21,P,Part;P
I-Titre,I,rémunération,1,604,995,"ABCDEE+Arial,Bold",#f00,146,216,414,426,21,P,Part;P
I-Titre,I,des,1,604,995,"ABCDEE+Arial,Bold",#f00,219,238,414,426,21,P,Part;P
I-Titre,I,membres,1,604,995,"ABCDEE+Arial,Bold",#f00,241,290,414,426,21,P,Part;P
I-Titre,I,du,1,604,995,"ABCDEE+Arial,Bold",#f00,293,307,414,426,21,P,Part;P
I-Titre,I,conseil,1,604,995,"ABCDEE+Arial,Bold",#f00,310,348,414,426,21,P,Part;P
O,B-Alinea,Règlement,1,604,995,ABCDEE+Arial,#000,88,141,452,464,24,P,Part;P
O,I,"1251,",1,604,995,ABCDEE+Arial,#000,144,172,452,464,24,P,Part;P
O,I,adopté,1,604,995,ABCDEE+Arial,#000,175,208,452,464,24,P,Part;P
O,I,le,1,604,995,ABCDEE+Arial,#000,211,220,452,464,24,P,Part;P
O,I,15,1,604,995,ABCDEE+Arial,#000,223,235,452,464,24,P,Part;P
O,I,janvier,1,604,995,ABCDEE+Arial,#000,238,271,452,464,24,P,Part;P
O,I,"2018,",1,604,995,ABCDEE+Arial,#000,274,301,452,464,24,P,Part;P
O,I,entré,1,604,995,ABCDEE+Arial,#000,304,329,452,464,24,P,Part;P
O,I,en,1,604,995,ABCDEE+Arial,#000,332,345,452,464,24,P,Part;P
O,I,vigueur,1,604,995,ABCDEE+Arial,#000,348,384,452,464,24,P,Part;P
O,I,le,1,604,995,ABCDEE+Arial,#000,387,395,452,464,24,P,Part;P
O,I,24,1,604,995,ABCDEE+Arial,#000,399,411,452,464,24,P,Part;P
O,I,janvier,1,604,995,ABCDEE+Arial,#000,414,446,452,464,24,P,Part;P
O,I,2018,1,604,995,ABCDEE+Arial,#000,449,474,452,464,24,P,Part;P
O,B-Alinea,Amendé,1,604,995,ABCDEE+Arial,#000,88,129,477,489,26,P,Part;P
O,I,par,1,604,995,ABCDEE+Arial,#000,132,148,477,489,26,P,Part;P
O,I,les,1,604,995,ABCDEE+Arial,#000,151,165,477,489,26,P,Part;P
O,I,règlements,1,604,995,ABCDEE+Arial,#000,168,222,477,489,26,P,Part;P
O,I,suivants,1,604,995,ABCDEE+Arial,#000,225,266,477,489,26,P,Part;P
O,I,:,1,604,995,ABCDEE+Arial,#000,269,272,477,489,26,P,Part;P
O,B-Liste,,1,604,995,ABCDEE+Symbol,#000,88,93,502,515,28,P,Part;L;LI;LBody
O,I,"1251-1,",1,604,995,ABCDEE+Arial,#000,116,153,503,515,28,P,Part;L;LI;LBody
O,I,adopté,1,604,995,ABCDEE+Arial,#000,156,190,503,515,28,P,Part;L;LI;LBody
O,I,le,1,604,995,ABCDEE+Arial,#000,193,202,503,515,28,P,Part;L;LI;LBody
O,I,16,1,604,995,ABCDEE+Arial,#000,205,217,503,515,28,P,Part;L;LI;LBody
O,I,décembre,1,604,995,ABCDEE+Arial,#000,220,269,503,515,28,P,Part;L;LI;LBody
O,I,"2019,",1,604,995,ABCDEE+Arial,#000,272,300,503,515,28,P,Part;L;LI;LBody
O,I,entré,1,604,995,ABCDEE+Arial,#000,303,328,503,515,28,P,Part;L;LI;LBody
O,I,en,1,604,995,ABCDEE+Arial,#000,331,343,503,515,28,P,Part;L;LI;LBody
O,I,vigueur,1,604,995,ABCDEE+Arial,#000,346,382,503,515,28,P,Part;L;LI;LBody
O,I,le,1,604,995,ABCDEE+Arial,#000,385,394,503,515,28,P,Part;L;LI;LBody
O,I,18,1,604,995,ABCDEE+Arial,#000,397,409,503,515,28,P,Part;L;LI;LBody
O,I,décembre,1,604,995,ABCDEE+Arial,#000,412,461,503,515,28,P,Part;L;LI;LBody
O,I,2019,1,604,995,ABCDEE+Arial,#000,464,488,503,515,28,P,Part;L;LI;LBody
O,I,;,1,604,995,ABCDEE+Arial,#000,492,495,503,515,28,P,Part;L;LI;LBody
O,B-Pied,Règlement,2,604,995,ABCDEE+Cambria,#000,88,125,961,970,,Artifact,
O,I,1251,2,604,995,ABCDEE+Cambria,#000,126,144,961,970,,Artifact,
O,I,–,2,604,995,ABCDEE+Cambria,#000,146,150,961,970,,Artifact,
O,I,Rémunération,2,604,995,ABCDEE+Cambria,#000,152,202,961,970,,Artifact,
O,I,des,2,604,995,ABCDEE+Cambria,#000,203,215,961,970,,Artifact,
O,I,élus,2,604,995,ABCDEE+Cambria,#000,217,231,961,970,,Artifact,
O,I,(Compilation,2,604,995,ABCDEE+Cambria,#000,233,278,961,970,,Artifact,
O,I,administrative,2,604,995,ABCDEE+Cambria,#000,280,331,961,970,,Artifact,
O,I,au,2,604,995,ABCDEE+Cambria,#000,333,341,961,970,,Artifact,
O,I,1251-1),2,604,995,ABCDEE+Cambria,#000,343,371,961,970,,Artifact,
O,I,Page,2,604,995,ABCDEE+Cambria,#000,478,494,961,970,,Artifact,
O,I,2,2,604,995,ABCDEE+Cambria,#000,496,500,961,970,,Artifact,
O,I,LE,2,604,995,"ABCDEE+Arial,Bold",#000,88,102,55,68,1,P,Part;P
O,I,CONSEIL,2,604,995,"ABCDEE+Arial,Bold",#000,107,156,55,68,1,P,Part;P
O,I,MUNICIPAL,2,604,995,"ABCDEE+Arial,Bold",#000,161,222,55,68,1,P,Part;P
O,I,décrète,2,604,995,"ABCDEE+Arial,Bold",#000,228,267,55,68,1,P,Part;P
O,I,qu’il,2,604,995,"ABCDEE+Arial,Bold",#000,272,295,55,68,1,P,Part;P
O,I,soit,2,604,995,"ABCDEE+Arial,Bold",#000,300,320,55,68,1,P,Part;P
O,I,statué,2,604,995,"ABCDEE+Arial,Bold",#000,325,357,55,68,1,P,Part;P
O,I,et,2,604,995,"ABCDEE+Arial,Bold",#000,362,372,55,68,1,P,Part;P
O,I,ordonné,2,604,995,"ABCDEE+Arial,Bold",#000,377,422,55,68,1,P,Part;P
O,I,par,2,604,995,"ABCDEE+Arial,Bold",#000,427,444,55,68,1,P,Part;P
O,I,le,2,604,995,"ABCDEE+Arial,Bold",#000,449,458,55,68,1,P,Part;P
O,I,présent,2,604,995,"ABCDEE+Arial,Bold",#000,464,503,55,68,1,P,Part;P
O,I,règlement,2,604,995,"ABCDEE+Arial,Bold",#000,88,140,68,80,1,P,Part;P
O,I,ce,2,604,995,"ABCDEE+Arial,Bold",#000,144,156,68,80,1,P,Part;P
O,I,qui,2,604,995,"ABCDEE+Arial,Bold",#000,159,175,68,80,1,P,Part;P
O,I,suit,2,604,995,"ABCDEE+Arial,Bold",#000,178,198,68,80,1,P,Part;P
O,I,:,2,604,995,"ABCDEE+Arial,Bold",#000,201,205,68,80,1,P,Part;P
O,B-Article,Article,2,604,995,"ABCDEE+Arial,Bold",#000,88,125,93,107,3,P,Part;L;LI;LBody
O,I,1,2,604,995,"ABCDEE+Arial,Bold",#000,132,138,93,107,3,P,Part;L;LI;LBody
O,I,Application,2,604,995,"ABCDEE+Arial,Bold",#000,173,233,94,106,3,P,Part;L;LI;LBody
O,B-Alinea,Le,2,604,995,ABCDEE+Arial,#000,88,100,107,119,4,P,Part;P
O,I,présent,2,604,995,ABCDEE+Arial,#000,103,140,107,119,4,P,Part;P
O,I,règlement,2,604,995,ABCDEE+Arial,#000,143,192,107,119,4,P,Part;P
O,I,fixe,2,604,995,ABCDEE+Arial,#000,195,212,107,119,4,P,Part;P
O,I,une,2,604,995,ABCDEE+Arial,#000,215,234,107,119,4,P,Part;P
O,I,rémunération,2,604,995,ABCDEE+Arial,#000,237,302,107,119,4,P,Part;P
O,I,de,2,604,995,ABCDEE+Arial,#000,305,317,107,119,4,P,Part;P
O,I,base,2,604,995,ABCDEE+Arial,#000,320,344,107,119,4,P,Part;P
O,I,annuelle,2,604,995,ABCDEE+Arial,#000,347,389,107,119,4,P,Part;P
O,I,et,2,604,995,ABCDEE+Arial,#000,392,401,107,119,4,P,Part;P
O,I,additionnelle,2,604,995,ABCDEE+Arial,#000,405,466,107,119,4,P,Part;P
O,I,pour,2,604,995,ABCDEE+Arial,#000,470,492,107,119,4,P,Part;P
O,I,le,2,604,995,ABCDEE+Arial,#000,495,503,107,119,4,P,Part;P
O,I,les,2,604,995,ABCDEE+Arial,#000,88,102,120,132,4,P,Part;P
O,I,membres,2,604,995,ABCDEE+Arial,#000,107,153,120,132,4,P,Part;P
O,I,du,2,604,995,ABCDEE+Arial,#000,158,170,120,132,4,P,Part;P
O,I,conseil,2,604,995,ABCDEE+Arial,#000,175,209,120,132,4,P,Part;P
O,I,de,2,604,995,ABCDEE+Arial,#000,214,226,120,132,4,P,Part;P
O,I,la,2,604,995,ABCDEE+Arial,#000,231,240,120,132,4,P,Part;P
O,I,ville,2,604,995,ABCDEE+Arial,#000,245,264,120,132,4,P,Part;P
O,I,de,2,604,995,ABCDEE+Arial,#000,269,281,120,132,4,P,Part;P
O,I,Sainte-Adèle,2,604,995,ABCDEE+Arial,#000,286,349,120,132,4,P,Part;P
O,I,pour,2,604,995,ABCDEE+Arial,#000,354,376,120,132,4,P,Part;P
O,I,l’exercice,2,604,995,ABCDEE+Arial,#000,381,427,120,132,4,P,Part;P
O,I,financier,2,604,995,ABCDEE+Arial,#000,432,474,120,132,4,P,Part;P
O,I,2018,2,604,995,ABCDEE+Arial,#000,479,503,120,132,4,P,Part;P
O,I,ainsi,2,604,995,ABCDEE+Arial,#000,88,110,132,145,4,P,Part;P
O,I,que,2,604,995,ABCDEE+Arial,#000,113,132,132,145,4,P,Part;P
O,I,tous,2,604,995,ABCDEE+Arial,#000,135,156,132,145,4,P,Part;P
O,I,les,2,604,995,ABCDEE+Arial,#000,159,173,132,145,4,P,Part;P
O,I,exercices,2,604,995,ABCDEE+Arial,#000,176,222,132,145,4,P,Part;P
O,I,financiers,2,604,995,ABCDEE+Arial,#000,225,272,132,145,4,P,Part;P
O,I,suivants.,2,604,995,ABCDEE+Arial,#000,275,319,132,145,4,P,Part;P
O,B-Article,Article,2,604,995,"ABCDEE+Arial,Bold",#000,88,125,158,171,6,P,Part;L;LI;LBody
O,I,2,2,604,995,"ABCDEE+Arial,Bold",#000,132,138,158,171,6,P,Part;L;LI;LBody
O,I,Rémunération,2,604,995,"ABCDEE+Arial,Bold",#000,173,247,158,171,6,P,Part;L;LI;LBody
O,I,annuelle,2,604,995,"ABCDEE+Arial,Bold",#000,250,295,158,171,6,P,Part;L;LI;LBody
O,I,de,2,604,995,"ABCDEE+Arial,Bold",#000,297,310,158,171,6,P,Part;L;LI;LBody
O,I,base,2,604,995,"ABCDEE+Arial,Bold",#000,313,339,158,171,6,P,Part;L;LI;LBody
O,B-Alinea,La,2,604,995,ABCDEE+Arial,#000,88,100,171,183,7,P,Part;P
O,I,rémunération,2,604,995,ABCDEE+Arial,#000,104,169,171,183,7,P,Part;P
O,I,de,2,604,995,ABCDEE+Arial,#000,172,185,171,183,7,P,Part;P
O,I,base,2,604,995,ABCDEE+Arial,#000,188,212,171,183,7,P,Part;P
O,I,annuelle,2,604,995,ABCDEE+Arial,#000,216,258,171,183,7,P,Part;P
O,I,du,2,604,995,ABCDEE+Arial,#000,261,274,171,183,7,P,Part;P
O,I,maire,2,604,995,ABCDEE+Arial,#000,277,305,171,183,7,P,Part;P
O,I,est,2,604,995,ABCDEE+Arial,#000,309,323,171,183,7,P,Part;P
O,I,fixée,2,604,995,ABCDEE+Arial,#000,327,350,171,183,7,P,Part;P
O,I,à,2,604,995,ABCDEE+Arial,#000,354,360,171,183,7,P,Part;P
O,I,64,2,604,995,ABCDEE+Arial,#000,364,376,171,183,7,P,Part;P
O,I,873,2,604,995,ABCDEE+Arial,#000,380,398,171,183,7,P,Part;P
O,I,$,2,604,995,ABCDEE+Arial,#000,402,408,171,183,7,P,Part;P
O,I,et,2,604,995,ABCDEE+Arial,#000,412,421,171,183,7,P,Part;P
O,I,celle,2,604,995,ABCDEE+Arial,#000,425,448,171,183,7,P,Part;P
O,I,de,2,604,995,ABCDEE+Arial,#000,451,464,171,183,7,P,Part;P
O,I,chaque,2,604,995,ABCDEE+Arial,#000,467,503,171,183,7,P,Part;P
O,I,conseiller,2,604,995,ABCDEE+Arial,#000,88,134,184,196,7,P,Part;P
O,I,est,2,604,995,ABCDEE+Arial,#000,137,152,184,196,7,P,Part;P
O,I,fixée,2,604,995,ABCDEE+Arial,#000,155,178,184,196,7,P,Part;P
O,I,à,2,604,995,ABCDEE+Arial,#000,181,187,184,196,7,P,Part;P
O,I,10,2,604,995,ABCDEE+Arial,#000,190,203,184,196,7,P,Part;P
O,I,864,2,604,995,ABCDEE+Arial,#000,206,224,184,196,7,P,Part;P
O,I,$.,2,604,995,ABCDEE+Arial,#000,227,236,184,196,7,P,Part;P
O,B-Alinea,"1251-1,",2,604,995,"ABCDEE+Arial,Bold",#f00,88,115,209,218,9,P,Part;P
O,I,a.,2,604,995,"ABCDEE+Arial,Bold",#f00,117,124,209,218,9,P,Part;P
O,I,2,2,604,995,"ABCDEE+Arial,Bold",#f00,126,130,209,218,9,P,Part;P
O,B-Article,Article,2,604,995,"ABCDEE+Arial,Bold",#000,88,125,231,244,11,P,Part;L;LI;LBody
O,I,3,2,604,995,"ABCDEE+Arial,Bold",#000,132,138,231,244,11,P,Part;L;LI;LBody
O,I,Allocation,2,604,995,"ABCDEE+Arial,Bold",#000,173,226,232,244,11,P,Part;L;LI;LBody
O,I,annuelle,2,604,995,"ABCDEE+Arial,Bold",#000,229,274,232,244,11,P,Part;L;LI;LBody
O,I,de,2,604,995,"ABCDEE+Arial,Bold",#000,277,290,232,244,11,P,Part;L;LI;LBody
O,I,dépenses,2,604,995,"ABCDEE+Arial,Bold",#000,292,343,232,244,11,P,Part;L;LI;LBody
O,B-Alinea,Une,2,604,995,ABCDEE+Arial,#000,88,108,245,257,12,P,Part;P
O,I,allocation,2,604,995,ABCDEE+Arial,#000,114,160,245,257,12,P,Part;P
O,I,de,2,604,995,ABCDEE+Arial,#000,166,179,245,257,12,P,Part;P
O,I,dépenses,2,604,995,ABCDEE+Arial,#000,185,232,245,257,12,P,Part;P
O,I,prévue,2,604,995,ABCDEE+Arial,#000,238,272,245,257,12,P,Part;P
O,I,à,2,604,995,ABCDEE+Arial,#000,278,284,245,257,12,P,Part;P
O,I,l’article,2,604,995,ABCDEE+Arial,#000,290,324,245,257,12,P,Part;P
O,I,19,2,604,995,ABCDEE+Arial,#000,330,342,245,257,12,P,Part;P
O,I,Loi,2,604,995,"ABCDEE+Arial,Italic",#000,348,363,245,257,12,P,Part;P
O,I,sur,2,604,995,"ABCDEE+Arial,Italic",#000,369,384,245,257,12,P,Part;P
O,I,le,2,604,995,"ABCDEE+Arial,Italic",#000,390,399,245,257,12,P,Part;P
O,I,traitement,2,604,995,"ABCDEE+Arial,Italic",#000,405,454,245,257,12,P,Part;P
O,I,des,2,604,995,"ABCDEE+Arial,Italic",#000,460,477,245,257,12,P,Part;P
O,I,élus,2,604,995,"ABCDEE+Arial,Italic",#000,483,503,245,257,12,P,Part;P
O,I,municipaux,2,604,995,"ABCDEE+Arial,Italic",#000,88,143,257,269,12,P,Part;P
O,I,"(RLRQ,",2,604,995,ABCDEE+Arial,#000,147,184,257,269,12,P,Part;P
O,I,c.,2,604,995,ABCDEE+Arial,#000,187,195,257,269,12,P,Part;P
O,I,T-11.001),2,604,995,ABCDEE+Arial,#000,198,246,257,269,12,P,Part;P
O,I,est,2,604,995,ABCDEE+Arial,#000,249,264,257,269,12,P,Part;P
O,I,versée,2,604,995,ABCDEE+Arial,#000,267,300,257,269,12,P,Part;P
O,I,à,2,604,995,ABCDEE+Arial,#000,303,309,257,269,12,P,Part;P
O,I,tout,2,604,995,ABCDEE+Arial,#000,312,331,257,269,12,P,Part;P
O,I,membre,2,604,995,ABCDEE+Arial,#000,334,374,257,269,12,P,Part;P
O,I,du,2,604,995,ABCDEE+Arial,#000,377,389,257,269,12,P,Part;P
O,I,conseil,2,604,995,ABCDEE+Arial,#000,392,427,257,269,12,P,Part;P
O,I,de,2,604,995,ABCDEE+Arial,#000,430,442,257,269,12,P,Part;P
O,I,la,2,604,995,ABCDEE+Arial,#000,445,453,257,269,12,P,Part;P
O,I,Ville.,2,604,995,ABCDEE+Arial,#000,457,480,257,269,12,P,Part;P
O,B-Article,Article,2,604,995,"ABCDEE+Arial,Bold",#000,88,125,282,296,14,P,Part;L;LI;LBody
O,I,4,2,604,995,"ABCDEE+Arial,Bold",#000,132,138,282,296,14,P,Part;L;LI;LBody
O,I,Rémunération,2,604,995,"ABCDEE+Arial,Bold",#000,173,247,283,296,14,P,Part;L;LI;LBody
O,I,additionnelle,2,604,995,"ABCDEE+Arial,Bold",#000,250,318,283,296,14,P,Part;L;LI;LBody
O,I,–,2,604,995,"ABCDEE+Arial,Bold",#000,321,327,283,296,14,P,Part;L;LI;LBody
