sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,à,1,604,995,ArialMT,#000,501,507,135,147,7,P,Document;P
O,I,"19h,",1,604,995,ArialMT,#000,512,533,135,147,7,P,Document;P
O,I,dans,1,604,995,ArialMT,#000,113,137,147,160,7,P,Document;P
O,I,la,1,604,995,ArialMT,#000,141,150,147,160,7,P,Document;P
O,I,salle,1,604,995,ArialMT,#000,153,176,147,160,7,P,Document;P
O,I,du,1,604,995,ArialMT,#000,179,192,147,160,7,P,Document;P
O,I,conseil,1,604,995,ArialMT,#000,195,230,147,160,7,P,Document;P
O,I,municipal,1,604,995,ArialMT,#000,233,280,147,160,7,P,Document;P
O,I,située,1,604,995,ArialMT,#000,284,313,147,160,7,P,Document;P
O,I,au,1,604,995,ArialMT,#000,317,329,147,160,7,P,Document;P
O,I,"1386,",1,604,995,ArialMT,#000,333,360,147,160,7,P,Document;P
O,I,rue,1,604,995,ArialMT,#000,364,380,147,160,7,P,Document;P
O,I,"Dumouchel,",1,604,995,ArialMT,#000,384,442,147,160,7,P,Document;P
O,I,"Sainte-Adèle,",1,604,995,ArialMT,#000,446,512,147,160,7,P,Document;P
O,I,lieu,1,604,995,ArialMT,#000,516,533,147,160,7,P,Document;P
O,I,ordinaire,1,604,995,ArialMT,#000,113,156,160,172,7,P,Document;P
O,I,des,1,604,995,ArialMT,#000,162,180,160,172,7,P,Document;P
O,I,séances,1,604,995,ArialMT,#000,186,227,160,172,7,P,Document;P
O,I,à,1,604,995,ArialMT,#000,232,239,160,172,7,P,Document;P
O,I,laquelle,1,604,995,ArialMT,#000,244,282,160,172,7,P,Document;P
O,I,sont,1,604,995,ArialMT,#000,288,309,160,172,7,P,Document;P
O,I,présents,1,604,995,ArialMT,#000,315,357,160,172,7,P,Document;P
O,I,les,1,604,995,ArialMT,#000,363,377,160,172,7,P,Document;P
O,I,membres,1,604,995,ArialMT,#000,383,429,160,172,7,P,Document;P
O,I,du,1,604,995,ArialMT,#000,434,447,160,172,7,P,Document;P
O,I,conseil,1,604,995,ArialMT,#000,452,487,160,172,7,P,Document;P
O,I,suivants,1,604,995,ArialMT,#000,492,533,160,172,7,P,Document;P
O,I,formant,1,604,995,ArialMT,#000,113,151,173,185,7,P,Document;P
O,I,le,1,604,995,ArialMT,#000,154,162,173,185,7,P,Document;P
O,I,quorum:,1,604,995,ArialMT,#000,165,206,173,185,7,P,Document;P
O,B-Liste,Madame,1,604,995,ArialMT,#000,113,156,198,210,9,P,Document;P
O,I,Arielle,1,604,995,ArialMT,#000,159,190,198,210,9,P,Document;P
O,I,Beaudin,1,604,995,ArialMT,#000,193,233,198,210,9,P,Document;P
O,I,Conseillère,1,604,995,ArialMT,#000,326,381,198,210,9,P,Document;P
O,I,du,1,604,995,ArialMT,#000,384,396,198,210,9,P,Document;P
O,I,district,1,604,995,ArialMT,#000,399,431,198,210,9,P,Document;P
O,I,2,1,604,995,ArialMT,#000,434,440,198,210,9,P,Document;P
O,B-Liste,Monsieur,1,604,995,ArialMT,#000,113,159,210,223,10,P,Document;P
O,I,Alexandre,1,604,995,ArialMT,#000,162,211,210,223,10,P,Document;P
O,I,Laganière,1,604,995,ArialMT,#000,214,263,210,223,10,P,Document;P
O,I,Conseiller,1,604,995,ArialMT,#000,326,375,210,223,10,P,Document;P
O,I,du,1,604,995,ArialMT,#000,378,390,210,223,10,P,Document;P
O,I,district,1,604,995,ArialMT,#000,393,425,210,223,10,P,Document;P
O,I,3,1,604,995,ArialMT,#000,428,434,210,223,10,P,Document;P
O,B-Liste,Monsieur,1,604,995,ArialMT,#000,113,159,223,235,11,P,Document;P
O,I,Gaëtan,1,604,995,ArialMT,#000,162,198,223,235,11,P,Document;P
O,I,Gagné,1,604,995,ArialMT,#000,201,234,223,235,11,P,Document;P
O,I,Conseiller,1,604,995,ArialMT,#000,326,375,223,235,11,P,Document;P
O,I,du,1,604,995,ArialMT,#000,378,390,223,235,11,P,Document;P
O,I,district,1,604,995,ArialMT,#000,393,425,223,235,11,P,Document;P
O,I,5,1,604,995,ArialMT,#000,428,434,223,235,11,P,Document;P
O,B-Liste,Monsieur,1,604,995,ArialMT,#000,113,159,236,248,12,P,Document;P
O,I,David,1,604,995,ArialMT,#000,162,190,236,248,12,P,Document;P
O,I,Huggins-Daines,1,604,995,ArialMT,#000,193,271,236,248,12,P,Document;P
O,I,Conseiller,1,604,995,ArialMT,#000,326,375,236,248,12,P,Document;P
O,I,du,1,604,995,ArialMT,#000,378,390,236,248,12,P,Document;P
O,I,district,1,604,995,ArialMT,#000,393,425,236,248,12,P,Document;P
O,I,6,1,604,995,ArialMT,#000,428,434,236,248,12,P,Document;P
O,B-Alinea,Messieurs,1,604,995,ArialMT,#000,113,164,261,273,14,P,Document;P
O,I,les,1,604,995,ArialMT,#000,169,183,261,273,14,P,Document;P
O,I,conseillers,1,604,995,ArialMT,#000,188,240,261,273,14,P,Document;P
O,I,Richard,1,604,995,ArialMT,#000,245,283,261,273,14,P,Document;P
O,I,Allard,1,604,995,ArialMT,#000,289,317,261,273,14,P,Document;P
O,I,et,1,604,995,ArialMT,#000,322,331,261,273,14,P,Document;P
O,I,Jean-François,1,604,995,ArialMT,#000,336,406,261,273,14,P,Document;P
O,I,Robillard,1,604,995,ArialMT,#000,412,455,261,273,14,P,Document;P
O,I,sont,1,604,995,ArialMT,#000,460,481,261,273,14,P,Document;P
O,I,absents,1,604,995,ArialMT,#000,486,525,261,273,14,P,Document;P
O,I,pendant,1,604,995,ArialMT,#000,113,153,274,286,14,P,Document;P
O,I,toute,1,604,995,ArialMT,#000,156,181,274,286,14,P,Document;P
O,I,la,1,604,995,ArialMT,#000,184,192,274,286,14,P,Document;P
O,I,durée,1,604,995,ArialMT,#000,195,224,274,286,14,P,Document;P
O,I,de,1,604,995,ArialMT,#000,227,239,274,286,14,P,Document;P
O,I,la,1,604,995,ArialMT,#000,242,250,274,286,14,P,Document;P
O,I,séance.,1,604,995,ArialMT,#000,254,292,274,286,14,P,Document;P
O,B-Alinea,sous,1,604,995,ArialMT,#000,113,137,299,311,16,P,Document;P
O,I,la,1,604,995,ArialMT,#000,140,148,299,311,16,P,Document;P
O,I,présidence,1,604,995,ArialMT,#000,151,205,299,311,16,P,Document;P
O,I,de,1,604,995,ArialMT,#000,208,221,299,311,16,P,Document;P
O,I,madame,1,604,995,ArialMT,#000,224,266,299,311,16,P,Document;P
O,I,la,1,604,995,ArialMT,#000,270,278,299,311,16,P,Document;P
O,I,mairesse,1,604,995,ArialMT,#000,281,326,299,311,16,P,Document;P
O,I,Michèle,1,604,995,ArialMT,#000,329,367,299,311,16,P,Document;P
O,I,Lalonde.,1,604,995,ArialMT,#000,370,412,299,311,16,P,Document;P
O,B-Alinea,ATTENDU,1,604,995,ArialMT,#000,113,165,324,337,18,P,Document;P
O,I,QUE,1,604,995,ArialMT,#000,170,194,324,337,18,P,Document;P
O,I,la,1,604,995,ArialMT,#000,199,207,324,337,18,P,Document;P
O,I,Ville,1,604,995,ArialMT,#000,212,232,324,337,18,P,Document;P
O,I,doit,1,604,995,ArialMT,#000,237,255,324,337,18,P,Document;P
O,I,financer,1,604,995,ArialMT,#000,259,298,324,337,18,P,Document;P
O,I,"l’ajout,",1,604,995,ArialMT,#000,303,335,324,337,18,P,Document;P
O,I,l’agrandissement,1,604,995,ArialMT,#000,339,423,324,337,18,P,Document;P
O,I,ou,1,604,995,ArialMT,#000,427,440,324,337,18,P,Document;P
O,I,la,1,604,995,ArialMT,#000,444,453,324,337,18,P,Document;P
O,I,modification,1,604,995,ArialMT,#000,457,516,324,337,18,P,Document;P
O,I,de,1,604,995,ArialMT,#000,521,533,324,337,18,P,Document;P
O,I,nombreuses,1,604,995,ArialMT,#000,113,174,337,349,18,P,Document;P
O,I,infrastructures,1,604,995,ArialMT,#000,178,247,337,349,18,P,Document;P
O,I,ou,1,604,995,ArialMT,#000,251,263,337,349,18,P,Document;P
O,I,l’achat,1,604,995,ArialMT,#000,267,299,337,349,18,P,Document;P
O,I,d’équipements,1,604,995,ArialMT,#000,302,374,337,349,18,P,Document;P
O,I,municipaux,1,604,995,ArialMT,#000,378,433,337,349,18,P,Document;P
O,I,rendus,1,604,995,ArialMT,#000,437,471,337,349,18,P,Document;P
O,I,nécessaires,1,604,995,ArialMT,#000,474,533,337,349,18,P,Document;P
O,I,en,1,604,995,ArialMT,#000,113,126,350,362,18,P,Document;P
O,I,raison,1,604,995,ArialMT,#000,129,159,350,362,18,P,Document;P
O,I,de,1,604,995,ArialMT,#000,162,174,350,362,18,P,Document;P
O,I,sa,1,604,995,ArialMT,#000,177,189,350,362,18,P,Document;P
O,I,croissance;,1,604,995,ArialMT,#000,192,247,350,362,18,P,Document;P
O,B-Alinea,ATTENDU,1,604,995,ArialMT,#000,113,165,375,387,20,P,Document;P
O,I,QUE,1,604,995,ArialMT,#000,169,193,375,387,20,P,Document;P
O,I,l’article,1,604,995,ArialMT,#000,197,231,375,387,20,P,Document;P
O,I,145.21,1,604,995,ArialMT,#000,234,268,375,387,20,P,Document;P
O,I,de,1,604,995,ArialMT,#000,272,284,375,387,20,P,Document;P
O,I,la,1,604,995,ArialMT,#000,288,296,375,387,20,P,Document;P
O,I,Loi,1,604,995,Arial-ItalicMT,#000,300,315,375,387,20,P,Document;P
O,I,sur,1,604,995,Arial-ItalicMT,#000,318,334,375,387,20,P,Document;P
O,I,l’aménagement,1,604,995,Arial-ItalicMT,#000,337,412,375,387,20,P,Document;P
O,I,et,1,604,995,Arial-ItalicMT,#000,416,425,375,387,20,P,Document;P
O,I,l’urbanisme,1,604,995,Arial-ItalicMT,#000,429,485,375,387,20,P,Document;P
O,I,permet,1,604,995,ArialMT,#000,489,523,375,387,20,P,Document;P
O,I,à,1,604,995,ArialMT,#000,527,533,375,387,20,P,Document;P
O,I,la,1,604,995,ArialMT,#000,113,122,388,400,20,P,Document;P
O,I,Ville,1,604,995,ArialMT,#000,125,146,388,400,20,P,Document;P
O,I,d’assujettir,1,604,995,ArialMT,#000,149,202,388,400,20,P,Document;P
O,I,la,1,604,995,ArialMT,#000,205,213,388,400,20,P,Document;P
O,I,délivrance,1,604,995,ArialMT,#000,216,266,388,400,20,P,Document;P
O,I,d’un,1,604,995,ArialMT,#000,270,290,388,400,20,P,Document;P
O,I,permis,1,604,995,ArialMT,#000,293,326,388,400,20,P,Document;P
O,I,de,1,604,995,ArialMT,#000,330,342,388,400,20,P,Document;P
O,I,construction,1,604,995,ArialMT,#000,345,404,388,400,20,P,Document;P
O,I,ou,1,604,995,ArialMT,#000,407,420,388,400,20,P,Document;P
O,I,de,1,604,995,ArialMT,#000,423,435,388,400,20,P,Document;P
O,I,lotissement,1,604,995,ArialMT,#000,438,494,388,400,20,P,Document;P
O,I,ou,1,604,995,ArialMT,#000,497,509,388,400,20,P,Document;P
O,I,d’un,1,604,995,ArialMT,#000,512,533,388,400,20,P,Document;P
O,I,certificat,1,604,995,ArialMT,#000,113,154,400,413,20,P,Document;P
O,I,d’autorisation,1,604,995,ArialMT,#000,161,226,400,413,20,P,Document;P
O,I,ou,1,604,995,ArialMT,#000,232,244,400,413,20,P,Document;P
O,I,d’occupation,1,604,995,ArialMT,#000,250,312,400,413,20,P,Document;P
O,I,au,1,604,995,ArialMT,#000,318,330,400,413,20,P,Document;P
O,I,paiement,1,604,995,ArialMT,#000,337,382,400,413,20,P,Document;P
O,I,d’une,1,604,995,ArialMT,#000,388,415,400,413,20,P,Document;P
O,I,contribution,1,604,995,ArialMT,#000,421,478,400,413,20,P,Document;P
O,I,monétaire,1,604,995,ArialMT,#000,484,533,400,413,20,P,Document;P
O,I,pour,1,604,995,ArialMT,#000,113,135,413,425,20,P,Document;P
O,I,des,1,604,995,ArialMT,#000,143,161,413,425,20,P,Document;P
O,I,dépenses,1,604,995,ArialMT,#000,168,216,413,425,20,P,Document;P
O,I,liées,1,604,995,ArialMT,#000,223,246,413,425,20,P,Document;P
O,I,à,1,604,995,ArialMT,#000,254,260,413,425,20,P,Document;P
O,I,l’accroissement,1,604,995,ArialMT,#000,267,343,413,425,20,P,Document;P
O,I,des,1,604,995,ArialMT,#000,351,368,413,425,20,P,Document;P
O,I,services,1,604,995,ArialMT,#000,376,416,413,425,20,P,Document;P
O,I,municipaux,1,604,995,ArialMT,#000,424,479,413,425,20,P,Document;P
O,I,liés,1,604,995,ArialMT,#000,487,503,413,425,20,P,Document;P
O,I,à,1,604,995,ArialMT,#000,511,517,413,425,20,P,Document;P
O,I,la,1,604,995,ArialMT,#000,525,533,413,425,20,P,Document;P
O,I,croissance;,1,604,995,ArialMT,#000,113,169,426,438,20,P,Document;P
O,B-Alinea,ATTENDU,1,604,995,ArialMT,#000,113,165,451,463,22,P,Document;P
O,I,QUE,1,604,995,ArialMT,#000,169,193,451,463,22,P,Document;P
O,I,l’avis,1,604,995,ArialMT,#000,196,221,451,463,22,P,Document;P
O,I,de,1,604,995,ArialMT,#000,224,237,451,463,22,P,Document;P
O,I,motion,1,604,995,ArialMT,#000,240,273,451,463,22,P,Document;P
O,I,du,1,604,995,ArialMT,#000,277,289,451,463,22,P,Document;P
O,I,présent,1,604,995,ArialMT,#000,293,329,451,463,22,P,Document;P
O,I,règlement,1,604,995,ArialMT,#000,333,382,451,463,22,P,Document;P
O,I,a,1,604,995,ArialMT,#000,385,392,451,463,22,P,Document;P
O,I,été,1,604,995,ArialMT,#000,395,410,451,463,22,P,Document;P
O,I,donné,1,604,995,ArialMT,#000,414,445,451,463,22,P,Document;P
O,I,lors,1,604,995,ArialMT,#000,448,466,451,463,22,P,Document;P
O,I,de,1,604,995,ArialMT,#000,469,482,451,463,22,P,Document;P
O,I,la,1,604,995,ArialMT,#000,485,494,451,463,22,P,Document;P
O,I,séance,1,604,995,ArialMT,#000,497,533,451,463,22,P,Document;P
O,I,ordinaire,1,604,995,ArialMT,#000,113,156,463,476,22,P,Document;P
O,I,du,1,604,995,ArialMT,#000,159,172,463,476,22,P,Document;P
O,I,21,1,604,995,ArialMT,#000,175,187,463,476,22,P,Document;P
O,I,février,1,604,995,ArialMT,#000,190,221,463,476,22,P,Document;P
O,I,2022,1,604,995,ArialMT,#000,224,248,463,476,22,P,Document;P
O,I,par,1,604,995,ArialMT,#000,251,267,463,476,22,P,Document;P
O,I,monsieur,1,604,995,ArialMT,#000,270,315,463,476,22,P,Document;P
O,I,le,1,604,995,ArialMT,#000,318,327,463,476,22,P,Document;P
O,I,conseiller,1,604,995,ArialMT,#000,330,376,463,476,22,P,Document;P
O,I,David,1,604,995,ArialMT,#000,379,407,463,476,22,P,Document;P
O,I,Huggins-Daines;,1,604,995,ArialMT,#000,411,492,463,476,22,P,Document;P
O,B-Alinea,LE,1,604,995,ArialMT,#000,113,127,488,501,23,P,Document;P
O,I,CONSEIL,1,604,995,ArialMT,#000,134,183,488,501,23,P,Document;P
O,I,MUNICIPAL,1,604,995,ArialMT,#000,190,250,488,501,23,P,Document;P
O,I,décrète,1,604,995,ArialMT,#000,258,295,488,501,23,P,Document;P
O,I,qu’il,1,604,995,ArialMT,#000,302,321,488,501,23,P,Document;P
O,I,soit,1,604,995,ArialMT,#000,329,346,488,501,23,P,Document;P
O,I,statué,1,604,995,ArialMT,#000,354,384,488,501,23,P,Document;P
O,I,et,1,604,995,ArialMT,#000,391,400,488,501,23,P,Document;P
O,I,ordonné,1,604,995,ArialMT,#000,408,448,488,501,23,P,Document;P
O,I,par,1,604,995,ArialMT,#000,456,471,488,501,23,P,Document;P
O,I,le,1,604,995,ArialMT,#000,479,488,488,501,23,P,Document;P
O,I,présent,1,604,995,ArialMT,#000,495,532,488,501,23,P,Document;P
O,I,règlement,1,604,995,ArialMT,#000,113,162,501,513,23,P,Document;P
O,I,ce,1,604,995,ArialMT,#000,166,177,501,513,23,P,Document;P
O,I,qui,1,604,995,ArialMT,#000,180,195,501,513,23,P,Document;P
O,I,suit,1,604,995,ArialMT,#000,198,215,501,513,23,P,Document;P
O,I,:,1,604,995,ArialMT,#000,218,221,501,513,23,P,Document;P
O,B-Article,ARTICLE,1,604,995,Arial-BoldMT,#000,113,165,533,547,25,P,Document;P
O,I,1,1,604,995,Arial-BoldMT,#000,169,176,533,547,25,P,Document;P
O,I,:,1,604,995,Arial-BoldMT,#000,179,183,533,547,25,P,Document;P
O,I,Objet,1,604,995,Arial-BoldMT,#000,184,215,533,547,25,P,Document;P
O,B-Alinea,Le,1,604,995,ArialMT,#000,113,126,560,573,27,P,Document;P
O,I,présent,1,604,995,ArialMT,#000,136,173,560,573,27,P,Document;P
O,I,règlement,1,604,995,ArialMT,#000,184,233,560,573,27,P,Document;P
O,I,a,1,604,995,ArialMT,#000,243,249,560,573,27,P,Document;P
O,I,pour,1,604,995,ArialMT,#000,260,282,560,573,27,P,Document;P
O,I,objet,1,604,995,ArialMT,#000,293,316,560,573,27,P,Document;P
O,I,de,1,604,995,ArialMT,#000,327,339,560,573,27,P,Document;P
O,I,financer,1,604,995,ArialMT,#000,350,389,560,573,27,P,Document;P
O,I,l’agrandissement,1,604,995,ArialMT,#000,400,483,560,573,27,P,Document;P
O,I,ou,1,604,995,ArialMT,#000,493,506,560,573,27,P,Document;P
O,I,la,1,604,995,ArialMT,#000,516,525,560,573,27,P,Document;P
O,I,modification,1,604,995,ArialMT,#000,113,172,573,585,27,P,Document;P
O,I,d’infrastructures,1,604,995,ArialMT,#000,177,255,573,585,27,P,Document;P
O,I,ou,1,604,995,ArialMT,#000,260,272,573,585,27,P,Document;P
O,I,d’équipements,1,604,995,ArialMT,#000,277,348,573,585,27,P,Document;P
O,I,municipaux,1,604,995,ArialMT,#000,353,409,573,585,27,P,Document;P
O,I,requis,1,604,995,ArialMT,#000,413,443,573,585,27,P,Document;P
O,I,pour,1,604,995,ArialMT,#000,448,470,573,585,27,P,Document;P
O,I,assurer,1,604,995,ArialMT,#000,475,512,573,585,27,P,Document;P
O,I,la,1,604,995,ArialMT,#000,516,525,573,585,27,P,Document;P
O,I,prestation,1,604,995,ArialMT,#000,113,162,586,598,27,P,Document;P
O,I,accrue,1,604,995,ArialMT,#000,166,199,586,598,27,P,Document;P
O,I,de,1,604,995,ArialMT,#000,203,215,586,598,27,P,Document;P
O,I,services,1,604,995,ArialMT,#000,219,259,586,598,27,P,Document;P
O,I,municipaux,1,604,995,ArialMT,#000,263,319,586,598,27,P,Document;P
O,I,découlant,1,604,995,ArialMT,#000,323,371,586,598,27,P,Document;P
O,I,de,1,604,995,ArialMT,#000,375,387,586,598,27,P,Document;P
O,I,l’intervention,1,604,995,ArialMT,#000,391,453,586,598,27,P,Document;P
O,I,visée,1,604,995,ArialMT,#000,457,482,586,598,27,P,Document;P
O,I,par,1,604,995,ArialMT,#000,486,502,586,598,27,P,Document;P
O,I,une,1,604,995,ArialMT,#000,506,525,586,598,27,P,Document;P
O,I,demande,1,604,995,ArialMT,#000,113,159,598,611,27,P,Document;P
O,I,de,1,604,995,ArialMT,#000,168,181,598,611,27,P,Document;P
O,I,permis,1,604,995,ArialMT,#000,190,223,598,611,27,P,Document;P
O,I,en,1,604,995,ArialMT,#000,232,244,598,611,27,P,Document;P
O,I,assujettissant,1,604,995,ArialMT,#000,253,320,598,611,27,P,Document;P
O,I,certains,1,604,995,ArialMT,#000,329,368,598,611,27,P,Document;P
O,I,travaux,1,604,995,ArialMT,#000,377,413,598,611,27,P,Document;P
O,I,au,1,604,995,ArialMT,#000,422,434,598,611,27,P,Document;P
O,I,paiement,1,604,995,ArialMT,#000,444,489,598,611,27,P,Document;P
O,I,d’une,1,604,995,ArialMT,#000,498,525,598,611,27,P,Document;P
O,I,contribution.,1,604,995,ArialMT,#000,113,173,611,623,27,P,Document;P
O,B-Article,ARTICLE,1,604,995,Arial-BoldMT,#000,113,165,651,665,30,P,Document;P
O,I,2,1,604,995,Arial-BoldMT,#000,169,176,651,665,30,P,Document;P
O,I,:,1,604,995,Arial-BoldMT,#000,179,183,651,665,30,P,Document;P
O,I,Application,1,604,995,Arial-BoldMT,#000,186,251,651,665,30,P,Document;P
O,B-Alinea,Le,1,604,995,ArialMT,#000,113,126,679,691,32,P,Document;P
O,I,règlement,1,604,995,ArialMT,#000,132,181,679,691,32,P,Document;P
O,I,s’applique,1,604,995,ArialMT,#000,187,237,679,691,32,P,Document;P
O,I,à,1,604,995,ArialMT,#000,243,249,679,691,32,P,Document;P
O,I,l’ensemble,1,604,995,ArialMT,#000,255,308,679,691,32,P,Document;P
O,I,des,1,604,995,ArialMT,#000,314,332,679,691,32,P,Document;P
O,I,immeubles,1,604,995,ArialMT,#000,338,391,679,691,32,P,Document;P
O,I,reliés,1,604,995,ArialMT,#000,398,424,679,691,32,P,Document;P
O,I,au,1,604,995,ArialMT,#000,430,443,679,691,32,P,Document;P
O,I,réseau,1,604,995,ArialMT,#000,449,482,679,691,32,P,Document;P
O,I,d’égout,1,604,995,ArialMT,#000,489,525,679,691,32,P,Document;P
O,I,amenant,1,604,995,ArialMT,#000,113,156,692,704,32,P,Document;P
O,I,au,1,604,995,ArialMT,#000,159,172,692,704,32,P,Document;P
O,I,traitement,1,604,995,ArialMT,#000,175,224,692,704,32,P,Document;P
O,I,des,1,604,995,ArialMT,#000,227,244,692,704,32,P,Document;P
O,I,eaux,1,604,995,ArialMT,#000,247,271,692,704,32,P,Document;P
O,I,à,1,604,995,ArialMT,#000,274,281,692,704,32,P,Document;P
O,I,l’usine,1,604,995,ArialMT,#000,284,315,692,704,32,P,Document;P
O,I,d’épuration,1,604,995,ArialMT,#000,318,372,692,704,32,P,Document;P
