sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,de,1,612,1008,Verdana,#000,340,351,272,283,,,
O,I,la,1,612,1008,Verdana,#000,355,363,272,283,,,
O,I,rue,1,612,1008,Verdana,#000,367,382,272,283,,,
O,I,"Dumouchel,",1,612,1008,Verdana,#000,386,440,272,283,,,
O,I,"Sainte-Adèle,",1,612,1008,Verdana,#000,444,505,272,283,,,
O,I,province,1,612,1008,Verdana,#000,509,547,272,283,,,
O,I,de,1,612,1008,Verdana,#000,108,119,283,294,,,
O,I,"Québec,",1,612,1008,Verdana,#000,124,161,283,294,,,
O,I,lieu,1,612,1008,Verdana,#000,165,181,283,294,,,
O,I,ordinaire,1,612,1008,Verdana,#000,186,226,283,294,,,
O,I,des,1,612,1008,Verdana,#000,231,246,283,294,,,
O,I,séances,1,612,1008,Verdana,#000,251,287,283,294,,,
O,I,à,1,612,1008,Verdana,#000,291,297,283,294,,,
O,I,laquelle,1,612,1008,Verdana,#000,301,336,283,294,,,
O,I,étaient,1,612,1008,Verdana,#000,341,372,283,294,,,
O,I,présents,1,612,1008,Verdana,#000,377,416,283,294,,,
O,I,Mesdames,1,612,1008,Verdana,#000,420,468,283,294,,,
O,I,et,1,612,1008,Verdana,#000,472,481,283,294,,,
O,I,Messieurs,1,612,1008,Verdana,#000,486,530,283,294,,,
O,I,les,1,612,1008,Verdana,#000,535,547,283,294,,,
O,I,Conseillers,1,612,1008,Verdana,#000,108,157,293,304,,,
O,B-Alinea,Nadine,1,612,1008,Verdana,#000,108,139,315,326,,,
O,I,Brière,1,612,1008,Verdana,#000,142,170,315,326,,,
O,I,District,1,612,1008,Verdana,#000,250,282,315,326,,,
O,I,1,1,612,1008,Verdana,#000,285,291,315,326,,,
O,B-Liste,Lise,1,612,1008,Verdana,#000,108,126,326,337,,,
O,I,Gendron,1,612,1008,Verdana,#000,129,167,326,337,,,
O,I,District,1,612,1008,Verdana,#000,250,282,326,337,,,
O,I,3,1,612,1008,Verdana,#000,285,291,326,337,,,
O,B-Liste,John,1,612,1008,Verdana,#000,108,129,337,348,,,
O,I,Butler,1,612,1008,Verdana,#000,132,159,337,348,,,
O,I,District,1,612,1008,Verdana,#000,250,282,337,348,,,
O,I,4,1,612,1008,Verdana,#000,285,291,337,348,,,
O,B-Liste,Robert,1,612,1008,Verdana,#000,108,138,348,359,,,
O,I,Lagacé,1,612,1008,Verdana,#000,141,173,348,359,,,
O,I,District,1,612,1008,Verdana,#000,250,282,348,359,,,
O,I,5,1,612,1008,Verdana,#000,285,291,348,359,,,
O,B-Liste,Pierre,1,612,1008,Verdana,#000,108,134,359,370,,,
O,I,Morabito,1,612,1008,Verdana,#000,138,177,359,370,,,
O,I,District,1,612,1008,Verdana,#000,250,282,359,370,,,
O,I,6,1,612,1008,Verdana,#000,285,291,359,370,,,
O,B-Alinea,sous,1,612,1008,Verdana,#000,108,129,380,391,,,
O,I,la,1,612,1008,Verdana,#000,132,140,380,391,,,
O,I,présidence,1,612,1008,Verdana,#000,143,191,380,391,,,
O,I,de,1,612,1008,Verdana,#000,195,206,380,391,,,
O,I,Monsieur,1,612,1008,Verdana,#000,209,249,380,391,,,
O,I,le,1,612,1008,Verdana,#000,253,261,380,391,,,
O,I,Maire,1,612,1008,Verdana,#000,264,288,380,391,,,
O,I,Réjean,1,612,1008,Verdana,#000,292,323,380,391,,,
O,I,Charbonneau.,1,612,1008,Verdana,#000,326,389,380,391,,,
O,B-Alinea,Tous,1,612,1008,Verdana,#000,108,129,402,413,,,
O,I,membres,1,612,1008,Verdana,#000,133,175,402,413,,,
O,I,dudit,1,612,1008,Verdana,#000,178,201,402,413,,,
O,I,Conseil,1,612,1008,Verdana,#000,204,237,402,413,,,
O,I,et,1,612,1008,Verdana,#000,240,249,402,413,,,
O,I,en,1,612,1008,Verdana,#000,252,263,402,413,,,
O,I,formant,1,612,1008,Verdana,#000,266,302,402,413,,,
O,I,le,1,612,1008,Verdana,#000,305,313,402,413,,,
O,I,quorum.,1,612,1008,Verdana,#000,316,355,402,413,,,
O,B-Alinea,Le,1,612,1008,Verdana,#000,108,118,424,435,,,
O,I,greffier,1,612,1008,Verdana,#000,122,154,424,435,,,
O,I,fait,1,612,1008,Verdana,#000,158,172,424,435,,,
O,I,lecture,1,612,1008,Verdana,#000,175,206,424,435,,,
O,I,du,1,612,1008,Verdana,#000,209,221,424,435,,,
O,I,règlement,1,612,1008,Verdana,#000,224,270,424,435,,,
O,I,numéro,1,612,1008,Verdana,#000,273,308,424,435,,,
B-Numero,I,1144-2010.,1,612,1008,Verdana,#000,311,364,424,435,,,
B-Titre,B-Titre,Règlement,1,612,1008,Verdana-Bold,#000,108,162,471,482,,,
I-Titre,I,numéro,1,612,1008,Verdana-Bold,#000,166,205,471,482,,,
I-Titre,I,1144-2010,1,612,1008,Verdana-Bold,#000,208,264,471,482,,,
I-Titre,I,concernant,1,612,1008,Verdana-Bold,#000,267,323,471,482,,,
I-Titre,I,le,1,612,1008,Verdana-Bold,#000,327,336,471,482,,,
I-Titre,I,décret,1,612,1008,Verdana-Bold,#000,339,371,471,482,,,
I-Titre,I,de,1,612,1008,Verdana-Bold,#000,374,387,471,482,,,
I-Titre,I,règles,1,612,1008,Verdana-Bold,#000,390,421,471,482,,,
I-Titre,I,de,1,612,1008,Verdana-Bold,#000,424,436,471,482,,,
I-Titre,I,conduite,1,612,1008,Verdana-Bold,#000,440,483,471,482,,,
I-Titre,I,pour,1,612,1008,Verdana-Bold,#000,487,510,471,482,,,
I-Titre,I,l’accès,1,612,1008,Verdana-Bold,#000,513,547,471,482,,,
I-Titre,I,au,1,612,1008,Verdana-Bold,#000,108,120,482,492,,,
I-Titre,I,parc,1,612,1008,Verdana-Bold,#000,123,146,482,492,,,
I-Titre,I,canin,1,612,1008,Verdana-Bold,#000,149,176,482,492,,,
I-Titre,I,aménagé,1,612,1008,Verdana-Bold,#000,179,225,482,492,,,
I-Titre,I,dans,1,612,1008,Verdana-Bold,#000,228,252,482,492,,,
I-Titre,I,une,1,612,1008,Verdana-Bold,#000,255,274,482,492,,,
I-Titre,I,partie,1,612,1008,Verdana-Bold,#000,277,307,482,492,,,
I-Titre,I,du,1,612,1008,Verdana-Bold,#000,310,323,482,492,,,
I-Titre,I,parc,1,612,1008,Verdana-Bold,#000,326,348,482,492,,,
I-Titre,I,Claude-Cardinal.,1,612,1008,Verdana-Bold,#000,351,435,482,492,,,
O,B-Alinea,ATTENDU,1,612,1008,Verdana,#000,108,151,528,539,,,
O,I,QUE,1,612,1008,Verdana,#000,155,174,528,539,,,
O,I,l'avis,1,612,1008,Verdana,#000,177,200,528,539,,,
O,I,de,1,612,1008,Verdana,#000,204,215,528,539,,,
O,I,motion,1,612,1008,Verdana,#000,218,249,528,539,,,
O,I,du,1,612,1008,Verdana,#000,253,264,528,539,,,
O,I,présent,1,612,1008,Verdana,#000,268,302,528,539,,,
O,I,règlement,1,612,1008,Verdana,#000,305,351,528,539,,,
O,I,a,1,612,1008,Verdana,#000,354,360,528,539,,,
O,I,été,1,612,1008,Verdana,#000,363,378,528,539,,,
O,I,donné,1,612,1008,Verdana,#000,381,409,528,539,,,
O,I,lors,1,612,1008,Verdana,#000,412,429,528,539,,,
O,I,de,1,612,1008,Verdana,#000,432,443,528,539,,,
O,I,la,1,612,1008,Verdana,#000,446,454,528,539,,,
O,I,séance,1,612,1008,Verdana,#000,458,489,528,539,,,
O,I,ordinaire,1,612,1008,Verdana,#000,492,533,528,539,,,
O,I,du,1,612,1008,Verdana,#000,536,547,528,539,,,
O,I,20,1,612,1008,Verdana,#000,108,119,539,550,,,
O,I,septembre,1,612,1008,Verdana,#000,123,171,539,550,,,
O,I,2010,1,612,1008,Verdana,#000,174,197,539,550,,,
O,I,par,1,612,1008,Verdana,#000,200,215,539,550,,,
O,I,Madame,1,612,1008,Verdana,#000,218,256,539,550,,,
O,I,la,1,612,1008,Verdana,#000,259,267,539,550,,,
O,I,Conseillère,1,612,1008,Verdana,#000,270,320,539,550,,,
O,I,Lise,1,612,1008,Verdana,#000,323,340,539,550,,,
O,I,Gendron.,1,612,1008,Verdana,#000,344,385,539,550,,,
O,B-Alinea,QU'IL,1,612,1008,Verdana-Bold,#000,108,137,561,572,,,
O,I,SOIT,1,612,1008,Verdana-Bold,#000,140,165,561,572,,,
O,I,STATUÉ,1,612,1008,Verdana-Bold,#000,168,207,561,572,,,
O,I,ET,1,612,1008,Verdana-Bold,#000,210,222,561,572,,,
O,I,ORDONNÉ,1,612,1008,Verdana-Bold,#000,225,277,561,572,,,
O,I,PAR,1,612,1008,Verdana-Bold,#000,280,300,561,572,,,
O,I,LE,1,612,1008,Verdana-Bold,#000,303,315,561,572,,,
O,I,PRÉSENT,1,612,1008,Verdana-Bold,#000,318,364,561,572,,,
O,I,RÈGLEMENT,1,612,1008,Verdana-Bold,#000,367,428,561,572,,,
O,I,CE,1,612,1008,Verdana-Bold,#000,431,444,561,572,,,
O,I,QUI,1,612,1008,Verdana-Bold,#000,447,467,561,572,,,
O,I,"SUIT,",1,612,1008,Verdana-Bold,#000,470,498,561,572,,,
O,I,à,1,612,1008,Verdana-Bold,#000,501,507,561,572,,,
O,I,savoir:,1,612,1008,Verdana-Bold,#000,510,544,561,572,,,
O,B-Article,ARTICLE,1,612,1008,Verdana-Bold,#000,108,151,583,594,,,
O,I,1,1,612,1008,Verdana-Bold,#000,154,161,583,594,,,
O,B-Alinea,Le,1,612,1008,Verdana,#000,180,190,583,594,,,
O,I,Conseil,1,612,1008,Verdana,#000,194,226,583,594,,,
O,I,décrète,1,612,1008,Verdana,#000,230,264,583,594,,,
O,I,"que,",1,612,1008,Verdana,#000,267,287,583,594,,,
O,I,pour,1,612,1008,Verdana,#000,290,311,583,594,,,
O,I,être,1,612,1008,Verdana,#000,314,333,583,594,,,
O,I,admis,1,612,1008,Verdana,#000,336,363,583,594,,,
O,I,au,1,612,1008,Verdana,#000,366,377,583,594,,,
O,I,parc,1,612,1008,Verdana,#000,381,400,583,594,,,
O,I,canin,1,612,1008,Verdana,#000,404,428,583,594,,,
O,I,aménagé,1,612,1008,Verdana,#000,431,473,583,594,,,
O,I,dans,1,612,1008,Verdana,#000,476,498,583,594,,,
O,I,une,1,612,1008,Verdana,#000,501,518,583,594,,,
O,I,partie,1,612,1008,Verdana,#000,521,547,583,594,,,
O,I,du,1,612,1008,Verdana,#000,180,191,594,604,,,
O,I,parc,1,612,1008,Verdana,#000,196,215,594,604,,,
O,I,"Claude-Cardinal,",1,612,1008,Verdana,#000,220,296,594,604,,,
O,I,les,1,612,1008,Verdana,#000,300,313,594,604,,,
O,I,obligations,1,612,1008,Verdana,#000,318,366,594,604,,,
O,I,suivantes,1,612,1008,Verdana,#000,371,414,594,604,,,
O,I,doivent,1,612,1008,Verdana,#000,419,452,594,604,,,
O,I,être,1,612,1008,Verdana,#000,457,475,594,604,,,
O,I,respectées,1,612,1008,Verdana,#000,479,528,594,604,,,
O,I,par,1,612,1008,Verdana,#000,532,547,594,604,,,
O,I,tout,1,612,1008,Verdana,#000,180,198,604,615,,,
O,I,propriétaire,1,612,1008,Verdana,#000,202,254,604,615,,,
O,I,de,1,612,1008,Verdana,#000,258,269,604,615,,,
O,I,chien,1,612,1008,Verdana,#000,272,296,604,615,,,
O,I,ou,1,612,1008,Verdana,#000,299,311,604,615,,,
O,I,gardien,1,612,1008,Verdana,#000,314,348,604,615,,,
O,I,de,1,612,1008,Verdana,#000,351,362,604,615,,,
O,I,"celui-ci,",1,612,1008,Verdana,#000,365,401,604,615,,,
O,I,tel,1,612,1008,Verdana,#000,404,415,604,615,,,
O,I,qu’il,1,612,1008,Verdana,#000,419,437,604,615,,,
O,I,appert,1,612,1008,Verdana,#000,441,470,604,615,,,
O,I,à,1,612,1008,Verdana,#000,473,479,604,615,,,
O,I,l’annexe,1,612,1008,Verdana,#000,482,520,604,615,,,
O,I,«,1,612,1008,Verdana,#000,523,529,604,615,,,
O,I,A,1,612,1008,Verdana,#000,532,538,604,615,,,
O,I,»,1,612,1008,Verdana,#000,541,547,604,615,,,
O,I,du,1,612,1008,Verdana,#000,180,191,615,626,,,
O,I,présent,1,612,1008,Verdana,#000,194,229,615,626,,,
O,I,règlement.,1,612,1008,Verdana,#000,232,281,615,626,,,
O,B-Article,ARTICLE,1,612,1008,Verdana-Bold,#000,108,151,648,659,,,
O,I,2,1,612,1008,Verdana-Bold,#000,154,161,648,659,,,
O,B-Liste,a),1,612,1008,Verdana-Bold,#000,167,177,648,659,,,
O,I,Toute,1,612,1008,Verdana,#000,180,206,648,659,,,
O,I,personne,1,612,1008,Verdana,#000,210,251,648,659,,,
O,I,qui,1,612,1008,Verdana,#000,255,269,648,659,,,
O,I,contrevient,1,612,1008,Verdana,#000,273,324,648,659,,,
O,I,au,1,612,1008,Verdana,#000,328,339,648,659,,,
O,I,présent,1,612,1008,Verdana,#000,343,377,648,659,,,
O,I,règlement,1,612,1008,Verdana,#000,381,427,648,659,,,
O,I,commet,1,612,1008,Verdana,#000,431,467,648,659,,,
O,I,une,1,612,1008,Verdana,#000,471,488,648,659,,,
O,I,infraction,1,612,1008,Verdana,#000,492,535,648,659,,,
O,I,et,1,612,1008,Verdana,#000,538,547,648,659,,,
O,I,est,1,612,1008,Verdana,#000,180,194,659,670,,,
O,I,passible,1,612,1008,Verdana,#000,200,237,659,670,,,
O,I,d’une,1,612,1008,Verdana,#000,244,268,659,670,,,
O,I,amende,1,612,1008,Verdana,#000,275,311,659,670,,,
O,I,minimale,1,612,1008,Verdana,#000,318,360,659,670,,,
O,I,de,1,612,1008,Verdana,#000,367,378,659,670,,,
O,I,CENT,1,612,1008,Verdana,#000,385,409,659,670,,,
O,I,DOLLARS,1,612,1008,Verdana,#000,416,458,659,670,,,
O,I,(100$),1,612,1008,Verdana,#000,465,496,659,670,,,
O,I,pour,1,612,1008,Verdana,#000,503,524,659,670,,,
O,I,une,1,612,1008,Verdana,#000,531,547,659,670,,,
O,I,première,1,612,1008,Verdana,#000,180,221,670,680,,,
O,I,infraction,1,612,1008,Verdana,#000,225,268,670,680,,,
O,I,si,1,612,1008,Verdana,#000,272,279,670,680,,,
O,I,le,1,612,1008,Verdana,#000,284,292,670,680,,,
O,I,contrevenant,1,612,1008,Verdana,#000,296,356,670,680,,,
O,I,est,1,612,1008,Verdana,#000,361,374,670,680,,,
O,I,une,1,612,1008,Verdana,#000,379,395,670,680,,,
O,I,personne,1,612,1008,Verdana,#000,400,442,670,680,,,
O,I,"physique,",1,612,1008,Verdana,#000,446,490,670,680,,,
O,I,et,1,612,1008,Verdana,#000,495,503,670,680,,,
O,I,de,1,612,1008,Verdana,#000,508,519,670,680,,,
O,I,CINQ,1,612,1008,Verdana,#000,523,547,670,680,,,
O,I,CENT,1,612,1008,Verdana,#000,180,204,680,691,,,
O,I,DOLLARS,1,612,1008,Verdana,#000,208,251,680,691,,,
O,I,(500$),1,612,1008,Verdana,#000,255,286,680,691,,,
O,I,pour,1,612,1008,Verdana,#000,290,311,680,691,,,
O,I,une,1,612,1008,Verdana,#000,315,331,680,691,,,
O,I,première,1,612,1008,Verdana,#000,335,376,680,691,,,
O,I,infraction,1,612,1008,Verdana,#000,380,422,680,691,,,
O,I,si,1,612,1008,Verdana,#000,426,434,680,691,,,
O,I,le,1,612,1008,Verdana,#000,438,446,680,691,,,
O,I,contrevenant,1,612,1008,Verdana,#000,450,509,680,691,,,
O,I,est,1,612,1008,Verdana,#000,513,527,680,691,,,
O,I,une,1,612,1008,Verdana,#000,531,547,680,691,,,
O,I,personne,1,612,1008,Verdana,#000,180,222,691,702,,,
O,I,"morale,",1,612,1008,Verdana,#000,225,260,691,702,,,
O,I,et,1,612,1008,Verdana,#000,263,272,691,702,,,
O,I,d’un,1,612,1008,Verdana,#000,276,295,691,702,,,
O,I,minimum,1,612,1008,Verdana,#000,299,341,691,702,,,
O,I,de,1,612,1008,Verdana,#000,345,356,691,702,,,
O,I,TROIS,1,612,1008,Verdana,#000,359,388,691,702,,,
O,I,CENTS,1,612,1008,Verdana,#000,392,422,691,702,,,
O,I,DOLLARS,1,612,1008,Verdana,#000,426,468,691,702,,,
O,I,(300$),1,612,1008,Verdana,#000,472,503,691,702,,,
O,I,pour,1,612,1008,Verdana,#000,506,527,691,702,,,
O,I,une,1,612,1008,Verdana,#000,531,547,691,702,,,
O,I,récidive,1,612,1008,Verdana,#000,180,215,702,713,,,
O,I,si,1,612,1008,Verdana,#000,223,230,702,713,,,
O,I,le,1,612,1008,Verdana,#000,237,245,702,713,,,
O,I,contrevenant,1,612,1008,Verdana,#000,253,312,702,713,,,
O,I,est,1,612,1008,Verdana,#000,320,334,702,713,,,
O,I,une,1,612,1008,Verdana,#000,341,358,702,713,,,
O,I,personne,1,612,1008,Verdana,#000,365,407,702,713,,,
O,I,physique,1,612,1008,Verdana,#000,415,455,702,713,,,
O,I,et,1,612,1008,Verdana,#000,462,471,702,713,,,
O,I,d’une,1,612,1008,Verdana,#000,479,504,702,713,,,
O,I,amende,1,612,1008,Verdana,#000,511,547,702,713,,,
O,I,minimum,1,612,1008,Verdana,#000,180,223,713,724,,,
O,I,de,1,612,1008,Verdana,#000,227,238,713,724,,,
O,I,MILLE,1,612,1008,Verdana,#000,242,269,713,724,,,
O,I,DOLLARS,1,612,1008,Verdana,#000,273,315,713,724,,,
O,I,"(1,000$)",1,612,1008,Verdana,#000,319,359,713,724,,,
O,I,pour,1,612,1008,Verdana,#000,363,384,713,724,,,
O,I,une,1,612,1008,Verdana,#000,388,404,713,724,,,
O,I,récidive,1,612,1008,Verdana,#000,408,444,713,724,,,
O,I,si,1,612,1008,Verdana,#000,447,455,713,724,,,
O,I,le,1,612,1008,Verdana,#000,459,466,713,724,,,
O,I,contrevenant,1,612,1008,Verdana,#000,470,530,713,724,,,
O,I,est,1,612,1008,Verdana,#000,534,547,713,724,,,
O,I,une,1,612,1008,Verdana,#000,180,197,724,735,,,
O,I,personne,1,612,1008,Verdana,#000,200,242,724,735,,,
O,I,morale.,1,612,1008,Verdana,#000,245,279,724,735,,,
O,B-Liste,b),1,612,1008,Verdana-Bold,#000,167,178,746,757,,,
O,I,Toute,1,612,1008,Verdana,#000,180,206,746,757,,,
O,I,infraction,1,612,1008,Verdana,#000,214,256,746,757,,,
O,I,continue,1,612,1008,Verdana,#000,264,303,746,757,,,
O,I,à,1,612,1008,Verdana,#000,311,316,746,757,,,
O,I,l’une,1,612,1008,Verdana,#000,324,346,746,757,,,
O,I,ou,1,612,1008,Verdana,#000,354,365,746,757,,,
O,I,l’autre,1,612,1008,Verdana,#000,373,402,746,757,,,
O,I,des,1,612,1008,Verdana,#000,410,425,746,757,,,
O,I,dispositions,1,612,1008,Verdana,#000,433,486,746,757,,,
O,I,du,1,612,1008,Verdana,#000,494,505,746,757,,,
O,I,présent,1,612,1008,Verdana,#000,513,547,746,757,,,
O,I,règlement,1,612,1008,Verdana,#000,180,226,756,767,,,
O,I,constitue,1,612,1008,Verdana,#000,229,270,756,767,,,
O,I,jour,1,612,1008,Verdana,#000,274,292,756,767,,,
O,I,par,1,612,1008,Verdana,#000,295,310,756,767,,,
O,I,jour,1,612,1008,Verdana,#000,313,331,756,767,,,
O,I,une,1,612,1008,Verdana,#000,334,351,756,767,,,
O,I,offense,1,612,1008,Verdana,#000,354,387,756,767,,,
O,I,séparée,1,612,1008,Verdana,#000,390,426,756,767,,,
O,I,et,1,612,1008,Verdana,#000,429,438,756,767,,,
O,I,distincte.,1,612,1008,Verdana,#000,441,483,756,767,,,
O,I,Dans,1,612,1008,Verdana,#000,486,509,756,767,,,
O,I,tous,1,612,1008,Verdana,#000,512,531,756,767,,,
O,I,les,1,612,1008,Verdana,#000,535,547,756,767,,,
O,I,"cas,",1,612,1008,Verdana,#000,180,198,767,778,,,
O,I,les,1,612,1008,Verdana,#000,201,214,767,778,,,
O,I,frais,1,612,1008,Verdana,#000,217,237,767,778,,,
O,I,de,1,612,1008,Verdana,#000,240,251,767,778,,,
O,I,la,1,612,1008,Verdana,#000,254,262,767,778,,,
O,I,poursuite,1,612,1008,Verdana,#000,265,307,767,778,,,
O,I,sont,1,612,1008,Verdana,#000,311,330,767,778,,,
O,I,ajoutés,1,612,1008,Verdana,#000,333,366,767,778,,,
O,I,à,1,612,1008,Verdana,#000,370,375,767,778,,,
O,I,l’amende,1,612,1008,Verdana,#000,378,419,767,778,,,
O,I,imposée.,1,612,1008,Verdana,#000,422,463,767,778,,,
O,B-Article,ARTICLE,1,612,1008,Verdana-Bold,#000,108,151,800,811,,,
O,I,3,1,612,1008,Verdana-Bold,#000,154,161,800,811,,,
O,B-Alinea,La,1,612,1008,Verdana,#000,180,190,800,811,,,
O,I,Ville,1,612,1008,Verdana,#000,196,215,800,811,,,
O,I,peut,1,612,1008,Verdana,#000,221,241,800,811,,,
O,I,utiliser,1,612,1008,Verdana,#000,247,278,800,811,,,
O,I,les,1,612,1008,Verdana,#000,283,296,800,811,,,
O,I,recours,1,612,1008,Verdana,#000,302,335,800,811,,,
O,I,judiciaires,1,612,1008,Verdana,#000,341,387,800,811,,,
O,I,qui,1,612,1008,Verdana,#000,393,406,800,811,,,
O,I,s’imposent,1,612,1008,Verdana,#000,412,461,800,811,,,
O,I,contre,1,612,1008,Verdana,#000,467,495,800,811,,,
O,I,quiconque,1,612,1008,Verdana,#000,501,547,800,811,,,
O,I,contrevient,1,612,1008,Verdana,#000,180,231,811,822,,,
O,I,au,1,612,1008,Verdana,#000,234,245,811,822,,,
O,I,présent,1,612,1008,Verdana,#000,248,283,811,822,,,
O,I,règlement.,1,612,1008,Verdana,#000,286,335,811,822,,,
O,B-Article,ARTICLE,1,612,1008,Verdana-Bold,#000,108,151,843,854,,,
O,I,4,1,612,1008,Verdana-Bold,#000,154,161,843,854,,,
O,B-Alinea,Le,1,612,1008,Verdana,#000,180,190,843,854,,,
O,I,propriétaire,1,612,1008,Verdana,#000,196,249,843,854,,,
O,I,ou,1,612,1008,Verdana,#000,254,266,843,854,,,
O,I,le,1,612,1008,Verdana,#000,271,279,843,854,,,
O,I,gardien,1,612,1008,Verdana,#000,285,319,843,854,,,
O,I,d’un,1,612,1008,Verdana,#000,324,344,843,854,,,
O,I,chien,1,612,1008,Verdana,#000,349,373,843,854,,,
O,I,qui,1,612,1008,Verdana,#000,379,393,843,854,,,
O,I,a,1,612,1008,Verdana,#000,398,404,843,854,,,
O,I,accumulé,1,612,1008,Verdana,#000,409,452,843,854,,,
O,I,trois,1,612,1008,Verdana,#000,458,478,843,854,,,
O,I,infractions,1,612,1008,Verdana,#000,483,531,843,854,,,
O,I,au,1,612,1008,Verdana,#000,536,547,843,854,,,
O,I,présent,1,612,1008,Verdana,#000,180,214,854,865,,,
O,I,règlement,1,612,1008,Verdana,#000,217,263,854,865,,,
O,I,est,1,612,1008,Verdana,#000,266,280,854,865,,,
O,I,automatiquement,1,612,1008,Verdana,#000,283,363,854,865,,,
O,I,interdit,1,612,1008,Verdana,#000,367,399,854,865,,,
O,I,d’accès,1,612,1008,Verdana,#000,402,435,854,865,,,
O,I,au,1,612,1008,Verdana,#000,438,450,854,865,,,
O,I,parc,1,612,1008,Verdana,#000,453,472,854,865,,,
O,I,canin.,1,612,1008,Verdana,#000,475,503,854,865,,,
O,B-Article,ARTICLE,1,612,1008,Verdana-Bold,#000,108,151,887,898,,,
O,I,5,1,612,1008,Verdana,#000,154,161,887,898,,,
O,B-Alinea,Le,1,612,1008,Verdana,#000,180,190,887,898,,,
O,I,présent,1,612,1008,Verdana,#000,194,228,887,898,,,
O,I,règlement,1,612,1008,Verdana,#000,231,277,887,898,,,
O,I,entrera,1,612,1008,Verdana,#000,280,313,887,898,,,
O,I,en,1,612,1008,Verdana,#000,316,327,887,898,,,
O,I,vigueur,1,612,1008,Verdana,#000,330,364,887,898,,,
O,I,conformément,1,612,1008,Verdana,#000,368,433,887,898,,,
O,I,à,1,612,1008,Verdana,#000,437,442,887,898,,,
O,I,la,1,612,1008,Verdana,#000,445,453,887,898,,,
O,I,Loi.,1,612,1008,Verdana,#000,456,472,887,898,,,
O,I,•,2,611,998,ArialMT,#000,408,429,1,66,133,Div,
O,B-Alinea,RÉSOLUTION,2,611,998,ArialMT,#333,207,279,142,151,134,Div,
O,I,NO.,2,611,998,ArialMT,#333,284,304,142,151,134,Div,
O,I,2010-384,2,611,998,ArialMT,#333,308,355,142,151,134,Div,
O,B-Alinea,IL,2,611,998,ArialMT,#333,64,73,177,186,135,Div,
O,I,EST,2,611,998,ArialMT,#333,80,101,177,186,135,Div,
O,I,PROPOSÉ,2,611,998,ArialMT,#333,104,159,177,186,135,Div,
O,I,PAR,2,611,998,ArialMT,#333,161,184,177,186,135,Div,
O,I,LA,2,611,998,ArialMT,#333,187,201,177,186,135,Div,
O,I,CONSEILLÈRE:,2,611,998,ArialMT,#333,204,285,177,186,135,Div,
O,B-Alinea,APPUYÉ,2,611,998,ArialMT,#333,64,109,201,210,135,Div,
