sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,conseiller,1,612,1008,ArialMT,#000,248,295,358,370,19,P,Document;P
O,I,Pierre,1,612,1008,ArialMT,#000,298,327,358,370,19,P,Document;P
O,I,Lafond,1,612,1008,ArialMT,#000,330,364,358,370,19,P,Document;P
O,I,a,1,612,1008,ArialMT,#000,367,374,358,370,19,P,Document;P
O,I,été,1,612,1008,ArialMT,#000,377,392,358,370,19,P,Document;P
O,I,déconnecté,1,612,1008,ArialMT,#000,395,452,358,370,19,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,455,467,358,370,19,P,Document;P
O,I,la,1,612,1008,ArialMT,#000,470,479,358,370,19,P,Document;P
O,I,séance,1,612,1008,ArialMT,#000,482,518,358,370,19,P,Document;P
O,I,zoom;,1,612,1008,ArialMT,#000,106,137,370,383,19,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,ArialMT,#000,106,158,396,408,21,P,Document;P
O,I,la,1,612,1008,ArialMT,#000,163,171,396,408,21,P,Document;P
O,I,volonté,1,612,1008,ArialMT,#000,176,211,396,408,21,P,Document;P
O,I,du,1,612,1008,ArialMT,#000,216,228,396,408,21,P,Document;P
O,I,conseil,1,612,1008,ArialMT,#000,233,267,396,408,21,P,Document;P
O,I,municipal,1,612,1008,ArialMT,#000,271,318,396,408,21,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,322,335,396,408,21,P,Document;P
O,I,renforcer,1,612,1008,ArialMT,#000,339,383,396,408,21,P,Document;P
O,I,les,1,612,1008,ArialMT,#000,387,401,396,408,21,P,Document;P
O,I,mesures,1,612,1008,ArialMT,#000,406,448,396,408,21,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,452,465,396,408,21,P,Document;P
O,I,protection,1,612,1008,ArialMT,#000,469,517,396,408,21,P,Document;P
O,I,des,1,612,1008,ArialMT,#000,106,124,408,421,21,P,Document;P
O,I,cours,1,612,1008,ArialMT,#000,127,154,408,421,21,P,Document;P
O,I,d’eau,1,612,1008,ArialMT,#000,157,184,408,421,21,P,Document;P
O,I,face,1,612,1008,ArialMT,#000,187,208,408,421,21,P,Document;P
O,I,à,1,612,1008,ArialMT,#000,211,217,408,421,21,P,Document;P
O,I,la,1,612,1008,ArialMT,#000,220,229,408,421,21,P,Document;P
O,I,menace,1,612,1008,ArialMT,#000,232,271,408,421,21,P,Document;P
O,I,posée,1,612,1008,ArialMT,#000,274,304,408,421,21,P,Document;P
O,I,par,1,612,1008,ArialMT,#000,307,323,408,421,21,P,Document;P
O,I,les,1,612,1008,ArialMT,#000,326,340,408,421,21,P,Document;P
O,I,espèces,1,612,1008,ArialMT,#000,343,384,408,421,21,P,Document;P
O,I,envahissantes;,1,612,1008,ArialMT,#000,387,461,408,421,21,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,ArialMT,#000,106,158,434,446,23,P,Document;P
O,I,QU'un,1,612,1008,ArialMT,#000,164,195,434,446,23,P,Document;P
O,I,avis,1,612,1008,ArialMT,#000,201,220,434,446,23,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,226,238,434,446,23,P,Document;P
O,I,motion,1,612,1008,ArialMT,#000,244,277,434,446,23,P,Document;P
O,I,du,1,612,1008,ArialMT,#000,283,295,434,446,23,P,Document;P
O,I,présent,1,612,1008,ArialMT,#000,301,338,434,446,23,P,Document;P
O,I,règlement,1,612,1008,ArialMT,#000,343,392,434,446,23,P,Document;P
O,I,a,1,612,1008,ArialMT,#000,398,404,434,446,23,P,Document;P
O,I,été,1,612,1008,ArialMT,#000,410,425,434,446,23,P,Document;P
O,I,donné,1,612,1008,ArialMT,#000,431,462,434,446,23,P,Document;P
O,I,lors,1,612,1008,ArialMT,#000,467,485,434,446,23,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,491,503,434,446,23,P,Document;P
O,I,la,1,612,1008,ArialMT,#000,509,517,434,446,23,P,Document;P
O,I,séance,1,612,1008,ArialMT,#000,106,142,446,459,23,P,Document;P
O,I,ordinaire,1,612,1008,ArialMT,#000,145,188,446,459,23,P,Document;P
O,I,du,1,612,1008,ArialMT,#000,191,203,446,459,23,P,Document;P
O,I,17,1,612,1008,ArialMT,#000,206,219,446,459,23,P,Document;P
O,I,mai,1,612,1008,ArialMT,#000,221,239,446,459,23,P,Document;P
O,I,2021,1,612,1008,ArialMT,#000,242,267,446,459,23,P,Document;P
O,I,par,1,612,1008,ArialMT,#000,270,286,446,459,23,P,Document;P
O,I,Mme,1,612,1008,ArialMT,#000,289,313,446,459,23,P,Document;P
O,I,Frédérike,1,612,1008,ArialMT,#000,316,363,446,459,23,P,Document;P
O,I,Cavezzali,1,612,1008,ArialMT,#000,366,413,446,459,23,P,Document;P
O,I,;,1,612,1008,ArialMT,#000,417,420,446,459,23,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,ArialMT,#000,106,158,472,484,25,P,Document;P
O,I,QU’un,1,612,1008,ArialMT,#000,164,195,472,484,25,P,Document;P
O,I,projet,1,612,1008,ArialMT,#000,201,229,472,484,25,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,235,247,472,484,25,P,Document;P
O,I,règlement,1,612,1008,ArialMT,#000,253,302,472,484,25,P,Document;P
O,I,a,1,612,1008,ArialMT,#000,307,314,472,484,25,P,Document;P
O,I,été,1,612,1008,ArialMT,#000,319,335,472,484,25,P,Document;P
O,I,déposé,1,612,1008,ArialMT,#000,340,376,472,484,25,P,Document;P
O,I,et,1,612,1008,ArialMT,#000,382,392,472,484,25,P,Document;P
O,I,présenté,1,612,1008,ArialMT,#000,397,440,472,484,25,P,Document;P
O,I,avec,1,612,1008,ArialMT,#000,446,469,472,484,25,P,Document;P
O,I,l’avis,1,612,1008,ArialMT,#000,475,499,472,484,25,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,505,517,472,484,25,P,Document;P
O,I,motion,1,612,1008,ArialMT,#000,106,140,484,497,25,P,Document;P
O,I,;,1,612,1008,ArialMT,#000,143,146,484,497,25,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,ArialMT,#000,106,158,510,522,27,P,Document;P
O,I,QU’une,1,612,1008,ArialMT,#000,165,202,510,522,27,P,Document;P
O,I,copie,1,612,1008,ArialMT,#000,208,235,510,522,27,P,Document;P
O,I,du,1,612,1008,ArialMT,#000,241,253,510,522,27,P,Document;P
O,I,règlement,1,612,1008,ArialMT,#000,260,309,510,522,27,P,Document;P
O,I,a,1,612,1008,ArialMT,#000,315,321,510,522,27,P,Document;P
O,I,été,1,612,1008,ArialMT,#000,327,343,510,522,27,P,Document;P
O,I,remise,1,612,1008,ArialMT,#000,349,382,510,522,27,P,Document;P
O,I,aux,1,612,1008,ArialMT,#000,388,406,510,522,27,P,Document;P
O,I,membres,1,612,1008,ArialMT,#000,412,458,510,522,27,P,Document;P
O,I,du,1,612,1008,ArialMT,#000,465,477,510,522,27,P,Document;P
O,I,conseil,1,612,1008,ArialMT,#000,483,517,510,522,27,P,Document;P
O,I,municipal,1,612,1008,ArialMT,#000,106,153,522,534,27,P,Document;P
O,I,dans,1,612,1008,ArialMT,#000,156,180,522,534,27,P,Document;P
O,I,les,1,612,1008,ArialMT,#000,183,197,522,534,27,P,Document;P
O,I,délais,1,612,1008,ArialMT,#000,200,229,522,534,27,P,Document;P
O,I,impartis,1,612,1008,ArialMT,#000,232,270,522,534,27,P,Document;P
O,I,par,1,612,1008,ArialMT,#000,273,289,522,534,27,P,Document;P
O,I,la,1,612,1008,ArialMT,#000,292,301,522,534,27,P,Document;P
O,I,Loi,1,612,1008,ArialMT,#000,304,319,522,534,27,P,Document;P
O,I,;,1,612,1008,ArialMT,#000,322,325,522,534,27,P,Document;P
O,B-Alinea,ATTENDU,1,612,1008,ArialMT,#000,106,158,547,560,29,P,Document;P
O,I,QUE,1,612,1008,ArialMT,#000,166,190,547,560,29,P,Document;P
O,I,tous,1,612,1008,ArialMT,#000,197,218,547,560,29,P,Document;P
O,I,les,1,612,1008,ArialMT,#000,225,239,547,560,29,P,Document;P
O,I,membres,1,612,1008,ArialMT,#000,246,292,547,560,29,P,Document;P
O,I,du,1,612,1008,ArialMT,#000,299,311,547,560,29,P,Document;P
O,I,conseil,1,612,1008,ArialMT,#000,319,353,547,560,29,P,Document;P
O,I,présents,1,612,1008,ArialMT,#000,360,402,547,560,29,P,Document;P
O,I,déclarent,1,612,1008,ArialMT,#000,409,455,547,560,29,P,Document;P
O,I,avoir,1,612,1008,ArialMT,#000,462,486,547,560,29,P,Document;P
O,I,lu,1,612,1008,ArialMT,#000,493,502,547,560,29,P,Document;P
O,I,le,1,612,1008,ArialMT,#000,509,518,547,560,29,P,Document;P
O,I,règlement,1,612,1008,ArialMT,#000,106,155,560,573,29,P,Document;P
O,I,et,1,612,1008,ArialMT,#000,159,169,560,573,29,P,Document;P
O,I,renoncent,1,612,1008,ArialMT,#000,173,222,560,573,29,P,Document;P
O,I,à,1,612,1008,ArialMT,#000,225,232,560,573,29,P,Document;P
O,I,sa,1,612,1008,ArialMT,#000,236,247,560,573,29,P,Document;P
O,I,"lecture,",1,612,1008,ArialMT,#000,251,287,560,573,29,P,Document;P
O,I,conformément,1,612,1008,ArialMT,#000,291,362,560,573,29,P,Document;P
O,I,à,1,612,1008,ArialMT,#000,366,372,560,573,29,P,Document;P
O,I,l’article,1,612,1008,ArialMT,#000,376,410,560,573,29,P,Document;P
O,I,356,1,612,1008,ArialMT,#000,414,432,560,573,29,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,436,449,560,573,29,P,Document;P
O,I,la,1,612,1008,ArialMT,#000,453,461,560,573,29,P,Document;P
O,I,Loi,1,612,1008,Arial-ItalicMT,#000,465,480,560,572,29,P,Document;P
O,I,sur,1,612,1008,Arial-ItalicMT,#000,484,499,560,572,29,P,Document;P
O,I,les,1,612,1008,Arial-ItalicMT,#000,503,518,560,572,29,P,Document;P
O,I,cités,1,612,1008,Arial-ItalicMT,#000,106,129,573,585,29,P,Document;P
O,I,et,1,612,1008,Arial-ItalicMT,#000,132,141,573,585,29,P,Document;P
O,I,villes;,1,612,1008,Arial-ItalicMT,#000,144,172,573,585,29,P,Document;P
O,B-Alinea,LE,1,612,1008,Arial-BoldMT,#000,106,121,598,610,30,P,Document;P
O,I,CONSEIL,1,612,1008,Arial-BoldMT,#000,125,174,598,610,30,P,Document;P
O,I,MUNICIPAL,1,612,1008,Arial-BoldMT,#000,179,240,598,610,30,P,Document;P
O,I,décrète,1,612,1008,Arial-BoldMT,#000,245,284,598,610,30,P,Document;P
O,I,qu’il,1,612,1008,Arial-BoldMT,#000,289,312,598,610,30,P,Document;P
O,I,soit,1,612,1008,Arial-BoldMT,#000,317,336,598,610,30,P,Document;P
O,I,statué,1,612,1008,Arial-BoldMT,#000,341,374,598,610,30,P,Document;P
O,I,et,1,612,1008,Arial-BoldMT,#000,378,388,598,610,30,P,Document;P
O,I,ordonné,1,612,1008,Arial-BoldMT,#000,393,437,598,610,30,P,Document;P
O,I,par,1,612,1008,Arial-BoldMT,#000,442,459,598,610,30,P,Document;P
O,I,le,1,612,1008,Arial-BoldMT,#000,464,473,598,610,30,P,Document;P
O,I,présent,1,612,1008,Arial-BoldMT,#000,478,517,598,610,30,P,Document;P
O,I,règlement,1,612,1008,Arial-BoldMT,#000,106,159,610,622,30,P,Document;P
O,I,ce,1,612,1008,Arial-BoldMT,#000,162,175,610,622,30,P,Document;P
O,I,qui,1,612,1008,Arial-BoldMT,#000,177,194,610,622,30,P,Document;P
O,I,suit,1,612,1008,Arial-BoldMT,#000,197,217,610,622,30,P,Document;P
O,I,:,1,612,1008,Arial-BoldMT,#000,220,223,610,622,30,P,Document;P
O,B-Chapitre,CHAPITRE,1,612,1008,Arial-BoldMT,#000,92,148,641,654,32,P,Document;P
O,I,I,1,612,1008,Arial-BoldMT,#000,152,155,641,654,32,P,Document;P
O,I,–,1,612,1008,Arial-BoldMT,#000,158,164,641,654,32,P,Document;P
O,I,DISPOSITIONS,1,612,1008,Arial-BoldMT,#000,167,245,641,654,32,P,Document;P
O,I,DÉCLARATOIRES,1,612,1008,Arial-BoldMT,#000,248,343,641,654,32,P,Document;P
O,I,ET,1,612,1008,Arial-BoldMT,#000,346,360,641,654,32,P,Document;P
O,I,INTERPRÉTATIVES,1,612,1008,Arial-BoldMT,#000,363,465,641,654,32,P,Document;P
O,B-Article,Article,1,612,1008,Arial-BoldMT,#000,106,144,667,680,34,P,Document;L;LI;LBody
O,I,1,1,612,1008,Arial-BoldMT,#000,150,157,667,680,34,P,Document;L;LI;LBody
O,I,Préambule,1,612,1008,Arial-BoldMT,#000,191,248,668,680,34,P,Document;L;LI;LBody
O,B-Alinea,Le,1,612,1008,ArialMT,#000,106,119,693,705,36,P,Document;P
O,I,préambule,1,612,1008,ArialMT,#000,122,174,693,705,36,P,Document;P
O,I,fait,1,612,1008,ArialMT,#000,177,191,693,705,36,P,Document;P
O,I,partie,1,612,1008,ArialMT,#000,195,222,693,705,36,P,Document;P
O,I,intégrante,1,612,1008,ArialMT,#000,225,274,693,705,36,P,Document;P
O,I,du,1,612,1008,ArialMT,#000,277,289,693,705,36,P,Document;P
O,I,présent,1,612,1008,ArialMT,#000,292,329,693,705,36,P,Document;P
O,I,règlement.,1,612,1008,ArialMT,#000,332,384,693,705,36,P,Document;P
O,B-Article,Article,1,612,1008,Arial-BoldMT,#000,106,144,718,732,38,P,Document;L;LI;LBody
O,I,2,1,612,1008,Arial-BoldMT,#000,150,157,718,732,38,P,Document;L;LI;LBody
O,I,Objectifs,1,612,1008,Arial-BoldMT,#000,170,217,719,732,38,P,Document;L;LI;LBody
O,B-Alinea,Le,1,612,1008,ArialMT,#000,106,119,745,757,40,P,Document;P
O,I,présent,1,612,1008,ArialMT,#000,124,160,745,757,40,P,Document;P
O,I,règlement,1,612,1008,ArialMT,#000,165,214,745,757,40,P,Document;P
O,I,a,1,612,1008,ArialMT,#000,219,225,745,757,40,P,Document;P
O,I,pour,1,612,1008,ArialMT,#000,230,252,745,757,40,P,Document;P
O,I,but,1,612,1008,ArialMT,#000,257,273,745,757,40,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,277,290,745,757,40,P,Document;P
O,I,réglementer,1,612,1008,ArialMT,#000,295,353,745,757,40,P,Document;P
O,I,l’accès,1,612,1008,ArialMT,#000,358,392,745,757,40,P,Document;P
O,I,aux,1,612,1008,ArialMT,#000,397,415,745,757,40,P,Document;P
O,I,plans,1,612,1008,ArialMT,#000,420,446,745,757,40,P,Document;P
O,I,d’eau,1,612,1008,ArialMT,#000,451,478,745,757,40,P,Document;P
O,I,par,1,612,1008,ArialMT,#000,483,499,745,757,40,P,Document;P
O,I,les,1,612,1008,ArialMT,#000,504,518,745,757,40,P,Document;P
O,I,différentes,1,612,1008,ArialMT,#000,106,158,757,769,40,P,Document;P
O,I,embarcations,1,612,1008,ArialMT,#000,169,235,757,769,40,P,Document;P
O,I,prévues,1,612,1008,ArialMT,#000,246,285,757,769,40,P,Document;P
O,I,au,1,612,1008,ArialMT,#000,296,308,757,769,40,P,Document;P
O,I,présent,1,612,1008,ArialMT,#000,319,355,757,769,40,P,Document;P
O,I,règlement,1,612,1008,ArialMT,#000,366,415,757,769,40,P,Document;P
O,I,afin,1,612,1008,ArialMT,#000,426,444,757,769,40,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,455,467,757,769,40,P,Document;P
O,I,prévenir,1,612,1008,ArialMT,#000,478,517,757,769,40,P,Document;P
O,I,l’envahissement,1,612,1008,ArialMT,#000,106,185,770,782,40,P,Document;P
O,I,des,1,612,1008,ArialMT,#000,194,211,770,782,40,P,Document;P
O,I,plans,1,612,1008,ArialMT,#000,220,246,770,782,40,P,Document;P
O,I,d’eau,1,612,1008,ArialMT,#000,254,281,770,782,40,P,Document;P
O,I,par,1,612,1008,ArialMT,#000,289,305,770,782,40,P,Document;P
O,I,des,1,612,1008,ArialMT,#000,314,331,770,782,40,P,Document;P
O,I,espèces,1,612,1008,ArialMT,#000,340,381,770,782,40,P,Document;P
O,I,exotiques,1,612,1008,ArialMT,#000,389,436,770,782,40,P,Document;P
O,I,"envahissantes,",1,612,1008,ArialMT,#000,444,517,770,782,40,P,Document;P
O,I,d’assurer,1,612,1008,ArialMT,#000,106,152,782,795,40,P,Document;P
O,I,le,1,612,1008,ArialMT,#000,155,163,782,795,40,P,Document;P
O,I,maintien,1,612,1008,ArialMT,#000,167,208,782,795,40,P,Document;P
O,I,de,1,612,1008,ArialMT,#000,211,224,782,795,40,P,Document;P
O,I,la,1,612,1008,ArialMT,#000,227,235,782,795,40,P,Document;P
O,I,qualité,1,612,1008,ArialMT,#000,238,271,782,795,40,P,Document;P
