sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,30,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,232,243,54,Span,Table;TR;TD;P
O,I,M,473,1008,612,BCDEEE+ArialNarrow,#000,551,557,232,243,55,Span,Table;TR;TD;P
O,I,L/S/A,473,1008,612,BCDEEE+ArialNarrow,#000,602,620,232,243,56,Span,Table;TR;TD;P
O,I,•,473,1008,612,SymbolMT,#000,668,672,232,243,57,Span,Table;TR;TD;P
O,B-Alinea,Betula,473,1008,612,BCDEEE+ArialNarrow,#000,77,98,255,266,58,Span,Table;TR;TH;P
O,I,alleghaniensis,473,1008,612,BCDEEE+ArialNarrow,#000,100,147,255,266,58,Span,Table;TR;TH;P
O,I,Bouleau,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,255,266,59,Span,Table;TR;TD;P
O,I,jaune,473,1008,612,BCDEEE+ArialNarrow,#000,220,238,255,266,59,Span,Table;TR;TD;P
O,I,Yellow,473,1008,612,BCDEEE+ArialNarrow,#000,304,326,255,266,60,Span,Table;TR;TD;P
O,I,Birch,473,1008,612,BCDEEE+ArialNarrow,#000,328,345,255,266,60,Span,Table;TR;TD;P
O,I,S/MO,473,1008,612,BCDEEE+ArialNarrow,#000,431,450,255,266,61,Span,Table;TR;TD;P
O,I,22,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,255,266,62,Span,Table;TR;TD;P
O,I,M/E,473,1008,612,BCDEEE+ArialNarrow,#000,547,560,255,266,63,Span,Table;TR;TD;P
O,I,T,473,1008,612,BCDEEE+ArialNarrow,#000,608,613,255,266,64,Span,Table;TR;TD;P
O,B-Alinea,Betula,473,1008,612,BCDEEE+ArialNarrow,#000,77,98,278,288,66,Span,Table;TR;TH;P
O,I,papyrifera,473,1008,612,BCDEEE+ArialNarrow,#000,100,133,278,288,66,Span,Table;TR;TH;P
O,I,Bouleau,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,278,288,67,Span,Table;TR;TD;P
O,I,à,473,1008,612,BCDEEE+ArialNarrow,#000,220,224,278,288,67,Span,Table;TR;TD;P
O,I,papier,473,1008,612,BCDEEE+ArialNarrow,#000,226,247,278,288,67,Span,Table;TR;TD;P
O,I,Paper,473,1008,612,BCDEEE+ArialNarrow,#000,304,324,278,288,68,Span,Table;TR;TD;P
O,I,Birch,473,1008,612,BCDEEE+ArialNarrow,#000,326,343,278,288,68,Span,Table;TR;TD;P
O,I,S,473,1008,612,BCDEEE+ArialNarrow,#000,438,443,278,288,69,Span,Table;TR;TD;P
O,I,20,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,278,288,70,Span,Table;TR;TD;P
O,I,M/E,473,1008,612,BCDEEE+ArialNarrow,#000,547,560,278,288,71,Span,Table;TR;TD;P
O,I,S/L,473,1008,612,BCDEEE+ArialNarrow,#000,605,616,278,288,72,Span,Table;TR;TD;P
O,B-Alinea,Larix,473,1008,612,BCDEEE+ArialNarrow,#000,77,93,302,312,74,Span,Table;TR;TH;P
O,I,laricina,473,1008,612,BCDEEE+ArialNarrow,#000,96,119,302,312,74,Span,Table;TR;TH;P
O,I,Mélèze,473,1008,612,BCDEEE+ArialNarrow,#000,191,215,302,312,75,Span,Table;TR;TD;P
O,I,laricin,473,1008,612,BCDEEE+ArialNarrow,#000,217,236,302,312,75,Span,Table;TR;TD;P
O,I,Eastern,473,1008,612,BCDEEE+ArialNarrow,#000,304,330,302,312,76,Span,Table;TR;TD;P
O,I,Larch,473,1008,612,BCDEEE+ArialNarrow,#000,332,350,302,312,76,Span,Table;TR;TD;P
O,I,S,473,1008,612,BCDEEE+ArialNarrow,#000,438,443,302,312,77,Span,Table;TR;TD;P
O,I,15,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,302,312,78,Span,Table;TR;TD;P
O,I,F/E,473,1008,612,BCDEEE+ArialNarrow,#000,548,560,302,312,79,Span,Table;TR;TD;P
O,I,T,473,1008,612,BCDEEE+ArialNarrow,#000,608,613,302,312,80,Span,Table;TR;TD;P
O,I,•,473,1008,612,SymbolMT,#000,668,672,301,312,81,Span,Table;TR;TD;P
O,B-Alinea,Picea,473,1008,612,BCDEEE+ArialNarrow,#000,77,96,325,335,82,Span,Table;TR;TH;P
O,I,glauca,473,1008,612,BCDEEE+ArialNarrow,#000,98,120,325,335,82,Span,Table;TR;TH;P
O,I,Épinette,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,325,335,83,Span,Table;TR;TD;P
O,I,blanche,473,1008,612,BCDEEE+ArialNarrow,#000,220,246,325,335,83,Span,Table;TR;TD;P
O,I,White,473,1008,612,BCDEEE+ArialNarrow,#000,304,323,325,335,84,Span,Table;TR;TD;P
O,I,Spruce,473,1008,612,BCDEEE+ArialNarrow,#000,325,349,325,335,84,Span,Table;TR;TD;P
O,I,S/MO,473,1008,612,BCDEEE+ArialNarrow,#000,431,450,325,335,85,Span,Table;TR;TD;P
O,I,22,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,325,335,86,Span,Table;TR;TD;P
O,I,E/M,473,1008,612,BCDEEE+ArialNarrow,#000,547,561,325,335,87,Span,Table;TR;TD;P
O,I,L/A,473,1008,612,BCDEEE+ArialNarrow,#000,605,616,325,335,88,Span,Table;TR;TD;P
O,I,•,473,1008,612,SymbolMT,#000,668,672,325,335,89,Span,Table;TR;TD;P
O,B-Alinea,Picea,473,1008,612,BCDEEE+ArialNarrow,#000,77,96,348,358,90,Span,Table;TR;TH;P
O,I,mariana,473,1008,612,BCDEEE+ArialNarrow,#000,98,125,348,358,90,Span,Table;TR;TH;P
O,I,Épinette,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,348,358,91,Span,Table;TR;TD;P
O,I,noire,473,1008,612,BCDEEE+ArialNarrow,#000,220,236,348,358,91,Span,Table;TR;TD;P
O,I,Black,473,1008,612,BCDEEE+ArialNarrow,#000,304,322,348,358,92,Span,Table;TR;TD;P
O,I,Spruce,473,1008,612,BCDEEE+ArialNarrow,#000,324,348,348,358,92,Span,Table;TR;TD;P
O,I,S/MO/O,473,1008,612,BCDEEE+ArialNarrow,#000,427,454,348,358,93,Span,Table;TR;TD;P
O,I,22,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,348,358,94,Span,Table;TR;TD;P
O,I,E,473,1008,612,BCDEEE+ArialNarrow,#000,551,556,348,358,95,Span,Table;TR;TD;P
O,I,T,473,1008,612,BCDEEE+ArialNarrow,#000,608,613,348,358,96,Span,Table;TR;TD;P
O,B-Alinea,Pinus,473,1008,612,BCDEEE+ArialNarrow,#000,77,96,371,382,98,Span,Table;TR;TH;P
O,I,resinosa,473,1008,612,BCDEEE+ArialNarrow,#000,98,126,371,382,98,Span,Table;TR;TH;P
O,I,Pin,473,1008,612,BCDEEE+ArialNarrow,#000,191,202,371,382,99,Span,Table;TR;TD;P
O,I,rouge,473,1008,612,BCDEEE+ArialNarrow,#000,204,222,371,382,99,Span,Table;TR;TD;P
O,I,Red,473,1008,612,BCDEEE+ArialNarrow,#000,304,318,371,382,100,Span,Table;TR;TD;P
O,I,Pine,473,1008,612,BCDEEE+ArialNarrow,#000,320,335,371,382,100,Span,Table;TR;TD;P
O,I,S/MO/O,473,1008,612,BCDEEE+ArialNarrow,#000,427,454,371,382,101,Span,Table;TR;TD;P
O,I,30,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,371,382,102,Span,Table;TR;TD;P
O,I,M/F,473,1008,612,BCDEEE+ArialNarrow,#000,548,560,371,382,103,Span,Table;TR;TD;P
O,I,S/G/L,473,1008,612,BCDEEE+ArialNarrow,#000,601,620,371,382,104,Span,Table;TR;TD;P
O,I,•,473,1008,612,SymbolMT,#000,668,672,371,382,105,Span,Table;TR;TD;P
O,B-Alinea,Pinus,473,1008,612,BCDEEE+ArialNarrow,#000,77,96,394,405,106,Span,Table;TR;TH;P
O,I,strobus,473,1008,612,BCDEEE+ArialNarrow,#000,98,122,394,405,106,Span,Table;TR;TH;P
O,I,Pin,473,1008,612,BCDEEE+ArialNarrow,#000,191,202,394,405,107,Span,Table;TR;TD;P
O,I,blanc,473,1008,612,BCDEEE+ArialNarrow,#000,204,221,394,405,107,Span,Table;TR;TD;P
O,I,Eastern,473,1008,612,BCDEEE+ArialNarrow,#000,304,330,394,405,108,Span,Table;TR;TD;P
O,I,White,473,1008,612,BCDEEE+ArialNarrow,#000,332,351,394,405,108,Span,Table;TR;TD;P
O,I,Pine,473,1008,612,BCDEEE+ArialNarrow,#000,353,367,394,405,108,Span,Table;TR;TD;P
O,I,S/MO,473,1008,612,BCDEEE+ArialNarrow,#000,431,450,394,405,109,Span,Table;TR;TD;P
O,I,30,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,394,405,110,Span,Table;TR;TD;P
O,I,M/F,473,1008,612,BCDEEE+ArialNarrow,#000,548,560,394,405,111,Span,Table;TR;TD;P
O,I,LS,473,1008,612,BCDEEE+ArialNarrow,#000,606,615,394,405,112,Span,Table;TR;TD;P
O,B-Alinea,Populus,473,1008,612,BCDEEE+ArialNarrow,#000,77,104,417,427,114,Span,Table;TR;TH;P
O,I,balsamifera,473,1008,612,BCDEEE+ArialNarrow,#000,106,144,417,427,114,Span,Table;TR;TH;P
O,I,Peuplier,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,417,427,115,Span,Table;TR;TD;P
O,I,baumier,473,1008,612,BCDEEE+ArialNarrow,#000,220,247,417,427,115,Span,Table;TR;TD;P
O,I,Balsam,473,1008,612,BCDEEE+ArialNarrow,#000,304,329,417,427,116,Span,Table;TR;TD;P
O,I,Poplar,473,1008,612,BCDEEE+ArialNarrow,#000,331,352,417,427,116,Span,Table;TR;TD;P
O,I,S,473,1008,612,BCDEEE+ArialNarrow,#000,438,443,417,427,117,Span,Table;TR;TD;P
O,I,22,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,417,427,118,Span,Table;TR;TD;P
O,I,E/M,473,1008,612,BCDEEE+ArialNarrow,#000,547,561,417,427,119,Span,Table;TR;TD;P
O,I,T,473,1008,612,BCDEEE+ArialNarrow,#000,608,613,417,427,120,Span,Table;TR;TD;P
O,I,Populus,473,1008,612,BCDEEE+ArialNarrow,#000,77,104,441,451,122,Span,Table;TR;TH;P
O,I,deltoides,473,1008,612,BCDEEE+ArialNarrow,#000,106,136,441,451,122,Span,Table;TR;TH;P
O,I,Peuplier,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,441,451,123,Span,Table;TR;TD;P
O,I,deltoïde,473,1008,612,BCDEEE+ArialNarrow,#000,220,246,441,451,123,Span,Table;TR;TD;P
O,I,Eastern,473,1008,612,BCDEEE+ArialNarrow,#000,304,330,441,451,124,Span,Table;TR;TD;P
O,I,Cottonwood,473,1008,612,BCDEEE+ArialNarrow,#000,332,371,441,451,124,Span,Table;TR;TD;P
O,I,S,473,1008,612,BCDEEE+ArialNarrow,#000,438,443,441,451,125,Span,Table;TR;TD;P
O,I,30,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,441,451,126,Span,Table;TR;TD;P
O,I,E/M,473,1008,612,BCDEEE+ArialNarrow,#000,547,561,441,451,127,Span,Table;TR;TD;P
O,I,T,473,1008,612,BCDEEE+ArialNarrow,#000,608,613,441,451,128,Span,Table;TR;TD;P
O,I,•,473,1008,612,SymbolMT,#000,668,672,440,451,129,Span,Table;TR;TD;P
O,B-Alinea,Populus,473,1008,612,BCDEEE+ArialNarrow,#000,77,104,464,474,130,Span,Table;TR;TH;P
O,I,grandidentata,473,1008,612,BCDEEE+ArialNarrow,#000,106,151,464,474,130,Span,Table;TR;TH;P
O,I,Peuplier,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,464,474,131,Span,Table;TR;TD;P
O,I,à,473,1008,612,BCDEEE+ArialNarrow,#000,220,224,464,474,131,Span,Table;TR;TD;P
O,I,grandes,473,1008,612,BCDEEE+ArialNarrow,#000,226,253,464,474,131,Span,Table;TR;TD;P
O,I,dents,473,1008,612,BCDEEE+ArialNarrow,#000,255,273,464,474,131,Span,Table;TR;TD;P
O,I,Large-Toothed,473,1008,612,BCDEEE+ArialNarrow,#000,304,353,464,474,132,Span,Table;TR;TD;P
O,I,Aspen,473,1008,612,BCDEEE+ArialNarrow,#000,355,376,464,474,132,Span,Table;TR;TD;P
O,I,S,473,1008,612,BCDEEE+ArialNarrow,#000,438,443,464,474,133,Span,Table;TR;TD;P
O,I,22,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,464,474,134,Span,Table;TR;TD;P
O,I,E/M,473,1008,612,BCDEEE+ArialNarrow,#000,547,561,464,474,135,Span,Table;TR;TD;P
O,I,T,473,1008,612,BCDEEE+ArialNarrow,#000,608,613,464,474,136,Span,Table;TR;TD;P
O,B-Alinea,Populus,473,1008,612,BCDEEE+ArialNarrow,#000,77,104,486,497,138,Span,Table;TR;TH;P
O,I,tremuloides,473,1008,612,BCDEEE+ArialNarrow,#000,106,144,486,497,138,Span,Table;TR;TH;P
O,I,Peuplier,473,1008,612,BCDEEE+ArialNarrow,#000,191,218,486,497,139,Span,Table;TR;TD;P
O,I,faux-tremble,473,1008,612,BCDEEE+ArialNarrow,#000,220,261,486,497,139,Span,Table;TR;TD;P
O,I,Trembling,473,1008,612,BCDEEE+ArialNarrow,#000,304,337,486,497,140,Span,Table;TR;TD;P
O,I,Aspen,473,1008,612,BCDEEE+ArialNarrow,#000,339,360,486,497,140,Span,Table;TR;TD;P
O,I,S,473,1008,612,BCDEEE+ArialNarrow,#000,438,443,486,497,141,Span,Table;TR;TD;P
O,I,15,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,486,497,142,Span,Table;TR;TD;P
O,I,E/M,473,1008,612,BCDEEE+ArialNarrow,#000,547,561,486,497,143,Span,Table;TR;TD;P
O,I,T,473,1008,612,BCDEEE+ArialNarrow,#000,608,613,486,497,144,Span,Table;TR;TD;P
O,B-Alinea,Prunus,473,1008,612,BCDEEE+ArialNarrow,#000,77,101,509,519,146,Span,Table;TR;TH;P
O,I,serotina,473,1008,612,BCDEEE+ArialNarrow,#000,103,129,509,519,146,Span,Table;TR;TH;P
O,I,Cerisier,473,1008,612,BCDEEE+ArialNarrow,#000,191,216,509,519,147,Span,Table;TR;TD;P
O,I,tardif,473,1008,612,BCDEEE+ArialNarrow,#000,218,235,509,519,147,Span,Table;TR;TD;P
O,I,Rum,473,1008,612,BCDEEE+ArialNarrow,#000,304,320,509,519,148,Span,Table;TR;TD;P
O,I,Cherry,473,1008,612,BCDEEE+ArialNarrow,#000,322,344,509,519,148,Span,Table;TR;TD;P
O,I,S,473,1008,612,BCDEEE+ArialNarrow,#000,438,443,509,519,149,Span,Table;TR;TD;P
O,I,22,473,1008,612,BCDEEE+ArialNarrow,#000,493,501,509,519,150,Span,Table;TR;TD;P
O,I,M/F,473,1008,612,BCDEEE+ArialNarrow,#000,548,560,509,519,151,Span,Table;TR;TD;P
O,I,S/L,473,1008,612,BCDEEE+ArialNarrow,#000,605,616,509,519,152,Span,Table;TR;TD;P
O,B-Tete,Règlement,474,1008,612,BCDEEE+ArialNarrow,#777,72,104,35,45,,Artifact,
O,I,de,474,1008,612,BCDEEE+ArialNarrow,#777,106,113,35,45,,Artifact,
O,I,zonage,474,1008,612,BCDEEE+ArialNarrow,#777,115,136,35,45,,Artifact,
O,I,1314-2021-Z,474,1008,612,BCDEEE+ArialNarrow,#777,138,176,35,45,,Artifact,
O,I,Annexe,474,1008,612,BCDEEE+ArialNarrow,#777,649,671,35,45,,Artifact,
O,I,C,474,1008,612,BCDEEE+ArialNarrow,#777,673,678,35,45,,Artifact,
O,I,–,474,1008,612,BCDMEE+ArialNarrow,#777,680,684,35,45,,Artifact,
O,I,Liste,474,1008,612,BCDEEE+ArialNarrow,#777,685,699,35,45,,Artifact,
O,I,des,474,1008,612,BCDEEE+ArialNarrow,#777,701,712,35,45,,Artifact,
O,I,"arbres,",474,1008,612,BCDEEE+ArialNarrow,#777,713,734,35,45,,Artifact,
O,I,arbustes,474,1008,612,BCDEEE+ArialNarrow,#777,736,761,35,45,,Artifact,
O,I,et,474,1008,612,BCDEEE+ArialNarrow,#777,763,768,35,45,,Artifact,
O,I,plantes,474,1008,612,BCDEEE+ArialNarrow,#777,770,791,35,45,,Artifact,
O,I,recommandées,474,1008,612,BCDEEE+ArialNarrow,#777,793,838,35,45,,Artifact,
O,I,pour,474,1008,612,BCDEEE+ArialNarrow,#777,840,853,35,45,,Artifact,
O,I,la,474,1008,612,BCDEEE+ArialNarrow,#777,855,860,35,45,,Artifact,
O,I,revégétalisation,474,1008,612,BCDEEE+ArialNarrow,#777,862,908,35,45,,Artifact,
O,I,de,474,1008,612,BCDEEE+ArialNarrow,#777,910,917,35,45,,Artifact,
O,I,la,474,1008,612,BCDEEE+ArialNarrow,#777,919,924,35,45,,Artifact,
O,I,rive,474,1008,612,BCDEEE+ArialNarrow,#777,926,936,35,45,,Artifact,
O,B-Pied,474,474,1008,612,BCDEEE+ArialNarrow,#000,925,936,555,564,,Artifact,
O,B-Alinea,Quercus,474,1008,612,BCDEEE+ArialNarrow,#000,77,105,92,102,0,Span,Table;TR;TH;P
O,I,macrocarpa,474,1008,612,BCDEEE+ArialNarrow,#000,107,146,92,102,0,Span,Table;TR;TH;P
O,I,Chêne,474,1008,612,BCDEEE+ArialNarrow,#000,191,212,92,102,1,Span,Table;TR;TD;P
O,I,à,474,1008,612,BCDEEE+ArialNarrow,#000,215,219,92,102,1,Span,Table;TR;TD;P
O,I,gros,474,1008,612,BCDEEE+ArialNarrow,#000,221,235,92,102,1,Span,Table;TR;TD;P
O,I,fruits,474,1008,612,BCDEEE+ArialNarrow,#000,237,253,92,102,1,Span,Table;TR;TD;P
O,I,Bur,474,1008,612,BCDEEE+ArialNarrow,#000,304,316,92,102,2,Span,Table;TR;TD;P
O,I,Oak,474,1008,612,BCDEEE+ArialNarrow,#000,318,331,92,102,2,Span,Table;TR;TD;P
O,I,S,474,1008,612,BCDEEE+ArialNarrow,#000,438,443,92,102,3,Span,Table;TR;TD;P
O,I,30,474,1008,612,BCDEEE+ArialNarrow,#000,493,501,92,102,4,Span,Table;TR;TD;P
O,I,M,474,1008,612,BCDEEE+ArialNarrow,#000,551,557,92,102,5,Span,Table;TR;TD;P
O,I,T,474,1008,612,BCDEEE+ArialNarrow,#000,608,613,92,102,6,Span,Table;TR;TD;P
