sequence,segment,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,mcid,mctag,tagstack
O,I,révisé,12,612,792,AWCOTD+ArialMT,#000,430,456,165,176,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,459,470,165,176,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,473,481,165,176,,,
O,I,Ville,12,612,792,AWCOTD+ArialMT,#000,484,502,165,176,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,505,516,165,176,,,
O,I,Laval,12,612,792,AWCOTD+ArialMT,#000,519,543,165,176,,,
O,I,(Règlement,12,612,792,AWCOTD+ArialMT,#000,34,86,177,188,,,
O,I,S.A.D.R.-1,12,612,792,AWCOTD+ArialMT,#000,88,136,177,188,,,
O,I,—,12,612,792,AWCOTD+ArialMT,#000,139,149,177,188,,,
O,I,Révisant,12,612,792,AWCOTD+ArialMT,#000,152,191,177,188,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,194,201,177,188,,,
O,I,schéma,12,612,792,AWCOTD+ArialMT,#000,204,239,177,188,,,
O,I,d’aménagement,12,612,792,AWCOTD+ArialMT,#000,242,314,177,188,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,316,325,177,188,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,327,339,177,188,,,
O,I,développement,12,612,792,AWCOTD+ArialMT,#000,341,410,177,188,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,413,424,177,188,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,426,434,177,188,,,
O,I,Ville,12,612,792,AWCOTD+ArialMT,#000,437,456,177,188,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,458,470,177,188,,,
O,I,Laval),12,612,792,AWCOTD+ArialMT,#000,472,500,177,188,,,
O,I,(SADR),12,612,792,AWCOTD+ArialMT,#000,502,537,177,188,,,
O,I,consti-,12,612,792,AWCOTD+ArialMT,#000,540,569,177,188,,,
O,I,tue,12,612,792,AWCOTD+ArialMT,#000,34,48,190,201,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,51,58,190,201,,,
O,I,principal,12,612,792,AWCOTD+ArialMT,#000,61,98,190,201,,,
O,I,document,12,612,792,AWCOTD+ArialMT,#000,101,145,190,201,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,148,159,190,201,,,
O,I,planification,12,612,792,AWCOTD+ArialMT,#000,162,215,190,201,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,217,229,190,201,,,
O,I,son,12,612,792,AWCOTD+ArialMT,#000,231,247,190,201,,,
O,I,territoire.,12,612,792,AWCOTD+ArialMT,#000,250,290,190,201,,,
O,I,Découlant,12,612,792,AWCOTD+ArialMT,#000,292,337,190,201,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,340,351,190,201,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,354,362,190,201,,,
O,I,vision,12,612,792,AWCOTD+ArialMT,#000,365,390,190,201,,,
O,I,stratégique,12,612,792,AWCOTD+ArialMT,#000,393,443,190,201,,,
O,I,«,12,612,792,AWCOTD+ArialMT,#000,445,451,190,201,,,
O,I,Urbaine,12,612,792,AWCOTD+ArialMT,#000,454,489,190,201,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,491,503,190,201,,,
O,I,"nature,",12,612,792,AWCOTD+ArialMT,#000,505,536,190,201,,,
O,I,Laval,12,612,792,AWCOTD+ArialMT,#000,539,563,190,201,,,
O,I,2035,12,612,792,AWCOTD+ArialMT,#000,34,56,202,213,,,
O,I,"»,",12,612,792,AWCOTD+ArialMT,#000,59,67,202,213,,,
O,I,dont,12,612,792,AWCOTD+ArialMT,#000,70,90,202,213,,,
O,I,l’horizon,12,612,792,AWCOTD+ArialMT,#000,92,130,202,213,,,
O,I,s’étend,12,612,792,AWCOTD+ArialMT,#000,132,165,202,213,,,
O,I,sur,12,612,792,AWCOTD+ArialMT,#000,167,181,202,213,,,
O,I,20,12,612,792,AWCOTD+ArialMT,#000,184,195,202,213,,,
O,I,"ans,",12,612,792,AWCOTD+ArialMT,#000,198,217,202,213,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,220,227,202,213,,,
O,I,SADR,12,612,792,AWCOTD+ArialMT,#000,230,258,202,213,,,
O,I,représente,12,612,792,AWCOTD+ArialMT,#000,261,309,202,213,,,
O,I,pour,12,612,792,AWCOTD+ArialMT,#000,311,331,202,213,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,334,342,202,213,,,
O,I,Ville,12,612,792,AWCOTD+ArialMT,#000,345,363,202,213,,,
O,I,les,12,612,792,AWCOTD+ArialMT,#000,366,379,202,213,,,
O,I,assises,12,612,792,AWCOTD+ArialMT,#000,382,415,202,213,,,
O,I,sur,12,612,792,AWCOTD+ArialMT,#000,418,432,202,213,,,
O,I,lesquelles,12,612,792,AWCOTD+ArialMT,#000,435,479,202,213,,,
O,I,s’appuient,12,612,792,AWCOTD+ArialMT,#000,482,527,202,213,,,
O,I,les,12,612,792,AWCOTD+ArialMT,#000,530,543,202,213,,,
O,I,balises,12,612,792,AWCOTD+ArialMT,#000,546,577,202,213,,,
O,I,d’aménagement,12,612,792,AWCOTD+ArialMT,#000,34,106,215,226,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,108,120,215,226,,,
O,I,développement,12,612,792,AWCOTD+ArialMT,#000,122,191,215,226,,,
O,I,futur,12,612,792,AWCOTD+ArialMT,#000,194,214,215,226,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,216,227,215,226,,,
O,I,son,12,612,792,AWCOTD+ArialMT,#000,230,246,215,226,,,
O,I,territoire.,12,612,792,AWCOTD+ArialMT,#000,249,289,215,226,,,
O,B-Alinea,En,12,612,792,AWCOTD+ArialMT,#000,34,46,238,249,,,
O,I,vertu,12,612,792,AWCOTD+ArialMT,#000,49,71,238,249,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,74,85,238,249,,,
O,I,la,12,612,792,AEAUKO+Arial-ItalicMT,#000,88,96,238,249,,,
O,I,Loi,12,612,792,AEAUKO+Arial-ItalicMT,#000,98,112,238,249,,,
O,I,sur,12,612,792,AEAUKO+Arial-ItalicMT,#000,115,129,238,249,,,
O,I,l'aménagement,12,612,792,AEAUKO+Arial-ItalicMT,#000,131,199,238,249,,,
O,I,et,12,612,792,AEAUKO+Arial-ItalicMT,#000,202,210,238,249,,,
O,I,l'urbanisme,12,612,792,AWCOTD+ArialMT,#000,213,264,238,249,,,
O,I,"(RLRQ,",12,612,792,AWCOTD+ArialMT,#000,267,301,238,249,,,
O,I,c.,12,612,792,AWCOTD+ArialMT,#000,304,311,238,249,,,
O,I,"A-19.1),",12,612,792,AWCOTD+ArialMT,#000,314,350,238,249,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,352,360,238,249,,,
O,I,Ville,12,612,792,AWCOTD+ArialMT,#000,363,382,238,249,,,
O,I,doit,12,612,792,AWCOTD+ArialMT,#000,384,401,238,249,,,
O,I,rendre,12,612,792,AWCOTD+ArialMT,#000,403,432,238,249,,,
O,I,ses,12,612,792,AWCOTD+ArialMT,#000,435,451,238,249,,,
O,I,règlements,12,612,792,AWCOTD+ArialMT,#000,453,503,238,249,,,
O,I,d’urbanisme,12,612,792,AWCOTD+ArialMT,#000,506,560,238,249,,,
O,I,conformes,12,612,792,AWCOTD+ArialMT,#000,34,81,251,262,,,
O,I,aux,12,612,792,AWCOTD+ArialMT,#000,83,100,251,262,,,
O,I,objectifs,12,612,792,AWCOTD+ArialMT,#000,102,139,251,262,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,142,153,251,262,,,
O,I,SADR,12,612,792,AWCOTD+ArialMT,#000,156,184,251,262,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,186,195,251,262,,,
O,I,aux,12,612,792,AWCOTD+ArialMT,#000,197,214,251,262,,,
O,I,dispositions,12,612,792,AWCOTD+ArialMT,#000,216,269,251,262,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,271,282,251,262,,,
O,I,son,12,612,792,AWCOTD+ArialMT,#000,285,301,251,262,,,
O,I,document,12,612,792,AWCOTD+ArialMT,#000,304,348,251,262,,,
O,I,complémentaire.,12,612,792,AWCOTD+ArialMT,#000,351,425,251,262,,,
O,I,Compte,12,612,792,AWCOTD+ArialMT,#000,428,463,251,262,,,
O,I,tenu,12,612,792,AWCOTD+ArialMT,#000,465,485,251,262,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,488,499,251,262,,,
O,I,sa,12,612,792,AWCOTD+ArialMT,#000,501,512,251,262,,,
O,I,vision,12,612,792,AWCOTD+ArialMT,#000,515,540,251,262,,,
O,I,stratégique,12,612,792,AWCOTD+ArialMT,#000,34,83,263,274,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,86,95,263,274,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,97,109,263,274,,,
O,I,l’ampleur,12,612,792,AWCOTD+ArialMT,#000,111,152,263,274,,,
O,I,des,12,612,792,AWCOTD+ArialMT,#000,155,171,263,274,,,
O,I,modifications,12,612,792,AWCOTD+ArialMT,#000,174,232,263,274,,,
O,I,à,12,612,792,AWCOTD+ArialMT,#000,235,240,263,274,,,
O,I,apporter,12,612,792,AWCOTD+ArialMT,#000,243,280,263,274,,,
O,I,à,12,612,792,AWCOTD+ArialMT,#000,283,289,263,274,,,
O,I,ses,12,612,792,AWCOTD+ArialMT,#000,291,307,263,274,,,
O,I,règlements,12,612,792,AWCOTD+ArialMT,#000,310,359,263,274,,,
O,I,d’urbanisme,12,612,792,AWCOTD+ArialMT,#000,362,416,263,274,,,
O,I,"existants,",12,612,792,AWCOTD+ArialMT,#000,419,461,263,274,,,
O,I,lesquels,12,612,792,AWCOTD+ArialMT,#000,464,501,263,274,,,
O,I,sont,12,612,792,AWCOTD+ArialMT,#000,504,523,263,274,,,
O,I,"désuets,",12,612,792,AWCOTD+ArialMT,#000,525,563,263,274,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,566,574,263,274,,,
O,I,Ville,12,612,792,AWCOTD+ArialMT,#000,34,53,276,287,,,
O,I,a,12,612,792,AWCOTD+ArialMT,#000,56,61,276,287,,,
O,I,décidé,12,612,792,AWCOTD+ArialMT,#000,64,93,276,287,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,96,107,276,287,,,
O,I,les,12,612,792,AWCOTD+ArialMT,#000,110,123,276,287,,,
O,I,remplacer.,12,612,792,ADIXIG+Arial-BoldMT,#000,126,172,276,287,,,
O,B-Titre,Règlement,12,612,792,ADIXIG+Arial-BoldMT,#000,34,90,302,314,,,
O,I,d'urbanisme,12,612,792,ADIXIG+Arial-BoldMT,#000,93,158,302,314,,,
O,I,unifié,12,612,792,AWCOTD+ArialMT,#000,161,191,302,314,,,
O,B-Alinea,Afin,12,612,792,AWCOTD+ArialMT,#000,34,51,316,328,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,54,65,316,328,,,
O,I,faciliter,12,612,792,AWCOTD+ArialMT,#000,68,100,316,328,,,
O,I,l’utilisation,12,612,792,AWCOTD+ArialMT,#000,102,148,316,328,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,151,160,316,328,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,162,170,316,328,,,
O,I,compréhension,12,612,792,AWCOTD+ArialMT,#000,173,241,316,328,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,244,255,316,328,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,258,266,316,328,,,
O,I,réglementation,12,612,792,AWCOTD+ArialMT,#000,269,335,316,328,,,
O,I,"d’urbanisme,",12,612,792,AWCOTD+ArialMT,#000,337,395,316,328,,,
O,I,les,12,612,792,AWCOTD+ArialMT,#000,397,410,316,328,,,
O,I,principaux,12,612,792,AWCOTD+ArialMT,#000,413,459,316,328,,,
O,I,outils,12,612,792,AWCOTD+ArialMT,#000,461,485,316,328,,,
O,I,urbanistiques,12,612,792,AWCOTD+ArialMT,#000,488,547,316,328,,,
O,I,ont,12,612,792,AWCOTD+ArialMT,#000,550,564,316,328,,,
O,I,été,12,612,792,AWCOTD+ArialMT,#000,34,48,329,340,,,
O,I,unifiés,12,612,792,AWCOTD+ArialMT,#000,51,80,329,340,,,
O,I,au,12,612,792,AWCOTD+ArialMT,#000,82,93,329,340,,,
O,I,sein,12,612,792,AWCOTD+ArialMT,#000,96,115,329,340,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,117,129,329,340,,,
O,I,seul,12,612,792,AWCOTD+ArialMT,#000,131,150,329,340,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,152,161,329,340,,,
O,I,même,12,612,792,AWCOTD+ArialMT,#000,164,191,329,340,,,
O,I,présent,12,612,792,AWCOTD+ArialMT,#000,194,227,329,340,,,
O,I,règlement.,12,612,792,ADIXIG+Arial-BoldMT,#000,230,277,329,340,,,
O,B-Alinea,Orientations,12,612,792,ADIXIG+Arial-BoldMT,#000,34,99,355,367,,,
O,I,de,12,612,792,ADIXIG+Arial-BoldMT,#000,102,115,355,367,,,
O,I,développement,12,612,792,ADIXIG+Arial-BoldMT,#000,118,198,355,367,,,
O,I,durable,12,612,792,AWCOTD+ArialMT,#000,202,241,355,367,,,
O,B-Alinea,Ce,12,612,792,AWCOTD+ArialMT,#000,34,47,370,381,,,
O,I,règlement,12,612,792,AWCOTD+ArialMT,#000,50,94,370,381,,,
O,I,vise,12,612,792,AWCOTD+ArialMT,#000,97,115,370,381,,,
O,I,principalement,12,612,792,AWCOTD+ArialMT,#000,117,182,370,381,,,
O,I,à,12,612,792,AWCOTD+ArialMT,#000,185,191,370,381,,,
O,I,répondre,12,612,792,AWCOTD+ArialMT,#000,194,234,370,381,,,
O,I,aux,12,612,792,AWCOTD+ArialMT,#000,236,252,370,381,,,
O,I,objectifs,12,612,792,AWCOTD+ArialMT,#000,255,292,370,381,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,295,306,370,381,,,
O,I,SADR,12,612,792,AWCOTD+ArialMT,#000,309,336,370,381,,,
O,I,qui,12,612,792,AWCOTD+ArialMT,#000,339,352,370,381,,,
O,I,découlent,12,612,792,AWCOTD+ArialMT,#000,355,399,370,381,,,
O,I,des,12,612,792,AWCOTD+ArialMT,#000,401,418,370,381,,,
O,I,3,12,612,792,AWCOTD+ArialMT,#000,420,426,370,381,,,
O,I,grandes,12,612,792,AWCOTD+ArialMT,#000,429,465,370,381,,,
O,I,orientations,12,612,792,AWCOTD+ArialMT,#000,468,519,370,381,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,522,533,370,381,,,
O,I,l’aména-,12,612,792,AWCOTD+ArialMT,#000,536,574,370,381,,,
O,I,gement,12,612,792,AWCOTD+ArialMT,#000,34,67,382,393,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,70,81,382,393,,,
O,I,"territoire,",12,612,792,AWCOTD+ArialMT,#000,84,123,382,393,,,
O,I,à,12,612,792,AWCOTD+ArialMT,#000,126,132,382,393,,,
O,I,savoir,12,612,792,AWCOTD+ArialMT,#000,135,161,382,393,,,
O,I,:,12,612,792,AWCOTD+ArialMT,#000,164,167,382,393,,,
O,B-Liste,1.,12,612,792,AWCOTD+ArialMT,#000,34,42,406,417,,,
O,I,gérer,12,612,792,AWCOTD+ArialMT,#000,54,77,406,417,,,
O,I,l’occupation,12,612,792,AWCOTD+ArialMT,#000,80,133,406,417,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,136,147,406,417,,,
O,I,territoire,12,612,792,AWCOTD+ArialMT,#000,150,186,406,417,,,
O,I,lavallois,12,612,792,AWCOTD+ArialMT,#000,189,225,406,417,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,227,239,406,417,,,
O,I,façon,12,612,792,AWCOTD+ArialMT,#000,241,266,406,417,,,
O,I,écoresponsable;,12,612,792,AWCOTD+ArialMT,#000,269,342,406,417,,,
O,B-Liste,2.,12,612,792,AWCOTD+ArialMT,#000,34,42,419,430,,,
O,I,stimuler,12,612,792,AWCOTD+ArialMT,#000,54,89,419,430,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,92,100,419,430,,,
O,I,promouvoir,12,612,792,AWCOTD+ArialMT,#000,103,153,419,430,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,156,163,419,430,,,
O,I,"dynamisme,",12,612,792,AWCOTD+ArialMT,#000,166,220,419,430,,,
O,I,l’innovation,12,612,792,AWCOTD+ArialMT,#000,223,273,419,430,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,276,284,419,430,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,287,295,419,430,,,
O,I,caractère,12,612,792,AWCOTD+ArialMT,#000,297,339,419,430,,,
O,I,identitaire,12,612,792,AWCOTD+ArialMT,#000,342,385,419,430,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,388,399,419,430,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,402,410,419,430,,,
O,I,Ville;,12,612,792,AWCOTD+ArialMT,#000,412,434,419,430,,,
O,B-Liste,3.,12,612,792,AWCOTD+ArialMT,#000,34,42,433,444,,,
O,I,créer,12,612,792,AWCOTD+ArialMT,#000,54,77,433,444,,,
O,I,des,12,612,792,AWCOTD+ArialMT,#000,80,96,433,444,,,
O,I,milieux,12,612,792,AWCOTD+ArialMT,#000,98,130,433,444,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,132,143,433,444,,,
O,I,vie,12,612,792,AWCOTD+ArialMT,#000,146,159,433,444,,,
O,I,"complets,",12,612,792,AWCOTD+ArialMT,#000,162,205,433,444,,,
O,I,inclusifs,12,612,792,AWCOTD+ArialMT,#000,207,243,433,444,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,246,254,433,444,,,
O,I,à,12,612,792,AWCOTD+ArialMT,#000,257,262,433,444,,,
O,I,échelle,12,612,792,AWCOTD+ArialMT,#000,265,297,433,444,,,
O,I,humaine.,12,612,792,AWCOTD+ArialMT,#000,300,341,433,444,,,
O,B-Alinea,Ce,12,612,792,AWCOTD+ArialMT,#000,34,47,456,467,,,
O,I,règlement,12,612,792,AWCOTD+ArialMT,#000,50,94,456,467,,,
O,I,vise,12,612,792,AWCOTD+ArialMT,#000,97,115,456,467,,,
O,I,également,12,612,792,AWCOTD+ArialMT,#000,117,164,456,467,,,
O,I,à,12,612,792,AWCOTD+ArialMT,#000,167,172,456,467,,,
O,I,mettre,12,612,792,AWCOTD+ArialMT,#000,175,204,456,467,,,
O,I,en,12,612,792,AWCOTD+ArialMT,#000,206,217,456,467,,,
O,I,"œuvre,",12,612,792,AWCOTD+ArialMT,#000,220,252,456,467,,,
O,I,dans,12,612,792,AWCOTD+ArialMT,#000,255,276,456,467,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,279,287,456,467,,,
O,I,foulée,12,612,792,AWCOTD+ArialMT,#000,290,317,456,467,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,320,331,456,467,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,334,341,456,467,,,
O,I,vision,12,612,792,AWCOTD+ArialMT,#000,344,370,456,467,,,
O,I,stratégique,12,612,792,AWCOTD+ArialMT,#000,372,422,456,467,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,425,436,456,467,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,439,446,456,467,,,
O,I,"Ville,",12,612,792,AWCOTD+ArialMT,#000,449,471,456,467,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,473,481,456,467,,,
O,I,concept,12,612,792,AWCOTD+ArialMT,#000,484,519,456,467,,,
O,I,d’organisa-,12,612,792,AWCOTD+ArialMT,#000,522,571,456,467,,,
O,I,tion,12,612,792,AWCOTD+ArialMT,#000,34,50,469,480,,,
O,I,spatiale,12,612,792,AWCOTD+ArialMT,#000,53,87,469,480,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,90,101,469,480,,,
O,I,SADR,12,612,792,AWCOTD+ArialMT,#000,104,132,469,480,,,
O,I,qui,12,612,792,AWCOTD+ArialMT,#000,135,148,469,480,,,
O,I,a,12,612,792,AWCOTD+ArialMT,#000,151,156,469,480,,,
O,I,été,12,612,792,AWCOTD+ArialMT,#000,159,173,469,480,,,
O,I,élaboré,12,612,792,AWCOTD+ArialMT,#000,176,209,469,480,,,
O,I,à,12,612,792,AWCOTD+ArialMT,#000,212,217,469,480,,,
O,I,partir,12,612,792,AWCOTD+ArialMT,#000,220,243,469,480,,,
O,I,des,12,612,792,AWCOTD+ArialMT,#000,246,262,469,480,,,
O,I,4,12,612,792,AWCOTD+ArialMT,#000,265,270,469,480,,,
O,I,idées,12,612,792,AWCOTD+ArialMT,#000,273,297,469,480,,,
O,I,maîtresses,12,612,792,AWCOTD+ArialMT,#000,300,349,469,480,,,
O,I,suivantes,12,612,792,AWCOTD+ArialMT,#000,351,394,469,480,,,
O,I,:,12,612,792,AWCOTD+ArialMT,#000,396,399,469,480,,,
O,B-Liste,1.,12,612,792,AWCOTD+ArialMT,#000,34,42,492,503,,,
O,I,l’équilibre,12,612,792,AWCOTD+ArialMT,#000,54,96,492,503,,,
O,I,entre,12,612,792,AWCOTD+ArialMT,#000,99,122,492,503,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,125,132,492,503,,,
O,I,développement,12,612,792,AWCOTD+ArialMT,#000,135,204,492,503,,,
O,I,urbain,12,612,792,AWCOTD+ArialMT,#000,206,234,492,503,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,237,245,492,503,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,248,256,492,503,,,
O,I,préservation,12,612,792,AWCOTD+ArialMT,#000,259,314,492,503,,,
O,I,des,12,612,792,AWCOTD+ArialMT,#000,316,332,492,503,,,
O,I,milieux,12,612,792,AWCOTD+ArialMT,#000,335,366,492,503,,,
O,I,naturels,12,612,792,AWCOTD+ArialMT,#000,369,405,492,503,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,407,416,492,503,,,
O,I,agricoles,12,612,792,AWCOTD+ArialMT,#000,419,459,492,503,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,461,470,492,503,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,473,484,492,503,,,
O,I,patrimoine;,12,612,792,AWCOTD+ArialMT,#000,486,536,492,503,,,
O,B-Liste,2.,12,612,792,AWCOTD+ArialMT,#000,34,42,505,517,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,54,62,505,517,,,
O,I,complémentarité,12,612,792,AWCOTD+ArialMT,#000,65,138,505,517,,,
O,I,entre,12,612,792,AWCOTD+ArialMT,#000,141,164,505,517,,,
O,I,les,12,612,792,AWCOTD+ArialMT,#000,167,180,505,517,,,
O,I,pôles,12,612,792,AWCOTD+ArialMT,#000,182,206,505,517,,,
O,I,de,12,612,792,AWCOTD+ArialMT,#000,209,220,505,517,,,
O,I,quartier,12,612,792,AWCOTD+ArialMT,#000,223,257,505,517,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,260,268,505,517,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,271,279,505,517,,,
O,I,centre-ville;,12,612,792,AWCOTD+ArialMT,#000,281,332,505,517,,,
O,B-Liste,3.,12,612,792,AWCOTD+ArialMT,#000,34,42,519,530,,,
O,I,le,12,612,792,AWCOTD+ArialMT,#000,54,62,519,530,,,
O,I,lien,12,612,792,AWCOTD+ArialMT,#000,65,80,519,530,,,
O,I,indissociable,12,612,792,AWCOTD+ArialMT,#000,83,140,519,530,,,
O,I,entre,12,612,792,AWCOTD+ArialMT,#000,143,166,519,530,,,
O,I,l’aménagement,12,612,792,AWCOTD+ArialMT,#000,169,237,519,530,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,240,251,519,530,,,
O,I,territoire,12,612,792,AWCOTD+ArialMT,#000,254,290,519,530,,,
O,I,et,12,612,792,AWCOTD+ArialMT,#000,293,301,519,530,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,304,312,519,530,,,
O,I,planification,12,612,792,AWCOTD+ArialMT,#000,315,367,519,530,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,370,381,519,530,,,
O,I,transport;,12,612,792,AWCOTD+ArialMT,#000,384,426,519,530,,,
O,B-Liste,4.,12,612,792,AWCOTD+ArialMT,#000,34,42,533,544,,,
O,I,la,12,612,792,AWCOTD+ArialMT,#000,54,62,533,544,,,
O,I,planification,12,612,792,AWCOTD+ArialMT,#000,65,117,533,544,,,
O,I,du,12,612,792,AWCOTD+ArialMT,#000,120,131,533,544,,,
O,I,développement,12,612,792,AWCOTD+ArialMT,#000,134,202,533,544,,,
O,I,économique.,12,612,792,ADIXIG+Arial-BoldMT,#000,205,262,533,544,,,
